osmid,y,x,highway,ref,street_count,railway,geometry
3297577565,34.0502272,-118.2504475,traffic_signals,,4,,POINT (-118.2504475 34.0502272)
3455133754,34.0755068,-118.2048662,,,1,,POINT (-118.2048662 34.0755068)
3574876393,34.018384,-118.2633513,traffic_signals,,3,,POINT (-118.2633513 34.018384)
3575044709,34.0594819,-118.2450917,,,3,,POINT (-118.2450917 34.0594819)
3575044714,34.0602097,-118.2432389,,,3,,POINT (-118.2432389 34.0602097)
3575265303,34.0759809,-118.2078491,,,3,,POINT (-118.2078491 34.0759809)
3575265306,34.0760018,-118.2066823,,,1,,POINT (-118.2066823 34.0760018)
3583785802,34.0156007,-118.2491185,,,1,,POINT (-118.2491185 34.0156007)
3584520465,34.0394954,-118.2840782,,,3,,POINT (-118.2840782 34.0394954)
3584520471,34.0396497,-118.2836723,,,3,,POINT (-118.2836723 34.0396497)
3590305298,34.06681,-118.2629046,,,3,,POINT (-118.2629046 34.06681)
3590305299,34.0676561,-118.262612,,,4,,POINT (-118.262612 34.0676561)
3590305300,34.0684388,-118.2623779,,,3,,POINT (-118.2623779 34.0684388)
3611041523,34.0526451,-118.2312717,,,4,,POINT (-118.2312717 34.0526451)
3611041536,34.0532261,-118.2311538,,,1,,POINT (-118.2311538 34.0532261)
3629669786,34.0592738,-118.2534493,,,1,,POINT (-118.2534493 34.0592738)
3629669788,34.059496,-118.2539665,,,3,,POINT (-118.2539665 34.059496)
3637444125,34.0457782,-118.2279525,,,3,,POINT (-118.2279525 34.0457782)
3637839559,34.0672583,-118.24019,,,3,,POINT (-118.24019 34.0672583)
3642750895,34.0610392,-118.208482,,,3,,POINT (-118.208482 34.0610392)
3642750898,34.0614197,-118.2079776,,,1,,POINT (-118.2079776 34.0614197)
3642936241,34.0325745,-118.2027384,,,3,,POINT (-118.2027384 34.0325745)
3645297888,34.0787919,-118.2092429,,,1,,POINT (-118.2092429 34.0787919)
3842539992,34.0277712,-118.2455107,,,1,,POINT (-118.2455107 34.0277712)
3844445920,34.029132,-118.2413069,,,3,,POINT (-118.2413069 34.029132)
3844445923,34.0296391,-118.2413299,,,3,,POINT (-118.2413299 34.0296391)
3844569237,34.0337912,-118.2435253,,,3,,POINT (-118.2435253 34.0337912)
3844569243,34.0345808,-118.2427257,,,3,,POINT (-118.2427257 34.0345808)
3844732017,34.0505539,-118.2644017,,,2,,POINT (-118.2644017 34.0505539)
3846749454,34.0521052,-118.2419336,,,2,,POINT (-118.2419336 34.0521052)
3846827377,34.0513948,-118.2384449,,,3,,POINT (-118.2384449 34.0513948)
3846827382,34.0516886,-118.2380467,,,3,,POINT (-118.2380467 34.0516886)
3854498854,34.0420263,-118.2543361,crossing,,3,,POINT (-118.2543361 34.0420263)
3854501359,34.0421884,-118.2545128,,,3,,POINT (-118.2545128 34.0421884)
3856059645,34.0280068,-118.2395588,,,3,,POINT (-118.2395588 34.0280068)
3856059648,34.028241,-118.2390386,,,3,,POINT (-118.2390386 34.028241)
3871763126,34.0582935,-118.2841976,,,3,,POINT (-118.2841976 34.0582935)
3872258451,34.0790525,-118.2353405,,,3,,POINT (-118.2353405 34.0790525)
3875915727,34.0521768,-118.2813674,,,3,,POINT (-118.2813674 34.0521768)
3875915733,34.0524283,-118.2813156,,,3,,POINT (-118.2813156 34.0524283)
3876106977,34.0618132,-118.2874914,,,3,,POINT (-118.2874914 34.0618132)
3876124388,34.0618292,-118.2852082,,,3,,POINT (-118.2852082 34.0618292)
3876124391,34.0618775,-118.2850105,,,3,,POINT (-118.2850105 34.0618775)
4008286217,34.008578,-118.2050685,,,4,,POINT (-118.2050685 34.008578)
4008298953,34.0048992,-118.1946987,,,1,,POINT (-118.1946987 34.0048992)
4012726928,34.02253,-118.2701739,,,3,,POINT (-118.2701739 34.02253)
4012726929,34.0238404,-118.2693405,,,3,,POINT (-118.2693405 34.0238404)
4012726932,34.0240302,-118.2692182,,,3,,POINT (-118.2692182 34.0240302)
4014855366,34.0541937,-118.2806508,,,3,,POINT (-118.2806508 34.0541937)
4014855367,34.0544902,-118.2812929,,,3,,POINT (-118.2812929 34.0544902)
4014925219,34.0382863,-118.2806779,,,3,,POINT (-118.2806779 34.0382863)
4015177547,34.0140392,-118.2199019,,,3,,POINT (-118.2199019 34.0140392)
4015327981,34.0622378,-118.2457951,,,2,,POINT (-118.2457951 34.0622378)
4015372458,34.0174972,-118.2828224,,,3,,POINT (-118.2828224 34.0174972)
4015372463,34.0192858,-118.2816845,,,2,,POINT (-118.2816845 34.0192858)
4015372476,34.0200302,-118.2812043,,,2,,POINT (-118.2812043 34.0200302)
4015413487,34.0268018,-118.2306987,,,3,,POINT (-118.2306987 34.0268018)
4019846432,34.0403688,-118.2536934,,,3,,POINT (-118.2536934 34.0403688)
4020160778,34.0477742,-118.2267111,traffic_signals,,3,,POINT (-118.2267111 34.0477742)
4026959180,34.0695978,-118.2590981,,,3,,POINT (-118.2590981 34.0695978)
4049747227,34.029227,-118.2187566,,,3,,POINT (-118.2187566 34.029227)
4049747230,34.0289566,-118.2190307,,,3,,POINT (-118.2190307 34.0289566)
4049747231,34.0301345,-118.2182603,,,3,,POINT (-118.2182603 34.0301345)
4049747232,34.0313164,-118.2176058,traffic_signals,,4,,POINT (-118.2176058 34.0313164)
4049747236,34.0280714,-118.2194314,traffic_signals,,5,,POINT (-118.2194314 34.0280714)
4060015482,34.0161573,-118.2827847,,,3,,POINT (-118.2827847 34.0161573)
4060034843,34.0105626,-118.2872425,,,3,,POINT (-118.2872425 34.0105626)
4073848392,34.0512555,-118.2495001,,,2,,POINT (-118.2495001 34.0512555)
4074012291,34.0614457,-118.2357144,,,3,,POINT (-118.2357144 34.0614457)
4074022321,34.0541052,-118.2362681,,,3,,POINT (-118.2362681 34.0541052)
4184392673,34.0497728,-118.284173,,,3,,POINT (-118.284173 34.0497728)
4511035616,34.0585046,-118.283765,,,3,,POINT (-118.283765 34.0585046)
4531167873,34.0453942,-118.2396297,,,3,,POINT (-118.2396297 34.0453942)
4589831879,34.0216662,-118.2295718,,,1,,POINT (-118.2295718 34.0216662)
4589831880,34.0216885,-118.2301847,,,3,,POINT (-118.2301847 34.0216885)
4835549598,34.0279909,-118.2730463,,,3,,POINT (-118.2730463 34.0279909)
4837719946,34.0450384,-118.2675034,,,3,,POINT (-118.2675034 34.0450384)
4837720003,34.0457041,-118.2690267,,,3,,POINT (-118.2690267 34.0457041)
4945761865,34.0618664,-118.236944,traffic_signals,,4,,POINT (-118.236944 34.0618664)
5054517952,34.0546047,-118.2027792,traffic_signals,,4,,POINT (-118.2027792 34.0546047)
5054517956,34.0543635,-118.2030041,,,3,,POINT (-118.2030041 34.0543635)
5054517957,34.0549439,-118.2026406,,,3,,POINT (-118.2026406 34.0549439)
5061201011,34.0143102,-118.2195156,,,3,,POINT (-118.2195156 34.0143102)
5083084685,34.0661742,-118.2057744,,,3,,POINT (-118.2057744 34.0661742)
5084016774,34.045308,-118.2399767,,,3,,POINT (-118.2399767 34.045308)
5112634401,34.0265422,-118.2309536,,,3,,POINT (-118.2309536 34.0265422)
5237381975,34.0255164,-118.2839646,traffic_signals,,3,,POINT (-118.2839646 34.0255164)
5343011927,34.0789804,-118.2601278,,,3,,POINT (-118.2601278 34.0789804)
5343011931,34.0790133,-118.2601211,,,3,,POINT (-118.2601211 34.0790133)
5343011932,34.0793225,-118.2603182,,,3,,POINT (-118.2603182 34.0793225)
5344577752,34.0522931,-118.280901,,,3,,POINT (-118.280901 34.0522931)
5549227744,34.0645272,-118.2800007,,,3,,POINT (-118.2800007 34.0645272)
5549227745,34.0647392,-118.2805033,,,1,,POINT (-118.2805033 34.0647392)
5555609136,34.0425101,-118.2326238,,,2,,POINT (-118.2326238 34.0425101)
5731678867,34.0517483,-118.2313602,,,1,,POINT (-118.2313602 34.0517483)
5759331262,34.0706927,-118.2641172,,,3,,POINT (-118.2641172 34.0706927)
5957680192,34.0379467,-118.2194238,,,2,,POINT (-118.2194238 34.0379467)
5999772868,34.0613562,-118.2421012,,,1,,POINT (-118.2421012 34.0613562)
6038380370,34.0572176,-118.2401532,turning_circle,,1,,POINT (-118.2401532 34.0572176)
6304088380,34.0244269,-118.2139105,,,1,,POINT (-118.2139105 34.0244269)
6384031077,34.0142625,-118.2085999,,,3,,POINT (-118.2085999 34.0142625)
6389146877,34.04895,-118.2381001,,,4,,POINT (-118.2381001 34.04895)
6389146878,34.049134,-118.238784,,,3,,POINT (-118.238784 34.049134)
6389146882,34.0494473,-118.2381438,,,3,,POINT (-118.2381438 34.0494473)
6389146893,34.0489729,-118.2381898,,,4,,POINT (-118.2381898 34.0489729)
6389146896,34.0490684,-118.2381957,,,4,,POINT (-118.2381957 34.0490684)
6587809285,34.0318094,-118.2032248,,,1,,POINT (-118.2032248 34.0318094)
6787311072,34.0742412,-118.2868121,,,3,,POINT (-118.2868121 34.0742412)
6787498517,34.0481276,-118.2180139,,,1,,POINT (-118.2180139 34.0481276)
6788053589,34.0369089,-118.239883,,,1,,POINT (-118.239883 34.0369089)
6788053591,34.036134,-118.238734,,,1,,POINT (-118.238734 34.036134)
6788416044,34.0418494,-118.2270592,,,3,,POINT (-118.2270592 34.0418494)
6788416047,34.0423352,-118.2254837,,,3,,POINT (-118.2254837 34.0423352)
6798978012,34.0088817,-118.21964,,,2,,POINT (-118.21964 34.0088817)
6805227547,34.055811,-118.2721681,,,3,,POINT (-118.2721681 34.055811)
6807262784,34.0375671,-118.2790478,,,3,,POINT (-118.2790478 34.0375671)
6808129490,34.0064193,-118.236711,turning_circle,,1,,POINT (-118.236711 34.0064193)
6813379406,34.0257884,-118.2796882,,,3,,POINT (-118.2796882 34.0257884)
6813379407,34.0262914,-118.2808153,,,3,,POINT (-118.2808153 34.0262914)
6813379482,34.0255479,-118.2882466,,,3,,POINT (-118.2882466 34.0255479)
6813379531,34.0242511,-118.2806546,,,3,,POINT (-118.2806546 34.0242511)
6813379532,34.0241479,-118.2785786,,,3,,POINT (-118.2785786 34.0241479)
6813379534,34.023003,-118.279291,,,3,,POINT (-118.279291 34.023003)
6813405266,34.028386,-118.2839685,,,3,,POINT (-118.2839685 34.028386)
6813405267,34.0283978,-118.287451,,,3,,POINT (-118.287451 34.0283978)
6813416126,34.0302959,-118.2864607,,,3,,POINT (-118.2864607 34.0302959)
6813416127,34.0302888,-118.2874446,,,3,,POINT (-118.2874446 34.0302888)
6813416166,34.028245,-118.2822152,,,3,,POINT (-118.2822152 34.028245)
6813416171,34.0287921,-118.2834459,,,3,,POINT (-118.2834459 34.0287921)
6813513564,34.0271042,-118.2766951,,,3,,POINT (-118.2766951 34.0271042)
6813513565,34.0265529,-118.2770464,,,3,,POINT (-118.2770464 34.0265529)
6813513567,34.0247125,-118.273408,,,3,,POINT (-118.273408 34.0247125)
6813513568,34.0248703,-118.2733079,,,3,,POINT (-118.2733079 34.0248703)
6815182444,34.0186793,-118.2771007,,,3,,POINT (-118.2771007 34.0186793)
6816179435,34.0327431,-118.2785013,,,4,,POINT (-118.2785013 34.0327431)
6816179438,34.0323408,-118.2775943,,,3,,POINT (-118.2775943 34.0323408)
6816180147,34.030868,-118.2821161,,,3,,POINT (-118.2821161 34.030868)
6816180155,34.0303306,-118.2809044,,,3,,POINT (-118.2809044 34.0303306)
6816180158,34.0305871,-118.2814791,,,3,,POINT (-118.2814791 34.0305871)
6816180159,34.0311404,-118.282729,,,3,,POINT (-118.282729 34.0311404)
6816180162,34.0314351,-118.2833754,,,3,,POINT (-118.2833754 34.0314351)
6816180168,34.0331594,-118.283998,,,3,,POINT (-118.283998 34.0331594)
6816180170,34.0335928,-118.2840003,,,3,,POINT (-118.2840003 34.0335928)
6816193696,34.0302921,-118.2839955,,,3,,POINT (-118.2839955 34.0302921)
6816193698,34.0293511,-118.2839647,,,3,,POINT (-118.2839647 34.0293511)
6816193709,34.0301739,-118.2805563,,,3,,POINT (-118.2805563 34.0301739)
6816193731,34.0341605,-118.2816538,,,4,,POINT (-118.2816538 34.0341605)
6816193770,34.0321163,-118.2849356,,,3,,POINT (-118.2849356 34.0321163)
6816193772,34.0302927,-118.2849693,,,3,,POINT (-118.2849693 34.0302927)
6816193782,34.0293616,-118.2874377,,,3,,POINT (-118.2874377 34.0293616)
6816193803,34.0311319,-118.2799508,,,3,,POINT (-118.2799508 34.0311319)
6820972445,34.0160548,-118.2825121,,,3,,POINT (-118.2825121 34.0160548)
6820972452,34.0171146,-118.28164,,,3,,POINT (-118.28164 34.0171146)
7159714247,34.0674181,-118.2541431,,,3,,POINT (-118.2541431 34.0674181)
7184731542,34.0540597,-118.2403036,,,3,,POINT (-118.2403036 34.0540597)
7184731546,34.0534392,-118.2409047,traffic_signals,,4,,POINT (-118.2409047 34.0534392)
7218669940,34.0088223,-118.2078571,,,3,,POINT (-118.2078571 34.0088223)
7238680475,34.0556909,-118.2685384,,,2,,POINT (-118.2685384 34.0556909)
7287517979,34.0089229,-118.222609,,,3,,POINT (-118.222609 34.0089229)
7362107325,34.00772,-118.1943793,,,1,,POINT (-118.1943793 34.00772)
7495879297,34.0420313,-118.2253526,,,3,,POINT (-118.2253526 34.0420313)
7792816788,34.0402178,-118.2531516,,,3,,POINT (-118.2531516 34.0402178)
7802601856,34.0642881,-118.2001669,,,3,,POINT (-118.2001669 34.0642881)
7874122304,34.0614843,-118.2350996,,,3,,POINT (-118.2350996 34.0614843)
7874122313,34.0616659,-118.2331817,,,4,,POINT (-118.2331817 34.0616659)
7875071366,34.0187698,-118.207375,,,3,,POINT (-118.207375 34.0187698)
7882516438,34.0415565,-118.226991,stop,,3,,POINT (-118.226991 34.0415565)
7904320784,34.0422748,-118.2217608,,,1,,POINT (-118.2217608 34.0422748)
7904383185,34.0421727,-118.2226269,,,1,,POINT (-118.2226269 34.0421727)
7904383186,34.0397369,-118.222998,,,1,,POINT (-118.222998 34.0397369)
8295660855,34.0197527,-118.2276108,turning_circle,,1,,POINT (-118.2276108 34.0197527)
8317660766,34.0619454,-118.2596615,,,4,,POINT (-118.2596615 34.0619454)
8323011598,34.0783649,-118.2073249,,,1,,POINT (-118.2073249 34.0783649)
8397761156,34.0508982,-118.2498223,,,2,,POINT (-118.2498223 34.0508982)
8424039852,34.0758036,-118.2459407,,,1,,POINT (-118.2459407 34.0758036)
8566199582,34.034371,-118.2672336,,,3,,POINT (-118.2672336 34.034371)
8567484756,34.0421161,-118.2326297,,,2,,POINT (-118.2326297 34.0421161)
8654277485,34.0082765,-118.2049224,,,3,,POINT (-118.2049224 34.0082765)
8654627226,34.0143671,-118.2079652,,,3,,POINT (-118.2079652 34.0143671)
8654627230,34.0139575,-118.2077435,,,4,,POINT (-118.2077435 34.0139575)
8654631336,34.0149516,-118.2082201,,,3,,POINT (-118.2082201 34.0149516)
8658148963,34.0068446,-118.2196554,traffic_signals,,3,,POINT (-118.2196554 34.0068446)
8658148969,34.0088866,-118.2196887,traffic_signals,,4,,POINT (-118.2196887 34.0088866)
8844110697,34.0145751,-118.2079475,,,3,,POINT (-118.2079475 34.0145751)
8861194112,34.0691403,-118.2002421,,,3,,POINT (-118.2002421 34.0691403)
8869134196,34.0564393,-118.237437,,,3,,POINT (-118.237437 34.0564393)
8869170246,34.0561238,-118.2375106,,,3,,POINT (-118.2375106 34.0561238)
8873833259,34.0544713,-118.2498783,,,4,,POINT (-118.2498783 34.0544713)
9118747786,34.0468314,-118.262241,,,3,,POINT (-118.262241 34.0468314)
9180912859,34.0749152,-118.2868407,,,5,,POINT (-118.2868407 34.0749152)
9180912866,34.0763513,-118.286821,,,5,,POINT (-118.286821 34.0763513)
9252145323,34.0164452,-118.2087887,,,3,,POINT (-118.2087887 34.0164452)
9252145328,34.011621,-118.205835,,,3,,POINT (-118.205835 34.011621)
9252145330,34.0114819,-118.2061092,,,3,,POINT (-118.2061092 34.0114819)
9252803878,34.0085386,-118.2228596,,,3,,POINT (-118.2228596 34.0085386)
9276653204,34.0641869,-118.2745494,,,3,,POINT (-118.2745494 34.0641869)
9277622454,34.0701279,-118.2368397,,,3,,POINT (-118.2368397 34.0701279)
9277622472,34.0675279,-118.215916,,,1,,POINT (-118.215916 34.0675279)
9277622481,34.0699276,-118.2366978,,,3,,POINT (-118.2366978 34.0699276)
9416808698,34.0630242,-118.2597942,,,3,,POINT (-118.2597942 34.0630242)
9416816056,34.0670369,-118.2606109,,,3,,POINT (-118.2606109 34.0670369)
9429603669,34.0767981,-118.2868202,,,3,,POINT (-118.2868202 34.0767981)
9435312100,34.0769488,-118.2828841,,,4,,POINT (-118.2828841 34.0769488)
9472916595,34.0508045,-118.2843419,,,1,,POINT (-118.2843419 34.0508045)
9509577227,34.045786,-118.2361243,,,3,,POINT (-118.2361243 34.045786)
9561828283,34.0414409,-118.2789154,,,3,,POINT (-118.2789154 34.0414409)
9596483787,34.0209921,-118.2757899,,,3,,POINT (-118.2757899 34.0209921)
9596483788,34.0216802,-118.275347,,,3,,POINT (-118.275347 34.0216802)
9596483789,34.0213336,-118.2755701,,,3,,POINT (-118.2755701 34.0213336)
9596483790,34.0224634,-118.274843,,,3,,POINT (-118.274843 34.0224634)
9596483791,34.0225345,-118.2747972,,,3,,POINT (-118.2747972 34.0225345)
9596483796,34.0274178,-118.2716877,,,3,,POINT (-118.2716877 34.0274178)
9651345922,34.0301713,-118.2417317,,,1,,POINT (-118.2417317 34.0301713)
9651345923,34.0304419,-118.2394963,,,1,,POINT (-118.2394963 34.0304419)
9690905887,34.0519952,-118.2332379,,,4,,POINT (-118.2332379 34.0519952)
9747602369,34.0230161,-118.2823196,,,3,,POINT (-118.2823196 34.0230161)
9747602370,34.0229256,-118.2823781,,,3,,POINT (-118.2823781 34.0229256)
9753026945,34.0250615,-118.2871137,,,3,,POINT (-118.2871137 34.0250615)
9753026946,34.0251461,-118.287061,,,4,,POINT (-118.287061 34.0251461)
9753026953,34.0236742,-118.2840701,,,3,,POINT (-118.2840701 34.0236742)
9753040517,34.0266861,-118.2817844,,,3,,POINT (-118.2817844 34.0266861)
9873342765,34.0265233,-118.2490359,,,3,,POINT (-118.2490359 34.0265233)
9890749850,34.0347077,-118.2258976,,,1,,POINT (-118.2258976 34.0347077)
9918535232,34.0580252,-118.1993362,,,3,,POINT (-118.1993362 34.0580252)
9971493633,34.0136286,-118.2803164,,,4,,POINT (-118.2803164 34.0136286)
9974085140,34.0149963,-118.2711703,,,3,,POINT (-118.2711703 34.0149963)
10041207719,34.0614817,-118.2332853,,,1,,POINT (-118.2332853 34.0614817)
10041207721,34.0617863,-118.2320528,,,1,,POINT (-118.2320528 34.0617863)
10092195462,34.0666691,-118.2314867,,,1,,POINT (-118.2314867 34.0666691)
10092195463,34.0671942,-118.2306152,,,1,,POINT (-118.2306152 34.0671942)
10129079003,34.0589318,-118.244313,,,1,,POINT (-118.244313 34.0589318)
10129079005,34.0592038,-118.242339,,,1,,POINT (-118.242339 34.0592038)
10292537743,34.061839,-118.286291,,,2,,POINT (-118.286291 34.061839)
10303162091,34.0601466,-118.2337347,,,3,,POINT (-118.2337347 34.0601466)
10316157929,34.0264811,-118.219633,,,2,,POINT (-118.219633 34.0264811)
10542227217,34.0362174,-118.2253371,,,3,,POINT (-118.2253371 34.0362174)
10542227218,34.0363434,-118.2254416,,,3,,POINT (-118.2254416 34.0363434)
10542227219,34.0366204,-118.2257125,,,3,,POINT (-118.2257125 34.0366204)
10542227230,34.0364954,-118.2255233,,,3,,POINT (-118.2255233 34.0364954)
10542227234,34.0364711,-118.2257371,,,3,,POINT (-118.2257371 34.0364711)
10542227239,34.0362463,-118.2255247,,,3,,POINT (-118.2255247 34.0362463)
10542227240,34.036534,-118.2253599,,,3,,POINT (-118.2253599 34.036534)
10542227241,34.0364134,-118.2254463,,,3,,POINT (-118.2254463 34.0364134)
10542227242,34.0365128,-118.2255945,,,3,,POINT (-118.2255945 34.0365128)
10570168743,34.0545135,-118.2533899,,,3,,POINT (-118.2533899 34.0545135)
10570168756,34.0555619,-118.2505315,,,3,,POINT (-118.2505315 34.0555619)
10861666329,34.0550997,-118.2518689,,,4,,POINT (-118.2518689 34.0550997)
10982033327,34.0453225,-118.236024,,,3,,POINT (-118.236024 34.0453225)
11142080466,34.0084731,-118.2047356,,,3,level_crossing,POINT (-118.2047356 34.0084731)
11142080467,34.008714,-118.2050705,,,4,,POINT (-118.2050705 34.008714)
11142080468,34.0086626,-118.2049344,,,4,,POINT (-118.2049344 34.0086626)
11151711437,34.0505802,-118.2419968,,,1,,POINT (-118.2419968 34.0505802)
11189124944,34.0335579,-118.2354277,,,1,,POINT (-118.2354277 34.0335579)
11205835641,34.0347182,-118.2362255,,,1,,POINT (-118.2362255 34.0347182)
11205835646,34.0345901,-118.2374229,,,1,,POINT (-118.2374229 34.0345901)
11233145881,34.0402134,-118.2840997,,,3,,POINT (-118.2840997 34.0402134)
11301629903,34.0422648,-118.215464,traffic_signals,,4,,POINT (-118.215464 34.0422648)
11329063121,34.0429163,-118.222734,traffic_signals,,4,,POINT (-118.222734 34.0429163)
11332606249,34.0492958,-118.241746,traffic_signals,,4,,POINT (-118.241746 34.0492958)
11332828172,34.0367691,-118.241192,traffic_signals,,4,,POINT (-118.241192 34.0367691)
11340695338,34.0640265,-118.237482,traffic_signals,,4,,POINT (-118.237482 34.0640265)
11386675172,34.0602881,-118.2842119,,,3,,POINT (-118.2842119 34.0602881)
11386675175,34.0603679,-118.2838881,,,3,,POINT (-118.2838881 34.0603679)
11386675179,34.0543624,-118.2809055,,,4,,POINT (-118.2809055 34.0543624)
11386675183,34.0525351,-118.276911,,,3,,POINT (-118.276911 34.0525351)
11386675188,34.0522282,-118.2762658,,,3,,POINT (-118.2762658 34.0522282)
11386675189,34.0523896,-118.2765383,,,4,,POINT (-118.2765383 34.0523896)
11386675208,34.0490609,-118.2602064,,,3,,POINT (-118.2602064 34.0490609)
11386675211,34.0493658,-118.2598636,,,4,,POINT (-118.2598636 34.0493658)
11386675212,34.0494842,-118.2598072,,,3,,POINT (-118.2598072 34.0494842)
11386675213,34.0493885,-118.259899,,,4,,POINT (-118.259899 34.0493885)
11386700816,34.0621281,-118.2596824,,,3,,POINT (-118.2596824 34.0621281)
11386700817,34.0620455,-118.259702,,,5,,POINT (-118.259702 34.0620455)
11386700819,34.0618006,-118.259764,,,5,,POINT (-118.259764 34.0618006)
11386700821,34.0650822,-118.2713382,,,3,,POINT (-118.2713382 34.0650822)
11386700823,34.0648364,-118.2715504,,,4,,POINT (-118.2715504 34.0648364)
