u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,access,ref,tunnel,bridge,width,junction,Groups
42516047,42500685,0,221686901,tertiary,2,25 mph,Franklin Street,False,True,79.56803043420463,"LINESTRING (-73.9581783 40.7334328, -73.9581676 40.7333694, -73.9580745 40.732788, -73.9580639 40.7327225)",79.56803043420463,1.7618474029418127,0.001184884754021,,,,,,,B
42516047,42516051,0,239623561,residential,1,25 mph,Green Street,True,False,283.0708709867758,"LINESTRING (-73.9581783 40.7334328, -73.9580767 40.7334422, -73.9561393 40.7336178, -73.9549583 40.7337321, -73.9548439 40.7337436)",442.2808655722269,5.21845102162189,0.0013573404860786,,,,,,,C
42516047,42486597,0,543880599,tertiary,2,25 mph,Franklin Street,False,True,80.08445463437975,"LINESTRING (-73.9581783 40.7334328, -73.9581877 40.7334918, -73.958198 40.7335542, -73.9582834 40.7340739, -73.9582957 40.7341475)",80.08445463437975,1.7540454940025123,0.0007501648249474,,,,,,,B
42516051,4660170671,0,221608285,residential,1,25 mph,Green Street,True,False,213.98398579351945,"LINESTRING (-73.9548439 40.7337436, -73.9547203 40.733755, -73.9544376 40.7337822, -73.9525207 40.7339663, -73.9524222 40.7339758, -73.9523243 40.7339848)",373.1686029732309,5.269992837991573,0.0016120325968334,,,,,,,C
42516051,42500689,0,524820721,tertiary,,,Manhattan Avenue,False,False,79.46615037553946,"LINESTRING (-73.9548439 40.7337436, -73.9548336 40.7336832, -73.9547389 40.7331039, -73.9547276 40.7330344)",79.46615037553946,1.7675962971023147,0.0070565387136704,,,,,,,B
42516051,42486600,0,587067514,tertiary,2,25 mph,Manhattan Avenue,False,True,80.8321835833006,"LINESTRING (-73.9548439 40.7337436, -73.954854 40.7338073, -73.9548999 40.7340879, -73.9549439 40.7343572, -73.9549495 40.7343912, -73.9549621 40.734465)",80.8321835833006,1.7477713311314165,0.0007871447811068,,,,,,,B
42516599,42503841,0,5680339,secondary,2,25 mph,Franklin Street,False,False,82.59165781881576,"LINESTRING (-73.9574871 40.7255696, -73.957411 40.7259924, -73.9573666 40.7262393, -73.9573562 40.7263057)",82.59165781881576,1.5784023060386465,0.0112633315676871,,,,,,,B
42516599,42500969,0,5680339,secondary,2,25 mph,Franklin Street,False,True,51.66194948937276,"LINESTRING (-73.9574871 40.7255696, -73.9575038 40.7254821, -73.9575074 40.7254555, -73.9575346 40.7251801, -73.9575478 40.7251075)",51.66194948937276,1.420973831658151,0.0011192013080808,,,,,,,B
42516604,42527678,0,221795720,residential,1,25 mph,Lorimer Street,True,False,202.20872583949253,"LINESTRING (-73.9535492 40.7268212, -73.953516 40.7267623, -73.9526375 40.7252231, -73.952597 40.725152)",361.0446628348418,5.332899137798711,9.831972470946668e-05,,,,,,,C
42516604,42494582,0,275389118,residential,1,25 mph,Meserole Avenue,True,False,77.7434494080396,"LINESTRING (-73.9535492 40.7268212, -73.9536266 40.7267956, -73.9543325 40.7265622, -73.9543948 40.7265416)",328.3159978259097,5.264551393200585,0.0011628728753547,,,,,,,C
42516607,42516604,0,275389118,residential,1,25 mph,Meserole Avenue,True,False,79.01135489738459,"LINESTRING (-73.9526928 40.7271105, -73.9527801 40.7270809, -73.9534727 40.7268465, -73.9535492 40.7268212)",483.9332686624269,5.324054734684362,0.0012180493178782,,,,,,,C
42516607,7725544399,0,464169421,tertiary,2,25 mph,Manhattan Avenue,False,False,124.42119515384393,"LINESTRING (-73.9526928 40.7271105, -73.9527242 40.727166, -73.9528385 40.727368, -73.9531265 40.7278707, -73.9532444 40.7280803, -73.9532771 40.7281381)",124.42119515384393,1.7274995588182935,0.0015807463799557,,,,,,,B
42516607,42527806,0,464169421,tertiary,2,25 mph,Manhattan Avenue,False,True,202.9033543487708,"LINESTRING (-73.9526928 40.7271105, -73.9526544 40.7270435, -73.9525244 40.7268168, -73.9518861 40.7256989, -73.9517777 40.725509, -73.951736 40.725436)",202.9033543487708,1.7254561413409877,0.0009614788601439,,,,,,,B
42516610,42491228,0,275389169,residential,,,Meserole Avenue,True,False,77.69623585009847,"LINESTRING (-73.950978 40.727664, -73.9510491 40.7276404, -73.951699 40.7274329, -73.9517523 40.7274159, -73.9518273 40.727392)",481.7722471239815,5.273749059901051,0.0015141824588688,,,,,,,C
42516610,7725544401,0,639389776,residential,1,25 mph,Eckford Street,True,False,125.33560229926252,"LINESTRING (-73.950978 40.727664, -73.9510154 40.7277323, -73.9515172 40.7286045, -73.9515408 40.7286443, -73.9515716 40.7286975)",280.83680232172526,5.302948058844286,0.0005298699432551,,,,,,,C
42516618,42496878,0,273327708,residential,,25 mph,Moultrie Street,True,False,125.0616221838583,"LINESTRING (-73.94684 40.729031, -73.9468769 40.729096, -73.9471185 40.7295211, -73.9474002 40.7300169, -73.947427 40.730064)",320.71598999387714,5.233088713119261,0.0020970570059524,,,,,,,C
42516618,42498667,0,275389126,residential,,,Meserole Avenue,True,False,75.93402966635574,"LINESTRING (-73.94684 40.729031, -73.9469004 40.729011, -73.9472211 40.728905, -73.9475995 40.72878, -73.947666 40.728758)",521.9320067793929,8.67244273913539,0.0003028247521051,,,,,,,C
42516624,42472696,0,5679927,residential,,,Meserole Avenue,True,False,79.04451787943358,"LINESTRING (-73.944186 40.729442, -73.9442698 40.7294336, -73.9449793 40.7293627, -73.9450374 40.7293569, -73.945116 40.729349)",648.8755337758,6.128727628138287,0.0003958616259347,,,,,,,C
42516624,42523808,0,46863581,residential,,25 mph,North Henry Street,True,False,208.5170554982764,"LINESTRING (-73.944186 40.729442, -73.9438937 40.7276971, -73.9438864 40.7276533, -73.9438743 40.7275817)",936.1629721776936,9.569176311899206,1.843127973658062e-05,,,,,,,C
42517892,42523808,0,46863591,residential,,,Norman Avenue,False,True,79.06401315893774,"LINESTRING (-73.942943 40.7276682, -73.9430351 40.7276596, -73.943796 40.727589, -73.9438743 40.7275817)",79.06401315893774,1.8224137774033369,0.0009966391676668,,,,,,,C
42517892,42495899,0,652566259,secondary,,,Norman Avenue,False,False,80.65126102382894,"LINESTRING (-73.942943 40.7276682, -73.9428648 40.7276749, -73.942095 40.7277411, -73.941992 40.72775)",80.65126102382894,1.705997248683297,0.0013207127199779,,,,,,,B
42517892,42479382,0,652566260,residential,,,Monitor Street,True,False,210.11172317830705,"LINESTRING (-73.942943 40.7276682, -73.9429306 40.7275926, -73.9426486 40.7258705, -73.942636 40.725793)",368.1810193115326,5.069042783510915,0.0009843712139568,,,,,,,C
42518608,42484200,0,198924652,secondary,,25 mph,Union Avenue,False,True,52.6425034031163,"LINESTRING (-73.9516997 40.7145376, -73.9516442 40.7141595, -73.9516316 40.714067)",52.6425034031163,1.522728396824037,0.0026238746353658,,,,,,,B
42518608,42476487,0,649354745,secondary,,25 mph,Union Avenue,False,False,55.18859362357257,"LINESTRING (-73.9516997 40.7145376, -73.9517603 40.7149508, -73.951773 40.7150308)",55.18859362357257,1.6154868168041978,0.0021259952891057,,,,,,,B
42518609,42518608,0,221686587,residential,,,Conselyea Street,True,False,188.4695419628993,"LINESTRING (-73.949482 40.714755, -73.9495774 40.7147456, -73.9515214 40.714555, -73.951585 40.7145488, -73.9516997 40.7145376)",318.6730990976339,5.061928977149429,0.0002618533086142,,,,,,,C
42518609,42527659,0,1034698262,residential,,25 mph,Lorimer Street,False,False,79.44121012994438,"LINESTRING (-73.949482 40.714755, -73.9494937 40.7148267, -73.9495887 40.7154075, -73.949598 40.715464)",79.44121012994438,1.8357465035794005,0.0018471781593326,,,,,,,C
42518609,5482177473,0,1034698262,residential,,25 mph,Lorimer Street,False,True,75.55299258631558,"LINESTRING (-73.949482 40.714755, -73.9494729 40.7146991, -73.9493844 40.7141567, -73.9493717 40.7140807)",75.55299258631558,1.7244554618198238,0.000947684749513,,,,,,,C
42518614,42491188,0,221686587,residential,,,Conselyea Street,True,False,139.85086852577987,"LINESTRING (-73.946186 40.715067, -73.9462739 40.7150588, -73.9477559 40.7149213, -73.947833 40.714914)",296.1637171109485,5.314605839312832,0.0002319758519712,,,,,,,C
42518614,42535559,0,685311604,residential,,,Manhattan Avenue,True,False,79.78263698183531,"LINESTRING (-73.946186 40.715067, -73.9461971 40.7151343, -73.946294 40.715724, -73.946303 40.715779)",366.3322743685228,5.2789078700128735,0.0023114820533337,,,,,,,C
42518972,42506310,0,5680142,residential,1,,North 8th Street,True,False,155.49360854397167,"LINESTRING (-73.958416 40.719189, -73.9584907 40.7192354, -73.959779 40.7200406, -73.9598401 40.7200781)",314.1426838163544,5.319271395335296,6.914664818373239e-05,,,,,,,C
42518972,42492540,0,"[1207031800, 1258745681, 1258745682]",other,,10 mph,Berry Street,True,False,79.22612524149511,"LINESTRING (-73.958416 40.719189, -73.9583613 40.7192396, -73.9582831 40.7193119, -73.9580392 40.7195383, -73.9578709 40.7196927, -73.95782 40.71974)",639.7208855104361,8.856112444743376,0.0006888250563973,,,,,,,C
42518976,42518972,0,5680142,residential,1,,North 8th Street,True,False,140.2176788228207,"LINESTRING (-73.957131 40.718388, -73.9571989 40.7184303, -73.9583503 40.7191481, -73.958416 40.719189)",578.7293319291105,8.845093420755257,0.0002192970098594,,,,,,,C
42518976,42492544,0,464169428,residential,,,Bedford Avenue,True,False,79.39837168643724,"LINESTRING (-73.957131 40.718388, -73.9570758 40.7184392, -73.9565855 40.7188941, -73.956535 40.718941)",359.42738096793363,5.312997854209101,0.008888220510422,,,,,,,C
42518980,42509239,0,5680142,residential,1,,North 8th Street,True,False,137.19636605410483,"LINESTRING (-73.954587 40.716805, -73.9546772 40.7168614, -73.9557825 40.7175507, -73.955844 40.717589)",295.90497688158734,5.312200457677792,0.0003986791464039,,,,,,,C
42518980,42480071,0,5680902,residential,,,Roebling Street,False,False,79.55958787639798,"LINESTRING (-73.954587 40.716805, -73.9546395 40.7167565, -73.9551255 40.7163078, -73.955186 40.716252)",79.55958787639798,1.7703354156101858,0.0034683089993482,,,,,,,C
42518980,42492547,0,5680902,residential,,,Roebling Street,False,True,79.25969547311146,"LINESTRING (-73.954587 40.716805, -73.9545298 40.716858, -73.9540434 40.7173093, -73.953992 40.717357)",79.25969547311146,1.746090349563206,0.0004359525942789,,,,,,,C
42520377,42479281,0,273328486,tertiary,,25 mph,Manhattan Avenue,False,False,39.526564987205454,"LINESTRING (-73.950978 40.724097, -73.9509398 40.7240318, -73.9508258 40.7238366, -73.950788 40.723772)",39.526564987205454,1.4377476102067763,0.0012522704519115,,,,,,,B
42520377,42527806,0,464169421,tertiary,2,25 mph,Manhattan Avenue,False,False,162.0138295668819,"LINESTRING (-73.950978 40.724097, -73.9510201 40.7241714, -73.9515835 40.7251666, -73.9517026 40.7253766, -73.951736 40.725436)",162.01382956688187,1.81440783930485,0.0233283651055724,,,,,,,B
42520383,42509232,0,46816996,tertiary,1,25 mph,North 11th Street,True,False,140.48805738013473,"LINESTRING (-73.955348 40.720049, -73.9552824 40.7200081, -73.9541359 40.7192927, -73.954061 40.719246)",298.96230034090576,5.320940162097267,0.0007575608161793,,,,,,,B
42520383,42514554,0,464169428,residential,,,Bedford Avenue,True,False,79.20485940277922,"LINESTRING (-73.955348 40.720049, -73.9552933 40.7200999, -73.954804 40.7205545, -73.954754 40.720601)",669.9899477640104,8.926091112866345,0.0095268584834602,,,,,,,C
42520393,42509247,0,685336630,residential,,,North 5th Street,True,False,140.35101247576006,"LINESTRING (-73.958913 40.716728, -73.9588515 40.7166898, -73.9576926 40.7159686, -73.957626 40.715927)",298.25111860964626,5.385054628236478,0.0005578690529186,,,,,,,C
42520393,42506177,0,1159257333,residential,,,Bedford Avenue,True,False,79.20643628389647,"LINESTRING (-73.958913 40.716728, -73.9588566 40.7167804, -73.9583665 40.7172359, -73.958319 40.71728)",359.2911286390155,5.316821640447639,0.0069967251020412,,,,,,,C
42520398,598031717,0,46816992,residential,,,North 3rd Street,True,False,91.76974705689196,"LINESTRING (-73.960139 40.715583, -73.9600847 40.7155496, -73.959945 40.7154638, -73.9594936 40.7151855, -73.9594421 40.7151332, -73.9594397 40.7150837, -73.9594742 40.7150079)",127.43072110800348,2.9667455686553774,0.0005139039939291,,,,,,,C
42520398,42473952,0,1159257333,residential,,,Bedford Avenue,True,False,85.18678957548705,"LINESTRING (-73.960139 40.715583, -73.9600892 40.7156297, -73.9595604 40.7161262, -73.9595041 40.7161791)",563.44038024618,8.880408375087214,0.0036719335515972,,,,,,,C
42520404,42509258,0,198924568,residential,,,Grand Street,False,False,141.02463873276895,"LINESTRING (-73.9612775 40.7144978, -73.9612184 40.7144736, -73.9598847 40.7139223, -73.959808 40.7138913)",141.02463873276895,1.7470825628462716,1.3618015601550012e-05,,,,,,,C
42520404,42537987,0,198924568,residential,,,Grand Street,False,True,143.79229891170982,"LINESTRING (-73.9612775 40.7144978, -73.9613678 40.7145347, -73.9627038 40.7150764, -73.962784 40.7151045)",143.79229891170982,1.7679648359593514,1.1446176906475226e-05,,,,,,,C
42520404,42489010,0,981500699,residential,1,,Bedford Avenue,True,False,55.16092143846574,"LINESTRING (-73.9612775 40.7144978, -73.9612199 40.7145669, -73.9609244 40.7148504, -73.960881 40.714892)",352.4096656312755,5.275244513770122,0.004728210235864,,,,,,,C
42520409,42531870,0,5681375,residential,,,South 2nd Street,True,False,142.29026312059034,"LINESTRING (-73.962081 40.713269, -73.9621599 40.7132979, -73.9634755 40.7137803, -73.9635284 40.7137983, -73.9636025 40.7138234)",582.2357093181813,8.508368005543439,0.0014618822351577,,,,,,,C
42520409,42504282,0,981500699,residential,1,,Bedford Avenue,True,False,77.98014822181979,"LINESTRING (-73.962081 40.713269, -73.9620438 40.7133276, -73.9617084 40.7138563, -73.96168 40.713901)",362.00802149886886,5.241625769181844,0.0026828077718484,,,,,,,C
42520582,42520585,0,46359897,secondary,2,25 mph,Union Avenue,False,False,79.34360401758795,"LINESTRING (-73.9513324 40.7124006, -73.9513456 40.7124794, -73.9514517 40.7131084)",79.34360401758795,1.5294971547184166,0.0009532023937653,,,,,,,B
42520582,7976681097,0,46359897,secondary,2,25 mph,Union Avenue,False,True,79.21264964635616,"LINESTRING (-73.9513324 40.7124006, -73.9513233 40.7123371, -73.951238 40.711758, -73.9512284 40.7116926)",79.21264964635616,1.6083593592547425,0.0012026703519834,,,,,,,B
42520582,42525812,0,1034698261,residential,,,Ainslie Street,True,False,187.0280577664085,"LINESTRING (-73.9513324 40.7124006, -73.9512397 40.7124095, -73.9492335 40.7126022, -73.949131 40.712612)",346.12650865746417,4.635890405771308,2.424241570448343e-05,,,,,,,C
42520585,42520582,0,46359897,secondary,2,25 mph,Union Avenue,False,True,79.34360401758795,"LINESTRING (-73.9514517 40.7131084, -73.9513456 40.7124794, -73.9513324 40.7124006)",79.34360401758795,1.5294971547184173,0.0014448597156558,,,,,,,B
42520585,42488313,0,1109542392,secondary,2,25 mph,Union Avenue,False,False,80.69135424397913,"LINESTRING (-73.9514517 40.7131084, -73.951538 40.7136558, -73.9515987 40.713824)",80.69135424397913,1.464450381059455,0.0011956852491533,,,,,,,B
42520607,42511011,0,198924653,tertiary,,,Union Avenue,False,False,78.82048167335921,"LINESTRING (-73.9521731 40.7173814, -73.9521829 40.717442, -73.952213 40.7176285, -73.952244 40.7178205, -73.9522867 40.718085)",78.82048167335921,1.4403718892946014,0.0023868507258871,,,,,,,B
42520607,42482474,0,198924653,tertiary,,,Union Avenue,False,True,16.834714750155378,"LINESTRING (-73.9521731 40.7173814, -73.9521637 40.7173269, -73.952147 40.7172313)",16.834714750155378,1.580873676720716,0.0005178367829175,,,,,,,B
42520612,42511011,0,198924653,tertiary,,,Union Avenue,False,True,10.54158249233934,"LINESTRING (-73.9523019 40.7181791, -73.9522867 40.718085)",10.54158249233934,1.6594560298661705,0.0018808123099347,,,,,,,B
42520612,42512055,0,46863567,residential,,,Union Avenue,True,False,67.66721762856318,"LINESTRING (-73.9523019 40.7181791, -73.9523273 40.7183247, -73.9523721 40.7187096, -73.9523974 40.7187824)",104.83753751034806,2.9487825747552106,0.0006412793984781,,,,,,,C
42520683,42488999,0,5680319,residential,,,River Street,False,False,123.4340569083737,"LINESTRING (-73.9666088 40.7163618, -73.9665365 40.7164394, -73.9664808 40.7164921, -73.9657795 40.7172057, -73.965734 40.717252)",123.4340569083737,1.7414333995498006,7.043801173215524e-07,,,,,,,C
42520683,42469478,0,5682085,residential,,,Grand Street,False,False,48.66261596850103,"LINESTRING (-73.9666088 40.7163618, -73.9665492 40.7163448, -73.9662118 40.716243, -73.9660716 40.7162014)",48.66261596850104,1.6780364473072515,0.0004859635826087,,,,,,,C
42520683,42537973,0,5682085,residential,,,Grand Street,False,True,19.44104020291156,"LINESTRING (-73.9666088 40.7163618, -73.9666905 40.7163841, -73.9668242 40.7164243)",19.44104020291156,1.5437892371395114,0.0002422480620155,,,,,,,C
42520683,7861415221,0,610568363,residential,2,,River Street,True,False,85.05104280255317,"LINESTRING (-73.9666088 40.7163618, -73.9666655 40.716294, -73.96683 40.7161295, -73.9670389 40.715937, -73.967108 40.7158686, -73.9671437 40.7158359, -73.967227 40.7157579)",203.73789435381835,5.004571799854239,0.0016398556114676,,,,,,,C
42520686,2319695197,0,5681879,residential,,,North 3rd Street,False,True,76.77872016323883,"LINESTRING (-73.964621 40.718375, -73.9653256 40.7188127)",76.77872016323883,1.318481665354174,0.0002422480620155,,,,,,,C
42520686,42484162,0,5680319,residential,,,River Street,False,True,81.55824507778158,"LINESTRING (-73.964621 40.718375, -73.9646601 40.7183358, -73.9651368 40.7178557, -73.965203 40.717789)",81.55824507778156,1.580337926090434,3.404503900387503e-06,,,,,,,C
42520686,42469492,0,5681879,residential,,,North 3rd Street,False,False,55.540361527612575,"LINESTRING (-73.964621 40.718375, -73.9642631 40.7181528, -73.9642172 40.7181244, -73.9641773 40.7180996, -73.9641115 40.7180582)",55.540361527612575,1.6590553581039873,0.0004820307936203,,,,,,,C
42520729,42488310,0,5680870,residential,,,Ainslie Street,True,False,109.20141824472586,"LINESTRING (-73.9534911 40.7131205, -73.9534249 40.7130969, -73.952402 40.7127316, -73.952319 40.712702)",523.4750815842469,8.713353138064473,4.050185674598926e-06,,,,,,,C
42520729,42476485,0,46359885,secondary,2,,Rodney Street,True,False,118.35739791986958,"LINESTRING (-73.9534911 40.7131205, -73.9532981 40.7134483, -73.9529517 40.7139829, -73.9528538 40.7140639)",722.4210645389259,13.407967847956115,0.0007184677196679,,,,,,,B
