osmid,y,x,street_count,highway,ref,junction,railway,geometry
252933958,43.6121919,1.424477,3,,,,,POINT (1.424477 43.6121919)
252933960,43.6138227,1.42477,4,,,,,POINT (1.42477 43.6138227)
252933973,43.6141347,1.4261986,3,,,,,POINT (1.4261986 43.6141347)
252933992,43.6164268,1.421766,3,,,,,POINT (1.421766 43.6164268)
252933993,43.6145889,1.4245362,3,,,,,POINT (1.4245362 43.6145889)
252933996,43.6130654,1.4291286,3,,,,,POINT (1.4291286 43.6130654)
252934030,43.6205065,1.4258489,3,,,,,POINT (1.4258489 43.6205065)
252934031,43.6207028,1.4262282,4,,,,,POINT (1.4262282 43.6207028)
252934032,43.6205512,1.4256779,1,,,,,POINT (1.4256779 43.6205512)
252934033,43.6200181,1.4255935,3,,,,,POINT (1.4255935 43.6200181)
252934034,43.6191555,1.4259765,3,,,,,POINT (1.4259765 43.6191555)
252934035,43.6200724,1.4266302,3,,,,,POINT (1.4266302 43.6200724)
252934036,43.6206624,1.4283373,3,,,,,POINT (1.4283373 43.6206624)
252934039,43.6213647,1.4258226,3,,,,,POINT (1.4258226 43.6213647)
252934040,43.6217221,1.4268145,3,,,,,POINT (1.4268145 43.6217221)
252934041,43.6151949,1.428642,3,,,,,POINT (1.428642 43.6151949)
252934042,43.615793,1.4301026,4,,,,,POINT (1.4301026 43.615793)
252934043,43.6145511,1.4290013,3,,,,,POINT (1.4290013 43.6145511)
252934044,43.6154358,1.432523,3,,,,,POINT (1.432523 43.6154358)
252934045,43.614684,1.4309185,4,,,,,POINT (1.4309185 43.614684)
252934046,43.6139286,1.4293188,3,,,,,POINT (1.4293188 43.6139286)
252935711,43.6177521,1.4359827,4,,,,,POINT (1.4359827 43.6177521)
252935712,43.6171579,1.436172,3,,,,,POINT (1.436172 43.6171579)
252935713,43.617713,1.434145,3,,,,,POINT (1.434145 43.617713)
252935715,43.6174225,1.4320435,3,,,,,POINT (1.4320435 43.6174225)
252935716,43.6193149,1.4350956,3,,,,,POINT (1.4350956 43.6193149)
252935717,43.6195007,1.4361433,3,,,,,POINT (1.4361433 43.6195007)
252935718,43.6195501,1.4316949,3,,,,,POINT (1.4316949 43.6195501)
252935721,43.6200909,1.4321623,3,,,,,POINT (1.4321623 43.6200909)
252935724,43.6189323,1.4321045,3,,,,,POINT (1.4321045 43.6189323)
252935725,43.6198454,1.4290165,3,,,,,POINT (1.4290165 43.6198454)
252935729,43.6203452,1.4308911,3,,,,,POINT (1.4308911 43.6203452)
252935731,43.6206109,1.4316894,3,,,,,POINT (1.4316894 43.6206109)
252935735,43.6197719,1.4303387,1,,,,,POINT (1.4303387 43.6197719)
252935777,43.6214615,1.4299768,1,,,,,POINT (1.4299768 43.6214615)
252935778,43.6216988,1.4307516,4,,,,,POINT (1.4307516 43.6216988)
252935792,43.6223458,1.432796,3,,,,,POINT (1.432796 43.6223458)
252935802,43.6207109,1.4316069,3,,,,,POINT (1.4316069 43.6207109)
252935805,43.6202722,1.4319904,3,,,,,POINT (1.4319904 43.6202722)
252935806,43.6205453,1.4328352,3,,,,,POINT (1.4328352 43.6205453)
252935807,43.6206305,1.4342838,3,,,,,POINT (1.4342838 43.6206305)
252935808,43.621007,1.4355136,3,,,,,POINT (1.4355136 43.621007)
252935809,43.6211989,1.4311799,3,,,,,POINT (1.4311799 43.6211989)
252935814,43.621714,1.4333709,3,,,,,POINT (1.4333709 43.621714)
252935815,43.6220889,1.4349618,4,,,,,POINT (1.4349618 43.6220889)
252935816,43.6240622,1.4318911,3,,,,,POINT (1.4318911 43.6240622)
252935818,43.623539,1.4286709,1,,,,,POINT (1.4286709 43.623539)
252935819,43.6226026,1.4287234,3,,,,,POINT (1.4287234 43.6226026)
252935820,43.6225796,1.4277733,3,,,,,POINT (1.4277733 43.6225796)
252935824,43.623799,1.4320278,3,,,,,POINT (1.4320278 43.623799)
252935825,43.6234929,1.4309035,3,,,,,POINT (1.4309035 43.6234929)
252935828,43.6230395,1.4286984,3,,,,,POINT (1.4286984 43.6230395)
252935835,43.6240649,1.4282007,3,,,,,POINT (1.4282007 43.6240649)
252935836,43.6236913,1.4285532,3,,,,,POINT (1.4285532 43.6236913)
252935888,43.6250641,1.4300908,3,,,,,POINT (1.4300908 43.6250641)
252935889,43.6245957,1.4303339,1,,,,,POINT (1.4303339 43.6245957)
252935890,43.6244436,1.434182,4,,,,,POINT (1.434182 43.6244436)
252935891,43.6243207,1.4333217,2,,,,,POINT (1.4333217 43.6243207)
252935892,43.6233667,1.4322619,3,,,,,POINT (1.4322619 43.6233667)
252935894,43.6242265,1.4329198,3,,,,,POINT (1.4329198 43.6242265)
252937053,43.6183026,1.4196791,3,,,,,POINT (1.4196791 43.6183026)
252937067,43.6210467,1.4225106,3,,,,,POINT (1.4225106 43.6210467)
252937076,43.6205288,1.4231586,3,,,,,POINT (1.4231586 43.6205288)
252937426,43.6234766,1.4271168,3,,,,,POINT (1.4271168 43.6234766)
252937429,43.6243904,1.426551,3,,,,,POINT (1.426551 43.6243904)
252937432,43.6239441,1.4267743,3,,,,,POINT (1.4267743 43.6239441)
252937433,43.625534,1.4269298,3,,,,,POINT (1.4269298 43.625534)
252937434,43.6260529,1.4288449,3,,,,,POINT (1.4288449 43.6260529)
252937438,43.6259598,1.4288704,3,,,,,POINT (1.4288704 43.6259598)
252937442,43.6264118,1.430583,3,,,,,POINT (1.430583 43.6264118)
252937443,43.6262237,1.4298702,3,,,,,POINT (1.4298702 43.6262237)
252937444,43.6273347,1.4255385,3,,,,,POINT (1.4255385 43.6273347)
252937449,43.6273542,1.4276318,3,,,,,POINT (1.4276318 43.6273542)
252937454,43.6268838,1.4260451,3,,,,,POINT (1.4260451 43.6268838)
252937458,43.6274766,1.4302392,3,,,,,POINT (1.4302392 43.6274766)
252937459,43.6279451,1.4333002,3,,,,,POINT (1.4333002 43.6279451)
252937460,43.6299659,1.4326037,3,,,,,POINT (1.4326037 43.6299659)
253071099,43.6312536,1.4321577,3,,,,,POINT (1.4321577 43.6312536)
253071100,43.631709,1.433645,3,,,,,POINT (1.433645 43.631709)
253071109,43.6321988,1.4318419,3,,,,,POINT (1.4318419 43.6321988)
253071113,43.6315018,1.4279245,3,,,,,POINT (1.4279245 43.6315018)
253071114,43.6286694,1.4246431,3,,,,,POINT (1.4246431 43.6286694)
253071116,43.6292381,1.4263427,3,,,,,POINT (1.4263427 43.6292381)
253071118,43.6294178,1.4271402,3,,,,,POINT (1.4271402 43.6294178)
253071119,43.6313015,1.4271216,3,,,,,POINT (1.4271216 43.6313015)
253071120,43.6299002,1.4271353,3,,,,,POINT (1.4271353 43.6299002)
253071130,43.6314915,1.4320807,3,,,,,POINT (1.4320807 43.6314915)
253071133,43.6317297,1.4292208,3,,,,,POINT (1.4292208 43.6317297)
253071143,43.6332833,1.4271094,3,,,,,POINT (1.4271094 43.6332833)
253071144,43.6334351,1.4281829,4,,,,,POINT (1.4281829 43.6334351)
253071147,43.6338763,1.4280688,3,,,,,POINT (1.4280688 43.6338763)
253071148,43.6329338,1.4272481,3,,,,,POINT (1.4272481 43.6329338)
253071213,43.6366735,1.4274006,3,,,,,POINT (1.4274006 43.6366735)
253071216,43.637083,1.4303659,3,,,,,POINT (1.4303659 43.637083)
253071219,43.6364343,1.4317026,3,,,,,POINT (1.4317026 43.6364343)
253071222,43.6356744,1.4332181,3,,,,,POINT (1.4332181 43.6356744)
253071224,43.6359593,1.4320495,2,,,,,POINT (1.4320495 43.6359593)
253071225,43.635539,1.4321289,3,,,,,POINT (1.4321289 43.635539)
253071226,43.6359082,1.431499,3,,,,,POINT (1.431499 43.6359082)
253071227,43.6354724,1.4315931,3,,,,,POINT (1.4315931 43.6354724)
253071228,43.6358319,1.4308427,2,,,,,POINT (1.4308427 43.6358319)
253071229,43.6353968,1.4309845,2,,,,,POINT (1.4309845 43.6353968)
253216268,43.6248463,1.3991906,3,,,,,POINT (1.3991906 43.6248463)
253894279,43.6388049,1.4105513,3,,,,,POINT (1.4105513 43.6388049)
253894281,43.6381632,1.410768,3,,,,,POINT (1.410768 43.6381632)
253894282,43.6380834,1.4103752,3,,,,,POINT (1.4103752 43.6380834)
253894291,43.629231,1.4081168,1,,,,,POINT (1.4081168 43.629231)
253894307,43.6385482,1.4100835,3,,,,,POINT (1.4100835 43.6385482)
253894314,43.6381122,1.4111001,3,,,,,POINT (1.4111001 43.6381122)
253894319,43.6358116,1.4124284,3,,,,,POINT (1.4124284 43.6358116)
253894322,43.6338812,1.4139488,3,,,,,POINT (1.4139488 43.6338812)
253897091,43.6408177,1.417659,4,,,,,POINT (1.417659 43.6408177)
253897210,43.6348842,1.4173339,3,,,,,POINT (1.4173339 43.6348842)
253897212,43.6354047,1.4180373,3,,,,,POINT (1.4180373 43.6354047)
253897213,43.6361507,1.4202563,3,,,,,POINT (1.4202563 43.6361507)
253897324,43.6289453,1.4135483,1,,,,,POINT (1.4135483 43.6289453)
254472274,43.5944223,1.4966882,3,,,,,POINT (1.4966882 43.5944223)
254472278,43.5951704,1.4966598,3,,,,,POINT (1.4966598 43.5951704)
254473407,43.6038637,1.4933046,3,,,,,POINT (1.4933046 43.6038637)
254473412,43.6041278,1.4931674,3,,,,,POINT (1.4931674 43.6041278)
254473481,43.6039133,1.493568,3,,,,,POINT (1.493568 43.6039133)
254474006,43.6067667,1.4920361,3,,,,,POINT (1.4920361 43.6067667)
255033743,43.6105288,1.4957427,3,,,,,POINT (1.4957427 43.6105288)
255033746,43.614423,1.4936082,3,,,,,POINT (1.4936082 43.614423)
255033786,43.6220552,1.4885254,3,,,,,POINT (1.4885254 43.6220552)
255033791,43.6221019,1.4889897,3,,,,,POINT (1.4889897 43.6221019)
255033792,43.6222205,1.4888444,3,,,,,POINT (1.4888444 43.6222205)
255035084,43.6275056,1.4834493,3,crossing,,,,POINT (1.4834493 43.6275056)
255035097,43.6227507,1.4878635,3,,,,,POINT (1.4878635 43.6227507)
255035104,43.6222181,1.4886691,3,,,,,POINT (1.4886691 43.6222181)
255035262,43.6250893,1.4962417,3,,,,,POINT (1.4962417 43.6250893)
255035401,43.629411,1.4861477,4,,,,,POINT (1.4861477 43.629411)
257533775,43.5919163,1.4794232,3,,,,,POINT (1.4794232 43.5919163)
257731781,43.6269474,1.3983556,3,,,,,POINT (1.3983556 43.6269474)
257731782,43.6291282,1.3977011,3,,,,,POINT (1.3977011 43.6291282)
260806991,43.6156274,1.4190757,3,,,,,POINT (1.4190757 43.6156274)
264371514,43.6126974,1.4962307,3,,,,,POINT (1.4962307 43.6126974)
264371539,43.612576,1.4976161,4,,,,,POINT (1.4976161 43.612576)
264371543,43.6123372,1.4947515,3,,,,,POINT (1.4947515 43.6123372)
264371799,43.6126156,1.4966897,4,,,,,POINT (1.4966897 43.6126156)
264371820,43.6116626,1.4969593,3,,,,,POINT (1.4969593 43.6116626)
264371877,43.6137688,1.4978148,3,,,,,POINT (1.4978148 43.6137688)
264371889,43.6138463,1.4967091,3,,,,,POINT (1.4967091 43.6138463)
264371891,43.6149042,1.4973617,3,,,,,POINT (1.4973617 43.6149042)
264375411,43.6222847,1.4891148,3,,,,,POINT (1.4891148 43.6222847)
264375595,43.61545,1.4935329,4,traffic_signals,,,,POINT (1.4935329 43.61545)
264375603,43.6204199,1.4964736,3,,,,,POINT (1.4964736 43.6204199)
264375644,43.6191624,1.4935095,1,turning_circle,,,,POINT (1.4935095 43.6191624)
264375645,43.6188329,1.4951136,3,,,,,POINT (1.4951136 43.6188329)
264375647,43.6184613,1.4950646,3,,,,,POINT (1.4950646 43.6184613)
264375649,43.618327,1.4958287,4,,,,,POINT (1.4958287 43.618327)
264375672,43.62048,1.4960098,3,,,,,POINT (1.4960098 43.62048)
264375758,43.6177186,1.4989083,4,,,,,POINT (1.4989083 43.6177186)
264375769,43.6167539,1.4953554,3,,,,,POINT (1.4953554 43.6167539)
264375791,43.6166671,1.4961079,3,,,,,POINT (1.4961079 43.6166671)
264375794,43.6166267,1.4970599,1,turning_circle,,,,POINT (1.4970599 43.6166267)
264375884,43.6172962,1.4965127,3,,,,,POINT (1.4965127 43.6172962)
264375886,43.6173784,1.4965966,3,,,,,POINT (1.4965966 43.6173784)
264375888,43.6170668,1.4983125,3,,,,,POINT (1.4983125 43.6170668)
264376035,43.6197512,1.4985066,3,,,,,POINT (1.4985066 43.6197512)
264376112,43.6180991,1.4969848,3,,,,,POINT (1.4969848 43.6180991)
264376271,43.6202608,1.4971509,4,,,,,POINT (1.4971509 43.6202608)
264376309,43.6192915,1.4973971,1,turning_circle,,,,POINT (1.4973971 43.6192915)
264376310,43.6194162,1.49681,3,,,,,POINT (1.49681 43.6194162)
264376368,43.6208561,1.4986381,3,,,,,POINT (1.4986381 43.6208561)
264376611,43.6178953,1.4948543,1,turning_circle,,,,POINT (1.4948543 43.6178953)
264674755,43.6094909,1.4904179,3,,,,,POINT (1.4904179 43.6094909)
264674832,43.6150458,1.4914639,3,,,,,POINT (1.4914639 43.6150458)
264674869,43.613619,1.4877875,1,,,,,POINT (1.4877875 43.613619)
264675088,43.6107175,1.4903399,3,,,,,POINT (1.4903399 43.6107175)
264675089,43.610753,1.4910192,1,,,,,POINT (1.4910192 43.610753)
264675184,43.6106457,1.4902278,4,,,,,POINT (1.4902278 43.6106457)
264675191,43.6116254,1.4925947,3,,,,,POINT (1.4925947 43.6116254)
264675217,43.6107506,1.4920975,3,,,,,POINT (1.4920975 43.6107506)
264675218,43.610986,1.4930181,3,,,,,POINT (1.4930181 43.610986)
264675368,43.6109217,1.4955278,3,,,,,POINT (1.4955278 43.6109217)
264675400,43.610043,1.4937551,3,,,,,POINT (1.4937551 43.610043)
264675457,43.6097161,1.4947033,3,,,,,POINT (1.4947033 43.6097161)
264675499,43.6097827,1.4955847,3,,,,,POINT (1.4955847 43.6097827)
264675701,43.6127325,1.492297,3,,,,,POINT (1.492297 43.6127325)
264675705,43.6130563,1.494352,3,,,,,POINT (1.494352 43.6130563)
264675758,43.6129904,1.4920229,1,,,,,POINT (1.4920229 43.6129904)
264675900,43.6122089,1.4930574,1,,,,,POINT (1.4930574 43.6122089)
264675901,43.6119265,1.4929636,3,,,,,POINT (1.4929636 43.6119265)
264675911,43.6117793,1.4935151,1,,,,,POINT (1.4935151 43.6117793)
264675912,43.6116458,1.4932277,3,,,,,POINT (1.4932277 43.6116458)
264675948,43.6148656,1.4909346,3,,,,,POINT (1.4909346 43.6148656)
264676074,43.6133245,1.4909419,1,turning_circle,,,,POINT (1.4909419 43.6133245)
264676076,43.6137028,1.4914074,3,,,,,POINT (1.4914074 43.6137028)
264676078,43.6151595,1.4921626,3,,,,,POINT (1.4921626 43.6151595)
264676091,43.6134583,1.4929375,1,turning_circle,,,,POINT (1.4929375 43.6134583)
264676101,43.6142647,1.4928204,1,turning_circle,,,,POINT (1.4928204 43.6142647)
264676103,43.6140807,1.4925612,3,,,,,POINT (1.4925612 43.6140807)
264676113,43.6138664,1.4939282,3,,,,,POINT (1.4939282 43.6138664)
264676144,43.6150303,1.4958112,3,,,,,POINT (1.4958112 43.6150303)
264676148,43.6160347,1.4949824,3,,,,,POINT (1.4949824 43.6160347)
264676181,43.6140659,1.4944228,3,,,,,POINT (1.4944228 43.6140659)
264676189,43.6143329,1.4951487,3,,,,,POINT (1.4951487 43.6143329)
264676190,43.6147634,1.4949305,3,,,,,POINT (1.4949305 43.6147634)
265637966,43.6284124,1.4829009,3,,,,,POINT (1.4829009 43.6284124)
265638010,43.6274253,1.48352,4,,,,,POINT (1.48352 43.6274253)
265638145,43.6276157,1.4842594,3,,,,,POINT (1.4842594 43.6276157)
265638147,43.6275995,1.4851137,1,,,,,POINT (1.4851137 43.6275995)
265638163,43.6267792,1.4902209,3,,,,,POINT (1.4902209 43.6267792)
265638226,43.6296674,1.4875272,3,,,,,POINT (1.4875272 43.6296674)
265638317,43.6283342,1.4881628,3,,,,,POINT (1.4881628 43.6283342)
265638365,43.6268903,1.4859906,3,,,,,POINT (1.4859906 43.6268903)
265638386,43.626858,1.4875685,3,,,,,POINT (1.4875685 43.626858)
265638639,43.6296091,1.4914345,2,,,,,POINT (1.4914345 43.6296091)
265640440,43.6333851,1.4998993,3,,,,,POINT (1.4998993 43.6333851)
265649857,43.6224681,1.3975385,3,,,,,POINT (1.3975385 43.6224681)
266383660,43.6427417,1.4873687,3,,,,,POINT (1.4873687 43.6427417)
267470554,43.6179835,1.397747,3,,,,,POINT (1.397747 43.6179835)
267470557,43.6176751,1.400512,3,,,,,POINT (1.400512 43.6176751)
267470561,43.617707,1.4012289,3,,,,,POINT (1.4012289 43.617707)
267470564,43.6176384,1.398063,3,,,,,POINT (1.398063 43.6176384)
267470577,43.6169754,1.3977032,1,turning_circle,,,,POINT (1.3977032 43.6169754)
267470579,43.617083,1.3986157,3,,,,,POINT (1.3986157 43.617083)
267470582,43.6168212,1.3988874,3,,,,,POINT (1.3988874 43.6168212)
267470617,43.615702,1.3994276,3,,,,,POINT (1.3994276 43.615702)
267470651,43.6143754,1.4000472,3,,,,,POINT (1.4000472 43.6143754)
267470667,43.6146179,1.400784,3,,,,,POINT (1.400784 43.6146179)
267470671,43.6156724,1.4025808,3,,,,,POINT (1.4025808 43.6156724)
267470672,43.6153186,1.4002009,1,turning_circle,,,,POINT (1.4002009 43.6153186)
267470817,43.6154149,1.400581,3,,,,,POINT (1.400581 43.6154149)
267470819,43.6146472,1.4013363,3,,,,,POINT (1.4013363 43.6146472)
267470821,43.6154955,1.4013211,3,,,,,POINT (1.4013211 43.6154955)
267470822,43.6147221,1.402248,3,,,,,POINT (1.402248 43.6147221)
267470823,43.6155613,1.4019111,3,,,,,POINT (1.4019111 43.6155613)
267486254,43.6071072,1.3991743,3,,,,,POINT (1.3991743 43.6071072)
267486284,43.6110471,1.4040239,3,,,,,POINT (1.4040239 43.6110471)
267486327,43.6056326,1.4034551,3,,,,,POINT (1.4034551 43.6056326)
267486328,43.6061717,1.404721,3,,,,,POINT (1.404721 43.6061717)
267486342,43.6062299,1.401888,3,,,,,POINT (1.401888 43.6062299)
267486403,43.6114133,1.4016962,2,,,,,POINT (1.4016962 43.6114133)
267486406,43.6115975,1.401667,2,,,,,POINT (1.401667 43.6115975)
267486416,43.6133704,1.4015582,4,traffic_signals,,,,POINT (1.4015582 43.6133704)
269331709,43.5922228,1.3977612,3,,,,,POINT (1.3977612 43.5922228)
269972009,43.61198,1.417786,3,,,,,POINT (1.417786 43.61198)
269972020,43.6120035,1.4191139,3,,,,,POINT (1.4191139 43.6120035)
270143366,43.6163278,1.4392328,3,,,,,POINT (1.4392328 43.6163278)
270143536,43.6151483,1.434445,3,,,,,POINT (1.434445 43.6151483)
270145169,43.6064486,1.45647,4,,,,,POINT (1.45647 43.6064486)
270157885,43.5875677,1.4601919,5,,,,,POINT (1.4601919 43.5875677)
278207210,43.5742512,1.4053254,3,,,,,POINT (1.4053254 43.5742512)
278207217,43.5757929,1.3983181,3,,,,,POINT (1.3983181 43.5757929)
278207218,43.5752486,1.3984964,3,,,,,POINT (1.3984964 43.5752486)
278207223,43.5751478,1.3970713,3,,,,,POINT (1.3970713 43.5751478)
278207227,43.5758173,1.3992167,1,turning_circle,,,,POINT (1.3992167 43.5758173)
278207228,43.5752386,1.3995589,1,turning_circle,,,,POINT (1.3995589 43.5752386)
278207230,43.5749345,1.3988677,3,,,,,POINT (1.3988677 43.5749345)
278207231,43.5749244,1.4021655,3,,,,,POINT (1.4021655 43.5749244)
278207283,43.5741961,1.4046681,3,,,,,POINT (1.4046681 43.5741961)
278207294,43.5740865,1.4048937,3,,,,,POINT (1.4048937 43.5740865)
278207299,43.5744154,1.405342,3,,,,,POINT (1.405342 43.5744154)
278207305,43.5778633,1.4087691,3,,,,,POINT (1.4087691 43.5778633)
278276940,43.574475,1.400848,3,,,,,POINT (1.400848 43.574475)
278276945,43.5744603,1.4024394,3,,,,,POINT (1.4024394 43.5744603)
278276950,43.5744249,1.4027688,3,,,,,POINT (1.4027688 43.5744249)
278276961,43.5743261,1.4007737,3,,,,,POINT (1.4007737 43.5743261)
278276963,43.5742468,1.4009531,3,,,,,POINT (1.4009531 43.5742468)
278276978,43.5742781,1.4027497,3,,,,,POINT (1.4027497 43.5742781)
278276998,43.5745777,1.4047649,3,,,,,POINT (1.4047649 43.5745777)
278292596,43.6086214,1.4101915,1,,,,,POINT (1.4101915 43.6086214)
278292623,43.6099229,1.4056356,3,,,,,POINT (1.4056356 43.6099229)
278292661,43.6112501,1.403648,3,,,,,POINT (1.403648 43.6112501)
278292663,43.6114432,1.4038517,3,,,,,POINT (1.4038517 43.6114432)
278292667,43.6122474,1.4025589,3,,,,,POINT (1.4025589 43.6122474)
278292679,43.613516,1.4017318,3,,,,,POINT (1.4017318 43.613516)
278292733,43.614144,1.4012852,3,,,,,POINT (1.4012852 43.614144)
278292734,43.6144806,1.400254,3,,,,,POINT (1.400254 43.6144806)
278292738,43.6148131,1.3996973,3,,,,,POINT (1.3996973 43.6148131)
278292739,43.615847,1.4024988,1,,,,,POINT (1.4024988 43.615847)
278292778,43.6146039,1.399839,3,,,,,POINT (1.399839 43.6146039)
278292827,43.6166769,1.3990342,3,,,,,POINT (1.3990342 43.6166769)
278292828,43.6167982,1.3992481,3,,,,,POINT (1.3992481 43.6167982)
278292829,43.6185596,1.3993926,1,,,,,POINT (1.3993926 43.6185596)
278292832,43.6173821,1.401507,1,,,,,POINT (1.401507 43.6173821)
278292837,43.6189687,1.400941,1,,,,,POINT (1.400941 43.6189687)
278292857,43.6185722,1.3982673,1,,,,,POINT (1.3982673 43.6185722)
288551081,43.6249203,1.3990091,3,,,,,POINT (1.3990091 43.6249203)
288551088,43.6248325,1.3989464,3,,,,,POINT (1.3989464 43.6248325)
292611002,43.5715127,1.4624189,3,,,,,POINT (1.4624189 43.5715127)
292611009,43.5731871,1.4658675,2,,,,,POINT (1.4658675 43.5731871)
300840510,43.5951019,1.415532,3,,,,,POINT (1.415532 43.5951019)
300840556,43.595723,1.4196213,3,,,,,POINT (1.4196213 43.595723)
300840557,43.595753,1.4196427,3,,,,,POINT (1.4196427 43.595753)
300840558,43.5958519,1.4196045,3,,,,,POINT (1.4196045 43.5958519)
301066762,43.5733552,1.4606728,4,,,,,POINT (1.4606728 43.5733552)
301066763,43.5731058,1.4610744,1,,,,,POINT (1.4610744 43.5731058)
301075176,43.5764232,1.4549731,3,,,,,POINT (1.4549731 43.5764232)
301075181,43.5764066,1.4550319,3,,,,,POINT (1.4550319 43.5764066)
301075186,43.5763108,1.4550161,3,,,,,POINT (1.4550161 43.5763108)
301075194,43.5763775,1.4548939,3,,,,,POINT (1.4548939 43.5763775)
301075199,43.5768443,1.4544612,4,,,,,POINT (1.4544612 43.5768443)
301075817,43.5765491,1.4552857,3,,,,,POINT (1.4552857 43.5765491)
301077866,43.5769677,1.454139,3,,,,,POINT (1.454139 43.5769677)
303080321,43.5965767,1.4968796,3,,,,,POINT (1.4968796 43.5965767)
303649859,43.5710045,1.4228529,1,,,,,POINT (1.4228529 43.5710045)
303650568,43.5785357,1.4131405,3,,,,,POINT (1.4131405 43.5785357)
303770402,43.601452,1.4270617,3,,,,,POINT (1.4270617 43.601452)
303770490,43.6053857,1.4325992,3,,,,,POINT (1.4325992 43.6053857)
303770492,43.6048779,1.4324181,2,,,,,POINT (1.4324181 43.6048779)
303770498,43.6047905,1.4323644,2,,,,,POINT (1.4323644 43.6047905)
303770515,43.6047304,1.4319322,1,,,,,POINT (1.4319322 43.6047304)
303778269,43.6067471,1.4217229,1,,,,,POINT (1.4217229 43.6067471)
305249612,43.5992849,1.4560512,3,,,,,POINT (1.4560512 43.5992849)
305251804,43.5996358,1.455979,3,,,,,POINT (1.455979 43.5996358)
305257014,43.6016326,1.4563227,3,,,,,POINT (1.4563227 43.6016326)
307997026,43.5857815,1.4558931,3,,,,,POINT (1.4558931 43.5857815)
308090197,43.6145065,1.410957,3,,,,,POINT (1.410957 43.6145065)
308095766,43.6149658,1.4144602,3,,,,,POINT (1.4144602 43.6149658)
308180382,43.6167975,1.4147225,3,,,,,POINT (1.4147225 43.6167975)
308180384,43.6183162,1.4149576,3,,,,,POINT (1.4149576 43.6183162)
308180390,43.620135,1.4152177,2,,,,,POINT (1.4152177 43.620135)
308180399,43.6210365,1.4120708,3,,,,,POINT (1.4120708 43.6210365)
308180400,43.6115652,1.415334,3,,,,,POINT (1.415334 43.6115652)
308180402,43.6121586,1.4160388,3,,,,,POINT (1.4160388 43.6121586)
308180403,43.6120333,1.415908,3,,,,,POINT (1.415908 43.6120333)
308322057,43.6170473,1.4156914,3,,,,,POINT (1.4156914 43.6170473)
308322077,43.6168465,1.4130819,3,,,,,POINT (1.4130819 43.6168465)
308322089,43.6184969,1.4132596,3,,,,,POINT (1.4132596 43.6184969)
308322100,43.6177126,1.4137892,1,,,,,POINT (1.4137892 43.6177126)
308322104,43.6194434,1.4118833,3,,,,,POINT (1.4118833 43.6194434)
308322112,43.6195007,1.4100158,3,,,,,POINT (1.4100158 43.6195007)
308322117,43.619136,1.4081763,3,,,,,POINT (1.4081763 43.619136)
308322128,43.6201537,1.4095171,1,turning_circle,,,,POINT (1.4095171 43.6201537)
308322136,43.6195386,1.4081787,3,,,,,POINT (1.4081787 43.6195386)
308322140,43.6198398,1.4098668,1,turning_circle,,,,POINT (1.4098668 43.6198398)
308322142,43.6190774,1.4101232,3,,,,,POINT (1.4101232 43.6190774)
308322149,43.6190121,1.4110868,3,,,,,POINT (1.4110868 43.6190121)
308322151,43.6189579,1.4118854,3,,,,,POINT (1.4118854 43.6189579)
308322153,43.6214553,1.4081915,3,,,,,POINT (1.4081915 43.6214553)
