u,v,key,osmid,highway,lanes,maxspeed,name,ref,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,bridge,tunnel,access,junction,Groups
69314673,69528712,0,44062166,secondary,,,North Highland Avenue Northeast,,False,True,79.74574587220488,"LINESTRING (-84.353142 33.766616, -84.353168 33.7665809, -84.353259 33.766458, -84.353412 33.766274, -84.3535639 33.76611, -84.353638 33.76603)",79.74574587220486,1.8428555108475293,0.00983806698528,,,,,B
69315036,69315038,0,9252885,residential,,,Beryl Street Southwest,,False,False,91.63823445123045,"LINESTRING (-84.40707 33.732753, -84.407087 33.731929)",91.63823445123045,1.6961862319003838,0.000202835586187,,,,,C
69315036,69566605,0,9271125,residential,,,Middle Street Southwest,,False,True,137.32490778526915,"LINESTRING (-84.40707 33.732753, -84.405585 33.732748)",137.32490778526915,1.3989741798476476,0.0004912180126657,,,,,C
69315036,69437837,0,"[9252885, 9262934]",residential,,,"['Beryl Street Southwest', 'Bender Street Southwest']",,False,True,248.5034127863157,"LINESTRING (-84.40707 33.732753, -84.407055 33.733287, -84.406475 33.73329, -84.4063919 33.7336732, -84.406215 33.734489)",248.5034127863157,1.4465889828730425,6.955565299893075e-05,,,,,C
69315038,69315040,0,9252885,residential,,,Beryl Street Southwest,,False,False,153.0537240342269,"LINESTRING (-84.407087 33.731929, -84.407045 33.730553)",153.0537240342269,1.5535388513971624,0.0002022344137324,,,,,C
69315038,69315036,0,9252885,residential,,,Beryl Street Southwest,,False,True,91.63823445123045,"LINESTRING (-84.407087 33.731929, -84.40707 33.732753)",91.63823445123045,1.6961862319003824,0.0003453735751761,,,,,C
69315038,69438870,0,9263042,residential,,,Rockwell Street Southwest,,False,False,92.94044251577512,"LINESTRING (-84.407087 33.731929, -84.408092 33.731936)",92.94044251577512,1.6800231267901826,0.0006629729829491,,,,,C
69315038,69438865,0,9263042,residential,,,Rockwell Street Southwest,,False,True,96.63720522628522,"LINESTRING (-84.407087 33.731929, -84.406042 33.731925)",96.63720522628522,1.5527462784571544,0.0003118882694541,,,,,C
69315040,69315038,0,9252885,residential,,,Beryl Street Southwest,,False,True,153.0537240342269,"LINESTRING (-84.407045 33.730553, -84.407087 33.731929)",153.0537240342269,1.553538851397163,0.0002154000904884,,,,,C
69315040,69345906,0,9255153,residential,,,Hope Street Southwest,,False,False,92.84646615059238,"LINESTRING (-84.407045 33.730553, -84.408049 33.730555)",92.84646615059238,1.5322376111091756,0.0003876359987356,,,,,C
69315040,69345903,0,9255153,residential,,,Hope Street Southwest,,False,True,94.32588771287398,"LINESTRING (-84.407045 33.730553, -84.406025 33.730552)",94.32588771287398,1.441443632083115,0.0002362006574181,,,,,C
69315403,69545633,0,9272572,residential,,,Daniel Street Southeast,,True,False,141.2000086812003,"LINESTRING (-84.370718 33.752953, -84.3706407 33.7527804, -84.3704582 33.752373, -84.3704053 33.7522549, -84.3702098 33.7518174, -84.370185 33.751763)",335.4604602035363,4.251670223974951,0.0004660890040628,,,,,C
69315403,69154663,0,525762966,residential,,,Gartrell Street Southeast,,False,True,85.69054814209929,"LINESTRING (-84.370718 33.752953, -84.370769 33.752938, -84.370807 33.752936, -84.371537 33.752953, -84.3716414 33.7529538)",85.69054814209929,1.431030936342648,0.000312790028136,,,,,C
69315406,69258269,0,9252950,residential,,,Gartrell Street Southeast,,False,False,109.21823085265969,"LINESTRING (-84.375464 33.752766, -84.3754122 33.7527763, -84.375368 33.752785, -84.3748817 33.7528184, -84.3746494 33.7528343, -84.374289 33.752859)",109.21823085265969,1.6928966958394744,0.0001332198159426,,,,,C
69315406,69513931,0,9268237,residential,,,William Holmes Borders Senior Drive Southeast,,False,False,172.9901824753752,"LINESTRING (-84.375464 33.752766, -84.375344 33.7523789, -84.3751043 33.7516091, -84.3750124 33.7513093, -84.374997 33.7512595)",172.9901824753752,1.510095159540631,0.0001564851899362,,,,,C
69315406,69348678,0,9268237,residential,,,William Holmes Borders Senior Drive Southeast,,False,True,99.03580229960878,"LINESTRING (-84.375464 33.752766, -84.3755242 33.7529625, -84.375545 33.753073, -84.375538 33.753649)",99.03580229960878,1.520076387347341,0.0002367417126273,,,,,C
69315516,69365240,0,370317313,secondary,4,35 mph,10th Street Northwest,,False,False,64.1405080586816,"LINESTRING (-84.3999109 33.7815121, -84.39997 33.7815122, -84.4006049 33.7815131)",64.1405080586816,1.5755330908943206,0.0100704201389886,,,,,B
69315516,69159083,0,370317313,secondary,4,35 mph,10th Street Northwest,,False,True,70.86390949261396,"LINESTRING (-84.3999109 33.7815121, -84.3998869 33.7815121, -84.399453 33.7815114, -84.3993509 33.7815112, -84.399235 33.7815103, -84.3991442 33.781508)",70.86390949261396,1.580058264939869,0.0075699635485093,,,,,B
69315516,9560324620,0,835952876,residential,,,Dalney Street Northwest,,False,True,277.40060571232465,"LINESTRING (-84.3999109 33.7815121, -84.3999103 33.7814418, -84.3999121 33.7810596, -84.3999124 33.7809693, -84.3999126 33.7808879, -84.3999135 33.7807185, -84.3999139 33.7806505, -84.399914 33.7806417, -84.399918 33.7799636, -84.39992 33.7798737, -84.3999056 33.7796612, -84.3999038 33.7796318, -84.3998922 33.7796066, -84.3998655 33.7795899, -84.3998321 33.7795856, -84.3997407 33.7795861, -84.3992619 33.7795798, -84.3991933 33.7795756)",277.4006057123247,1.516893318309832,0.0010062424545342,,,,,C
69315525,69259040,0,9252975,residential,,,Pierce Avenue Northwest,,False,True,430.0089969897367,"LINESTRING (-84.4312339 33.7718123, -84.431218 33.7717254, -84.4312139 33.7717029, -84.431205 33.771654, -84.4312399 33.770592, -84.4312823 33.769306, -84.431295 33.768919, -84.431303 33.767948)",430.0089969897367,1.3640152236751242,0.0002451581269919,,,,,C
69315525,69218755,0,"[1322090202, 1051085499, 1051085500]",primary,"['3', '4']",,Donald Lee Hollowell Parkway Northwest,US 78;US 278;GA 8,False,False,158.4992053015921,"LINESTRING (-84.4312339 33.7718123, -84.4310516 33.7718403, -84.4309344 33.7718558, -84.4308097 33.7718724, -84.4306327 33.7718853, -84.4303061 33.77192, -84.4300434 33.7719335, -84.4298835 33.7719338, -84.4298377 33.7719365, -84.4295784 33.7719327, -84.4295293 33.7719313)",158.4992053015921,1.4803931760414124,0.0007351136775029,yes,,,,B
69315525,69439775,0,1322090202,primary,4,,Donald Lee Hollowell Parkway Northwest,US 78;US 278;GA 8,False,True,27.819459721657783,"LINESTRING (-84.4312339 33.7718123, -84.4313857 33.771781, -84.431526 33.771752)",27.819459721657783,1.2294193962564353,0.0002451581269919,,,,,B
69315704,8481441836,0,1035224024,secondary,3,,14th Street Northeast,,False,False,17.744039003959145,"LINESTRING (-84.3791267 33.7864811, -84.3789347 33.7864804)",17.744039003959145,1.6213467445168497,0.0001704925081287,,,,,B
69315704,69315708,0,9252985,residential,,,14th Place Northeast,,False,False,132.20363033779262,"LINESTRING (-84.3791267 33.7864811, -84.3791259 33.7865702, -84.3791314 33.7870898, -84.3791302 33.7872464, -84.3791298 33.7872938, -84.3791276 33.7875936, -84.379127 33.78767)",132.20363033779262,1.2527773741003965,0.0002451581269919,,,,,C
69315704,5198748651,0,"[431441736, 431441735]",secondary,"['3', '4']",,14th Street Northeast,,False,True,280.6749675202323,"LINESTRING (-84.3791267 33.7864811, -84.3795798 33.7864808, -84.3801352 33.7864806, -84.3801983 33.7864806, -84.3803145 33.7864806, -84.3804985 33.7864805, -84.3808239 33.7864804, -84.3809872 33.7864803, -84.381221 33.7864802, -84.3813784 33.7864801, -84.3815467 33.7864852, -84.3818095 33.7864932, -84.3819403 33.7864937, -84.3821632 33.7865032)",280.67496752023226,1.5517251765106106,0.0052570126466244,,,,,B
69315708,69315704,0,9252985,residential,,,14th Place Northeast,,False,True,132.20363033779262,"LINESTRING (-84.379127 33.78767, -84.3791276 33.7875936, -84.3791298 33.7872938, -84.3791302 33.7872464, -84.3791314 33.7870898, -84.3791259 33.7865702, -84.3791267 33.7864811)",132.20363033779262,1.2527773741003962,0.0002451581269919,,,,,C
69315775,69436686,0,306007055,secondary,,,Joseph E. Boone Boulevard Northwest,,False,True,339.44832913963336,"LINESTRING (-84.432966 33.763546, -84.4321833 33.7635423, -84.4319513 33.7635408, -84.4317515 33.7635398, -84.431398 33.763538, -84.4308468 33.7635354, -84.4303581 33.7635331, -84.4302293 33.7635324, -84.429878 33.7635307, -84.4296109 33.7635295, -84.4294017 33.7635285, -84.429294 33.763528)",339.4483291396334,1.4399901305025469,0.00024491765801,,,,,B
69315775,5422093507,0,506799393,tertiary,,,Chappell Road Northwest,,False,False,118.5760331669538,"LINESTRING (-84.432966 33.763546, -84.4329341 33.7635967, -84.432818 33.763781, -84.432675 33.763956, -84.4326031 33.7640337, -84.432452 33.764197, -84.432357 33.764358, -84.432326 33.764461)",118.5760331669538,1.0988070117889976,2.404689818459145e-07,,,,,B
69318355,2496213766,0,9253078,residential,,,Coggins Drive Southeast,,False,False,25.891120660249847,"LINESTRING (-84.3640986 33.7303593, -84.3638236 33.7303156)",25.891120660249847,1.5977605166375406,0.0011692203069802,,,,,C
69318355,69185241,0,9253078,residential,,,Coggins Drive Southeast,,False,True,44.703541788014746,"LINESTRING (-84.3640986 33.7303593, -84.3645206 33.7303608, -84.364582 33.730361)",44.703541788014746,1.742504308175685,0.0016576729263548,,,,,C
69318355,2496213781,0,242066340,residential,,,Province Place Southeast,,False,True,110.41012652297476,"LINESTRING (-84.3640986 33.7303593, -84.3640868 33.7305258, -84.3640649 33.7305702, -84.3640019 33.7306206, -84.3636963 33.7309474, -84.3636235 33.7309817, -84.3635483 33.7309917, -84.3633592 33.7309716)",110.41012652297476,1.2713797843686758,0.0002451581269919,,,,,C
69319114,69319119,0,9253112,residential,,,Climax Street Southeast,,False,False,143.97112416361705,"LINESTRING (-84.378196 33.721036, -84.376725 33.7210001, -84.37664 33.720998)",143.97112416361705,1.581952171744533,0.0002451581269919,,,,,C
69319119,69430409,0,610473060,residential,,,Grant Street Southeast,,False,False,103.00917268825133,"LINESTRING (-84.37664 33.720998, -84.376672 33.720072)",103.00917268825133,1.4740728910929104,0.0001695306322013,,,,,C
69319119,8025955439,0,610473060,residential,,,Grant Street Southeast,,False,True,111.68030591339227,"LINESTRING (-84.37664 33.720998, -84.3766264 33.7220023)",111.68030591339227,1.7424799328444156,0.0009973451022059,,,,,C
69319119,69319123,0,"[9253112, 541998410]",residential,,,Climax Street Southeast,,False,False,150.22538876475218,"LINESTRING (-84.37664 33.720998, -84.3765817 33.7209968, -84.3759887 33.7209851, -84.3754989 33.720979, -84.375016 33.720973)",150.22538876475218,1.3186900053033064,0.0004390963608506,,,,,C
69319119,69319114,0,9253112,residential,,,Climax Street Southeast,,False,True,143.97112416361705,"LINESTRING (-84.37664 33.720998, -84.376725 33.7210001, -84.378196 33.721036)",143.97112416361705,1.5819521717445333,0.0002451581269919,,,,,C
69319123,69319125,0,541998410,other,,,Climax Street Southeast,,False,False,140.2973680570066,"LINESTRING (-84.375016 33.720973, -84.3747618 33.7209701, -84.3734992 33.7209554)",140.2973680570066,1.4072431171112043,0.0002451581269919,,,,,C
69319123,69319119,0,"[9253112, 541998410]",residential,,,Climax Street Southeast,,False,True,150.22538876475218,"LINESTRING (-84.375016 33.720973, -84.3754989 33.720979, -84.3759887 33.7209851, -84.3765817 33.7209968, -84.37664 33.720998)",150.22538876475218,1.3186900053033053,0.0004383749539051,,,,,C
69319123,69430409,0,"[9278416, 541998411]",residential,,,Dalton Street Southeast,,False,True,240.5955677384412,"LINESTRING (-84.375016 33.720973, -84.3750223 33.7206508, -84.3750285 33.7203398, -84.37503 33.720261, -84.375058 33.720185, -84.375121 33.72013, -84.375218 33.720103, -84.3760362 33.7200575, -84.3766088 33.7200706, -84.376672 33.720072)",240.59556773844125,1.3606137691131173,5.182106558779456e-05,,,no,,C
69319125,69319123,0,541998410,other,,,Climax Street Southeast,,False,True,140.2973680570066,"LINESTRING (-84.3734992 33.7209554, -84.3747618 33.7209701, -84.375016 33.720973)",140.2973680570066,1.4072431171112056,0.0002451581269919,,,,,C
69319666,69148117,0,9253139,tertiary,,,White Street Southwest,,False,False,605.5685892362716,"LINESTRING (-84.42546 33.7346174, -84.4266837 33.7353615, -84.427196 33.735673, -84.427772 33.73602, -84.429412 33.737011, -84.4298145 33.737254, -84.4302574 33.7375215, -84.4305252 33.7376833, -84.4307094 33.7377945, -84.430755 33.737822)",605.5685892362716,1.5452031440434053,0.0002673413905671,,,,,B
69319666,69573283,0,"[9274337, 9253139]",tertiary,,,"['White Street', 'White Street Southwest']",,False,True,842.6254220354325,"LINESTRING (-84.42546 33.7346174, -84.4249699 33.7343168, -84.4246108 33.7340965, -84.4239004 33.7336607, -84.4236401 33.733501, -84.423425 33.733369, -84.4230083 33.733144, -84.422851 33.733059, -84.4218433 33.7325593, -84.4214765 33.7323746, -84.4211846 33.7322293, -84.421162 33.732218, -84.421051 33.732155, -84.420681 33.731948, -84.4204144 33.7317868, -84.41929 33.731107, -84.4191165 33.7310191, -84.418978 33.730949, -84.4179735 33.7304673, -84.4178822 33.7304236)",842.6254220354324,1.6136561096508015,0.000190331199131,,,,,B
69319666,69276633,0,9253489,residential,,,Mathews Street Southwest,,False,True,192.5299898692141,"LINESTRING (-84.42546 33.7346174, -84.4253383 33.7346189, -84.4234707 33.7346266, -84.423378 33.734627)",192.5299898692141,1.5486171264166864,0.0003706829355154,,,,,C
69319688,7138433687,0,9253139,tertiary,,,White Street Southwest,,False,True,44.7595648130842,"LINESTRING (-84.4323913 33.7390211, -84.4323526 33.7389154, -84.4323111 33.7388152, -84.4322558 33.7387593, -84.4321549 33.7386826)",44.75956481308419,1.0985786842806355,0.0002429337889098,,,,,B
69319688,69148120,0,"[1307448044, 1307448046]",secondary,,,Ralph David Abernathy Boulevard,GA 139,False,False,155.11734792765054,"LINESTRING (-84.4323913 33.7390211, -84.4322356 33.7390117, -84.4321635 33.7390076, -84.4319046 33.7389922, -84.4316323 33.7389761, -84.4314527 33.7389655, -84.4312018 33.7389506, -84.430718 33.738922)",155.11734792765054,1.4609160223320925,0.000448534768388,,,,,B
69319701,69319704,0,9253141,residential,,,White Street Southwest,,False,False,123.26851606949288,"LINESTRING (-84.417722 33.732214, -84.419055 33.732214)",123.26851606949288,1.5236053316070584,0.0004031462480646,,,,,C
69319701,69458080,0,306021857,tertiary,,,Joseph E. Lowery Boulevard,,False,False,134.8799218586142,"LINESTRING (-84.417722 33.732214, -84.417725 33.733427)",134.8799218586142,1.774974836324955,0.0019065583225653,,,,,B
69319701,69573281,0,306021857,tertiary,,,Joseph E. Lowery Boulevard,,False,True,145.03280905147673,"LINESTRING (-84.417722 33.732214, -84.417728 33.7309097)",145.03280905147673,1.7367669353120865,0.0017890892249336,,,,,B
69319701,5422135433,0,"[9253141, 9252118]",residential,,,"['Lee Street Southwest', 'White Street Southwest']",,False,True,327.4318081327437,"LINESTRING (-84.417722 33.732214, -84.416027 33.73222, -84.4145492 33.7322304, -84.4142354 33.7322326, -84.4141813 33.7322325)",327.4318081327437,1.7482363475964169,2.2243380820747086e-06,,,,,C
69319704,69319705,0,9253141,residential,,,White Street Southwest,,False,False,104.79476216184804,"LINESTRING (-84.419055 33.732214, -84.4201882 33.7322073)",104.79476216184804,1.3598577665868434,0.0002245379117986,,,,,C
69319704,69319701,0,9253141,residential,,,White Street Southwest,,False,True,123.26851606949288,"LINESTRING (-84.419055 33.732214, -84.417722 33.732214)",123.26851606949288,1.5236053316070564,7.382397742669573e-05,,,,,C
69319704,69458083,0,9271783,residential,,,Azalia Street Southwest,,False,True,132.1080452238956,"LINESTRING (-84.419055 33.732214, -84.419071 33.733402)",132.1080452238956,1.5790813500685752,0.0004131257108112,,,,,C
69319705,69319704,0,9253141,residential,,,White Street Southwest,,False,True,104.79476216184804,"LINESTRING (-84.4201882 33.7322073, -84.419055 33.732214)",104.79476216184804,1.3598577665868443,0.0001834778331484,,,,,C
69319705,69367744,0,"[9257224, 9253141]",residential,,,"['Peeples Street Southwest', 'White Street Southwest']",,False,"[False, True]",155.8615681915396,"LINESTRING (-84.4201882 33.7322073, -84.4204698 33.7322179, -84.4204986 33.7322857, -84.420485 33.733381)",155.8615681915396,1.6087080185250946,0.0001080908073397,,,,,C
69319705,69573281,0,9277952,residential,,,Rose Circle Southwest,,False,True,273.9474130952636,"LINESTRING (-84.4201882 33.7322073, -84.4201265 33.7321059, -84.418568 33.731164, -84.418373 33.731077, -84.418161 33.731002, -84.417941 33.730946, -84.4178409 33.7309287, -84.417728 33.7309097)",273.9474130952636,1.646050811576045,0.0001359852092338,,,,,C
69320085,69266436,0,9272836,residential,,,Warner Street Southwest,,False,True,117.68529529606936,"LINESTRING (-84.4179685 33.724452, -84.416696 33.724448)",117.68529529606936,1.5695199100484731,0.0005999701097055,,,,,C
69320085,69320092,0,563533835,secondary,2,35 mph,Sylvan Road,,False,False,250.6759908725913,"LINESTRING (-84.4179685 33.724452, -84.4179721 33.7242396, -84.417985 33.723592, -84.4180121 33.722446, -84.418018 33.722198)",250.6759908725913,1.6560146725133311,0.0024464713040548,,,,,B
69320085,69458872,0,"[1118685130, 1118685131, 954464524]",secondary,2,35 mph,Sylvan Road,,False,True,207.93947084615263,"LINESTRING (-84.4179685 33.724452, -84.4179655 33.7247903, -84.4179475 33.7254305, -84.4179341 33.7259749, -84.4179357 33.7260455, -84.4179368 33.7260931, -84.4179376 33.726224, -84.4179482 33.726281, -84.417968 33.7263175)",207.93947084615263,1.656971166069367,0.0032020849622601,,,,,B
69320092,69438837,0,9263040,residential,,,Avon Avenue Southwest,,False,True,108.86478569886494,"LINESTRING (-84.418018 33.722198, -84.416841 33.722211)",108.86478569886494,1.6965485234652733,0.0015201246687389,,,,,C
69320092,69234933,0,9263040,residential,,,Avon Avenue Southwest,,False,False,284.9067421909574,"LINESTRING (-84.418018 33.722198, -84.4208837 33.7222436, -84.421098 33.722247)",284.9067421909574,1.6220001185285082,0.000121677304814,,,,,C
69320092,69320096,0,563533835,secondary,2,35 mph,Sylvan Road,,False,False,292.69445486444783,"LINESTRING (-84.418018 33.722198, -84.418038 33.721203, -84.418062 33.719566)",292.69445486444783,1.6514012923285757,0.000834908304969,,,,,B
