osmid,y,x,highway,street_count,ref,geometry
1440356095,-23.1777746,-45.8866534,,3,,POINT (-45.8866534 -23.1777746)
1440356099,-23.1803615,-45.8862802,,3,,POINT (-45.8862802 -23.1803615)
1440356109,-23.1807454,-45.8836714,traffic_signals,4,,POINT (-45.8836714 -23.1807454)
1440356125,-23.1844842,-45.8880516,traffic_signals,3,,POINT (-45.8880516 -23.1844842)
1440356127,-23.1840233,-45.8854308,crossing,3,,POINT (-45.8854308 -23.1840233)
1440356129,-23.1828572,-45.8782347,,3,,POINT (-45.8782347 -23.1828572)
1440358106,-23.1846353,-45.8852773,,3,,POINT (-45.8852773 -23.1846353)
1440358109,-23.18391,-45.8847865,,3,,POINT (-45.8847865 -23.18391)
1440358134,-23.1887123,-45.8859874,traffic_signals,4,,POINT (-45.8859874 -23.1887123)
1440358147,-23.1815426,-45.8879644,,4,,POINT (-45.8879644 -23.1815426)
1440358156,-23.1873662,-45.8872298,,4,,POINT (-45.8872298 -23.1873662)
1440358176,-23.1909661,-45.8868134,,3,,POINT (-45.8868134 -23.1909661)
1440364593,-23.1886764,-45.8870624,traffic_signals,4,,POINT (-45.8870624 -23.1886764)
1440364601,-23.1885903,-45.8860116,traffic_signals,3,,POINT (-45.8860116 -23.1885903)
1440364615,-23.1900112,-45.8874917,,4,,POINT (-45.8874917 -23.1900112)
1440364617,-23.1898656,-45.8857762,,3,,POINT (-45.8857762 -23.1898656)
1440364622,-23.1911439,-45.8887221,,3,,POINT (-45.8887221 -23.1911439)
1440364626,-23.1908763,-45.885611,traffic_signals,4,,POINT (-45.885611 -23.1908763)
1440364636,-23.1900376,-45.8839937,,3,,POINT (-45.8839937 -23.1900376)
1440378902,-23.189673,-45.8897826,,3,,POINT (-45.8897826 -23.189673)
1440378903,-23.1909852,-45.8885479,,3,,POINT (-45.8885479 -23.1909852)
1440378904,-23.1894521,-45.8881434,,3,,POINT (-45.8881434 -23.1894521)
1440378905,-23.1890727,-45.8877282,,3,,POINT (-45.8877282 -23.1890727)
1440378910,-23.188362,-45.8888723,,3,,POINT (-45.8888723 -23.188362)
1440378911,-23.188086,-45.8871303,,3,,POINT (-45.8871303 -23.188086)
1440378912,-23.188002,-45.8880829,,1,,POINT (-45.8880829 -23.188002)
1440378915,-23.1825086,-45.8870214,,3,,POINT (-45.8870214 -23.1825086)
1440378917,-23.1829636,-45.8863141,,3,,POINT (-45.8863141 -23.1829636)
1440378918,-23.1838879,-45.8876569,,3,,POINT (-45.8876569 -23.1838879)
1440378921,-23.1838836,-45.8879351,,3,,POINT (-45.8879351 -23.1838836)
1440378923,-23.1927889,-45.8877112,,1,,POINT (-45.8877112 -23.1927889)
1440378924,-23.1921985,-45.8890209,,3,,POINT (-45.8890209 -23.1921985)
1440529193,-23.1899644,-45.8840081,,3,,POINT (-45.8840081 -23.1899644)
1440529199,-23.1888238,-45.8829822,,3,,POINT (-45.8829822 -23.1888238)
1440529212,-23.1836033,-45.8829247,traffic_signals,4,,POINT (-45.8829247 -23.1836033)
1440529225,-23.1861637,-45.8806835,,3,,POINT (-45.8806835 -23.1861637)
1440529228,-23.1840406,-45.8789129,turning_circle,1,,POINT (-45.8789129 -23.1840406)
1440529237,-23.1853177,-45.8796881,,3,,POINT (-45.8796881 -23.1853177)
1440529248,-23.1844606,-45.8796999,,3,,POINT (-45.8796999 -23.1844606)
1440529250,-23.1830137,-45.8793129,,4,,POINT (-45.8793129 -23.1830137)
1440529251,-23.1816564,-45.8791207,,4,,POINT (-45.8791207 -23.1816564)
1440529253,-23.1799412,-45.87885,,4,,POINT (-45.87885 -23.1799412)
1440529256,-23.1790448,-45.8788047,,4,,POINT (-45.8788047 -23.1790448)
1440529265,-23.1843526,-45.8802109,,3,,POINT (-45.8802109 -23.1843526)
1440529267,-23.1842797,-45.8804376,,3,,POINT (-45.8804376 -23.1842797)
1440529269,-23.1841646,-45.8808161,,2,,POINT (-45.8808161 -23.1841646)
1440529276,-23.1837615,-45.8803491,,1,,POINT (-45.8803491 -23.1837615)
1440529280,-23.1858987,-45.8815034,,3,,POINT (-45.8815034 -23.1858987)
1440529284,-23.1851972,-45.8812278,,3,,POINT (-45.8812278 -23.1851972)
1440529289,-23.1853539,-45.8805838,,3,,POINT (-45.8805838 -23.1853539)
1440529296,-23.1853262,-45.8808852,,3,,POINT (-45.8808852 -23.1853262)
1440529313,-23.1856468,-45.8821723,,3,,POINT (-45.8821723 -23.1856468)
1440529331,-23.1785918,-45.8841433,,4,,POINT (-45.8841433 -23.1785918)
1440529333,-23.1742664,-45.8845102,traffic_signals,4,,POINT (-45.8845102 -23.1742664)
1440529340,-23.1832035,-45.8805043,,3,,POINT (-45.8805043 -23.1832035)
1440529349,-23.181942,-45.8807439,,3,,POINT (-45.8807439 -23.181942)
1440529350,-23.1817709,-45.8797839,,3,,POINT (-45.8797839 -23.1817709)
1440529353,-23.1800258,-45.8798631,,3,,POINT (-45.8798631 -23.1800258)
1440529358,-23.1803615,-45.8816142,,3,,POINT (-45.8816142 -23.1803615)
1440529360,-23.1805609,-45.8826934,,3,,POINT (-45.8826934 -23.1805609)
1440529369,-23.1810646,-45.8814047,,1,,POINT (-45.8814047 -23.1810646)
1440529372,-23.1822204,-45.8823463,,3,,POINT (-45.8823463 -23.1822204)
1440529373,-23.1804945,-45.8783874,,1,,POINT (-45.8783874 -23.1804945)
1440529375,-23.1799428,-45.8779884,,3,,POINT (-45.8779884 -23.1799428)
1440529386,-23.1794788,-45.8777239,,3,,POINT (-45.8777239 -23.1794788)
1440529387,-23.1793119,-45.8778154,,3,,POINT (-45.8778154 -23.1793119)
1440529392,-23.1794236,-45.8774139,,1,,POINT (-45.8774139 -23.1794236)
1440529395,-23.1782243,-45.8762604,,3,,POINT (-45.8762604 -23.1782243)
1440529398,-23.1800698,-45.8774546,,3,,POINT (-45.8774546 -23.1800698)
1440529416,-23.1801437,-45.8778759,,3,,POINT (-45.8778759 -23.1801437)
1440529424,-23.1804382,-45.8775653,,3,,POINT (-45.8775653 -23.1804382)
1440529434,-23.1834118,-45.8776397,,3,,POINT (-45.8776397 -23.1834118)
1440529467,-23.1791494,-45.8796805,,3,,POINT (-45.8796805 -23.1791494)
1440529468,-23.1784747,-45.879796,,1,,POINT (-45.879796 -23.1784747)
1440529475,-23.1788429,-45.8785048,,3,,POINT (-45.8785048 -23.1788429)
1440529486,-23.1775718,-45.8784982,,3,,POINT (-45.8784982 -23.1775718)
1440529490,-23.1768695,-45.8757025,,3,,POINT (-45.8757025 -23.1768695)
1440529491,-23.1776235,-45.8787076,,3,,POINT (-45.8787076 -23.1776235)
1440529492,-23.1784071,-45.881914,,4,,POINT (-45.881914 -23.1784071)
1440529496,-23.1786767,-45.8852542,,3,,POINT (-45.8852542 -23.1786767)
1440529511,-23.1764817,-45.8778472,,3,,POINT (-45.8778472 -23.1764817)
1440529512,-23.174548,-45.8780328,,3,,POINT (-45.8780328 -23.174548)
1440529526,-23.17638,-45.8767704,,3,,POINT (-45.8767704 -23.17638)
1440529530,-23.1767679,-45.8756657,,3,,POINT (-45.8756657 -23.1767679)
1440529539,-23.1760763,-45.8758256,turning_circle,1,,POINT (-45.8758256 -23.1760763)
1440578797,-23.1765598,-45.8860692,,3,,POINT (-45.8860692 -23.1765598)
1440578812,-23.1764258,-45.8863034,,4,,POINT (-45.8863034 -23.1764258)
1440578828,-23.1799345,-45.8839045,traffic_signals,4,,POINT (-45.8839045 -23.1799345)
1440578880,-23.1781604,-45.8808399,,3,,POINT (-45.8808399 -23.1781604)
1440578884,-23.174008,-45.8812555,,3,,POINT (-45.8812555 -23.174008)
1440578893,-23.1751182,-45.8805891,,3,,POINT (-45.8805891 -23.1751182)
1440578895,-23.1765439,-45.8804533,,3,,POINT (-45.8804533 -23.1765439)
1440578901,-23.1738996,-45.8801478,,3,,POINT (-45.8801478 -23.1738996)
1440578925,-23.1778863,-45.8797716,,3,,POINT (-45.8797716 -23.1778863)
1440578926,-23.1756461,-45.8799963,,3,,POINT (-45.8799963 -23.1756461)
1440578940,-23.1755649,-45.8788985,,3,,POINT (-45.8788985 -23.1755649)
1440578956,-23.1748371,-45.879507,,3,,POINT (-45.879507 -23.1748371)
1440578957,-23.1740583,-45.8795954,,1,,POINT (-45.8795954 -23.1740583)
1440578995,-23.1870795,-45.8819811,,3,,POINT (-45.8819811 -23.1870795)
1440579005,-23.1869993,-45.8810137,,3,,POINT (-45.8810137 -23.1869993)
1440579044,-23.1844025,-45.887587,traffic_signals,4,,POINT (-45.887587 -23.1844025)
1440579045,-23.1805846,-45.8881139,,3,,POINT (-45.8881139 -23.1805846)
1440579047,-23.1804839,-45.8881315,,3,,POINT (-45.8881315 -23.1804839)
1440579117,-23.1806144,-45.8882528,,3,,POINT (-45.8882528 -23.1806144)
1440655345,-23.1873371,-45.8893216,,3,,POINT (-45.8893216 -23.1873371)
1440655412,-23.1767935,-45.8911454,,3,,POINT (-45.8911454 -23.1767935)
1440655438,-23.1767679,-45.8921761,,3,,POINT (-45.8921761 -23.1767679)
1440655573,-23.1748833,-45.8906471,,3,,POINT (-45.8906471 -23.1748833)
1440655575,-23.1750641,-45.8907342,,3,,POINT (-45.8907342 -23.1750641)
1440655619,-23.1747705,-45.8921296,,3,,POINT (-45.8921296 -23.1747705)
1440655626,-23.1752213,-45.8924885,,3,,POINT (-45.8924885 -23.1752213)
1440655646,-23.1750246,-45.8926108,,3,,POINT (-45.8926108 -23.1750246)
1440655656,-23.1753378,-45.8928289,,3,,POINT (-45.8928289 -23.1753378)
1440655725,-23.1747651,-45.8907244,,3,,POINT (-45.8907244 -23.1747651)
1440655727,-23.1744868,-45.8910239,,3,,POINT (-45.8910239 -23.1744868)
1440655744,-23.1747747,-45.8929203,,3,,POINT (-45.8929203 -23.1747747)
1440718805,-23.1808897,-45.869289,traffic_signals,3,,POINT (-45.869289 -23.1808897)
1440718823,-23.1800185,-45.868246,,3,,POINT (-45.868246 -23.1800185)
1440718824,-23.1798414,-45.8683653,,3,,POINT (-45.8683653 -23.1798414)
1440718835,-23.1795463,-45.8687736,traffic_signals,3,,POINT (-45.8687736 -23.1795463)
1440718843,-23.1795726,-45.8696046,,3,,POINT (-45.8696046 -23.1795726)
1440718856,-23.1800526,-45.869928,traffic_signals,3,,POINT (-45.869928 -23.1800526)
1440718857,-23.1806386,-45.8697408,,3,,POINT (-45.8697408 -23.1806386)
1440739032,-23.1797857,-45.8681332,,3,,POINT (-45.8681332 -23.1797857)
1440739041,-23.1795198,-45.8682512,,3,,POINT (-45.8682512 -23.1795198)
1440739044,-23.1792624,-45.8644609,,3,,POINT (-45.8644609 -23.1792624)
1440773930,-23.1793296,-45.8656773,,3,,POINT (-45.8656773 -23.1793296)
1440773933,-23.1788178,-45.8652202,,1,,POINT (-45.8652202 -23.1788178)
1440773936,-23.179311,-45.8653494,,3,,POINT (-45.8653494 -23.179311)
1440773978,-23.1790766,-45.8648521,,3,,POINT (-45.8648521 -23.1790766)
1440774002,-23.1778485,-45.8639141,,1,,POINT (-45.8639141 -23.1778485)
1440774008,-23.1781368,-45.8637032,,3,,POINT (-45.8637032 -23.1781368)
1440774013,-23.1783115,-45.8639047,,1,,POINT (-45.8639047 -23.1783115)
1440774029,-23.1776953,-45.8631572,,3,,POINT (-45.8631572 -23.1776953)
1440774037,-23.1763582,-45.8626397,,3,,POINT (-45.8626397 -23.1763582)
1440774049,-23.1767324,-45.861274,,3,,POINT (-45.861274 -23.1767324)
1440774057,-23.1766803,-45.8609139,,3,,POINT (-45.8609139 -23.1766803)
1440774077,-23.1778323,-45.8604608,,3,,POINT (-45.8604608 -23.1778323)
1440843358,-23.1735139,-45.8790924,,3,,POINT (-45.8790924 -23.1735139)
1440843368,-23.1717162,-45.880821,,3,,POINT (-45.880821 -23.1717162)
1440843369,-23.1713914,-45.8808713,,1,,POINT (-45.8808713 -23.1713914)
1440843371,-23.1724345,-45.8807812,,3,,POINT (-45.8807812 -23.1724345)
1440843411,-23.1733371,-45.8795393,,4,,POINT (-45.8795393 -23.1733371)
1443011573,-23.2066246,-45.9073984,traffic_signals,3,,POINT (-45.9073984 -23.2066246)
1443026937,-23.2196304,-45.9107333,,3,,POINT (-45.9107333 -23.2196304)
1443045945,-23.1792684,-45.8887783,,3,,POINT (-45.8887783 -23.1792684)
1446670972,-23.1949238,-45.8658229,motorway_junction,3,,POINT (-45.8658229 -23.1949238)
1446670988,-23.2182371,-45.8540288,,4,,POINT (-45.8540288 -23.2182371)
1446670989,-23.2140414,-45.8569489,,4,,POINT (-45.8569489 -23.2140414)
1446671007,-23.208997,-45.8575321,,3,,POINT (-45.8575321 -23.208997)
1446671010,-23.2000514,-45.8639063,,3,,POINT (-45.8639063 -23.2000514)
1446671013,-23.2192006,-45.854189,,3,,POINT (-45.854189 -23.2192006)
1446671015,-23.203508,-45.8612975,,3,,POINT (-45.8612975 -23.203508)
1446671018,-23.2055917,-45.8605262,,4,,POINT (-45.8605262 -23.2055917)
1446671019,-23.2003589,-45.8636959,,3,,POINT (-45.8636959 -23.2003589)
1446671022,-23.2107427,-45.8569899,,3,,POINT (-45.8569899 -23.2107427)
1446671027,-23.1955056,-45.8656856,traffic_signals,3,,POINT (-45.8656856 -23.1955056)
1446671028,-23.2098454,-45.8570945,,3,,POINT (-45.8570945 -23.2098454)
1446748353,-23.218797,-45.8540412,,4,,POINT (-45.8540412 -23.218797)
1446748354,-23.2185508,-45.8543345,,3,,POINT (-45.8543345 -23.2185508)
1446748371,-23.2182562,-45.8543399,,3,,POINT (-45.8543399 -23.2182562)
1453950122,-23.1948681,-45.8642372,,3,,POINT (-45.8642372 -23.1948681)
1453950123,-23.1958164,-45.864265,,4,,POINT (-45.864265 -23.1958164)
1453950288,-23.1926486,-45.8654099,,3,,POINT (-45.8654099 -23.1926486)
1453950289,-23.1943868,-45.8649731,,3,,POINT (-45.8649731 -23.1943868)
1453950293,-23.198817,-45.8639126,,3,,POINT (-45.8639126 -23.198817)
1453950300,-23.1973561,-45.8639127,,4,,POINT (-45.8639127 -23.1973561)
1453955946,-23.1922356,-45.8653658,,3,,POINT (-45.8653658 -23.1922356)
1453957511,-23.1959281,-45.8649342,,3,,POINT (-45.8649342 -23.1959281)
1453957515,-23.196521,-45.8648213,,3,,POINT (-45.8648213 -23.196521)
1453957518,-23.1983083,-45.8634198,,3,,POINT (-45.8634198 -23.1983083)
1453958821,-23.1971269,-45.8633836,,3,,POINT (-45.8633836 -23.1971269)
1453958828,-23.1979287,-45.8625623,,3,,POINT (-45.8625623 -23.1979287)
1453960044,-23.1960891,-45.863782,,3,,POINT (-45.863782 -23.1960891)
1453960046,-23.1955296,-45.8622353,turning_circle,1,,POINT (-45.8622353 -23.1955296)
1453960056,-23.196516,-45.8636128,,3,,POINT (-45.8636128 -23.196516)
1453960060,-23.195913,-45.862102,turning_circle,1,,POINT (-45.862102 -23.195913)
1453960064,-23.1969251,-45.863447,,3,,POINT (-45.863447 -23.1969251)
1453960077,-23.1962916,-45.8619327,turning_circle,1,,POINT (-45.8619327 -23.1962916)
1453960082,-23.1973073,-45.8631433,,3,,POINT (-45.8631433 -23.1973073)
1453960083,-23.1967154,-45.861713,turning_circle,1,,POINT (-45.861713 -23.1967154)
1453960087,-23.1976844,-45.8628366,,3,,POINT (-45.8628366 -23.1976844)
1453960093,-23.1970962,-45.8615041,turning_circle,1,,POINT (-45.8615041 -23.1970962)
1453961350,-23.1985889,-45.8640501,,3,,POINT (-45.8640501 -23.1985889)
1453962116,-23.1956396,-45.8665464,,3,,POINT (-45.8665464 -23.1956396)
1453969481,-23.2000549,-45.863017,,3,,POINT (-45.863017 -23.2000549)
1453969483,-23.2005558,-45.8624817,,4,,POINT (-45.8624817 -23.2005558)
1453969491,-23.2015007,-45.8613897,,3,,POINT (-45.8613897 -23.2015007)
1453969497,-23.2020445,-45.8610896,,3,,POINT (-45.8610896 -23.2020445)
1453969499,-23.2029493,-45.8606957,mini_roundabout,4,,POINT (-45.8606957 -23.2029493)
1453969511,-23.1994463,-45.8614324,,3,,POINT (-45.8614324 -23.1994463)
1453969527,-23.2005985,-45.8633634,traffic_signals,3,,POINT (-45.8633634 -23.2005985)
1453969529,-23.2006684,-45.863259,,3,,POINT (-45.863259 -23.2006684)
1453969532,-23.2002814,-45.8617754,,3,,POINT (-45.8617754 -23.2002814)
1453969533,-23.1999856,-45.861014,,3,,POINT (-45.861014 -23.1999856)
1453969534,-23.1998786,-45.8607385,,3,,POINT (-45.8607385 -23.1998786)
1453969535,-23.1994979,-45.8597444,,3,,POINT (-45.8597444 -23.1994979)
1453969544,-23.1993769,-45.8594474,,3,,POINT (-45.8594474 -23.1993769)
1453969558,-23.2008418,-45.8603998,,3,,POINT (-45.8603998 -23.2008418)
1453969560,-23.2012966,-45.8606107,,3,,POINT (-45.8606107 -23.2012966)
1453969565,-23.2008329,-45.8611533,,3,,POINT (-45.8611533 -23.2008329)
1453969576,-23.2020581,-45.8619612,,3,,POINT (-45.8619612 -23.2020581)
1453969591,-23.2012756,-45.8593589,,3,,POINT (-45.8593589 -23.2012756)
1453969592,-23.2016957,-45.8587385,,3,,POINT (-45.8587385 -23.2016957)
1453977234,-23.1999246,-45.8587521,,1,,POINT (-45.8587521 -23.1999246)
1453977242,-23.204063,-45.859968,,3,,POINT (-45.859968 -23.204063)
1453977246,-23.2043934,-45.8595671,,4,,POINT (-45.8595671 -23.2043934)
1453977252,-23.2060502,-45.8586613,,3,,POINT (-45.8586613 -23.2060502)
1453977291,-23.202825,-45.8583367,,4,,POINT (-45.8583367 -23.202825)
1453977294,-23.2018654,-45.8575353,,3,,POINT (-45.8575353 -23.2018654)
1453977295,-23.2014554,-45.8572117,,3,,POINT (-45.8572117 -23.2014554)
1453977296,-23.2006962,-45.856577,,3,,POINT (-45.856577 -23.2006962)
1453977301,-23.2036041,-45.8596371,,3,,POINT (-45.8596371 -23.2036041)
1453977303,-23.2025477,-45.8587901,,3,,POINT (-45.8587901 -23.2025477)
1453977304,-23.2018751,-45.8582457,,3,,POINT (-45.8582457 -23.2018751)
1453977306,-23.2013042,-45.8578124,,4,,POINT (-45.8578124 -23.2013042)
1453977308,-23.200408,-45.8571012,,4,,POINT (-45.8571012 -23.200408)
1453977314,-23.2015216,-45.8585927,,3,,POINT (-45.8585927 -23.2015216)
1453977323,-23.2045148,-45.8521257,,3,,POINT (-45.8521257 -23.2045148)
1453977329,-23.2000149,-45.8567843,,1,,POINT (-45.8567843 -23.2000149)
1453977330,-23.2052802,-45.8570057,,3,,POINT (-45.8570057 -23.2052802)
1453977331,-23.2022029,-45.8571401,,3,,POINT (-45.8571401 -23.2022029)
1453977333,-23.2064313,-45.8522207,,3,,POINT (-45.8522207 -23.2064313)
1453979232,-23.2032541,-45.8580947,,3,,POINT (-45.8580947 -23.2032541)
1453979234,-23.2025939,-45.8566703,,3,,POINT (-45.8566703 -23.2025939)
1453979238,-23.2037534,-45.8578272,,3,,POINT (-45.8578272 -23.2037534)
1453979239,-23.2029973,-45.8562027,,3,,POINT (-45.8562027 -23.2029973)
1453979243,-23.2033994,-45.8557231,,4,,POINT (-45.8557231 -23.2033994)
1453979249,-23.204768,-45.858645,,3,,POINT (-45.858645 -23.204768)
1453979250,-23.2023909,-45.8546211,,4,,POINT (-45.8546211 -23.2023909)
1453979257,-23.2047751,-45.8572779,,3,,POINT (-45.8572779 -23.2047751)
1453979262,-23.2038243,-45.8552445,,3,,POINT (-45.8552445 -23.2038243)
1453987112,-23.2033421,-45.8587304,,3,,POINT (-45.8587304 -23.2033421)
1453987113,-23.2055327,-45.8575443,,3,,POINT (-45.8575443 -23.2055327)
1453987117,-23.2038477,-45.8591431,,3,,POINT (-45.8591431 -23.2038477)
1453987119,-23.2062838,-45.857816,,3,,POINT (-45.857816 -23.2062838)
1453987128,-23.2042407,-45.8547653,,3,,POINT (-45.8547653 -23.2042407)
1453987130,-23.2065026,-45.8596293,,3,,POINT (-45.8596293 -23.2065026)
1453987131,-23.2063243,-45.8592457,,3,,POINT (-45.8592457 -23.2063243)
1453987139,-23.204905,-45.8599962,,3,,POINT (-45.8599962 -23.204905)
1453987149,-23.2018734,-45.8540935,,1,,POINT (-45.8540935 -23.2018734)
1453987150,-23.2027198,-45.8549598,,3,,POINT (-45.8549598 -23.2027198)
1453987151,-23.2010765,-45.8569075,,3,,POINT (-45.8569075 -23.2010765)
1453987165,-23.2030571,-45.8553072,,4,,POINT (-45.8553072 -23.2030571)
1453987174,-23.2022622,-45.8562382,,3,,POINT (-45.8562382 -23.2022622)
1453987175,-23.2020314,-45.8565086,,1,,POINT (-45.8565086 -23.2020314)
1453987179,-23.2011453,-45.8551151,,1,,POINT (-45.8551151 -23.2011453)
1453987183,-23.2069501,-45.8592497,,3,,POINT (-45.8592497 -23.2069501)
1453987185,-23.20465,-45.8542826,,4,,POINT (-45.8542826 -23.20465)
1453987188,-23.2043493,-45.8538015,,4,,POINT (-45.8538015 -23.2043493)
1453987190,-23.2040333,-45.8534374,,3,,POINT (-45.8534374 -23.2040333)
1453987194,-23.203213,-45.8526019,,1,,POINT (-45.8526019 -23.203213)
1453987200,-23.2042336,-45.8518151,,1,,POINT (-45.8518151 -23.2042336)
1453987203,-23.2052127,-45.8528025,,4,,POINT (-45.8528025 -23.2052127)
1453987206,-23.2054979,-45.8532924,,4,,POINT (-45.8532924 -23.2054979)
1453987210,-23.2073818,-45.8573253,,3,,POINT (-45.8573253 -23.2073818)
1453987212,-23.2077105,-45.8578184,,4,,POINT (-45.8578184 -23.2077105)
1453987215,-23.2080552,-45.8582902,,3,,POINT (-45.8582902 -23.2080552)
1453987228,-23.2060541,-45.8518351,,3,,POINT (-45.8518351 -23.2060541)
1453987252,-23.209305,-45.8571516,,4,,POINT (-45.8571516 -23.209305)
1453990675,-23.2051016,-45.8566103,,3,,POINT (-45.8566103 -23.2051016)
1453990676,-23.2081686,-45.8549599,,3,,POINT (-45.8549599 -23.2081686)
1453990678,-23.205063,-45.8551821,,3,,POINT (-45.8551821 -23.205063)
1453990679,-23.2074872,-45.8538537,,3,,POINT (-45.8538537 -23.2074872)
1453990680,-23.2066779,-45.8586438,,3,,POINT (-45.8586438 -23.2066779)
1453990681,-23.2090675,-45.8567195,,3,,POINT (-45.8567195 -23.2090675)
1453990682,-23.2064096,-45.8580812,,3,,POINT (-45.8580812 -23.2064096)
1453990683,-23.2087967,-45.8561702,,3,,POINT (-45.8561702 -23.2087967)
1453990684,-23.2068817,-45.8577039,,3,,POINT (-45.8577039 -23.2068817)
1453990687,-23.2087069,-45.8560003,,3,,POINT (-45.8560003 -23.2087069)
1453990688,-23.2069008,-45.856314,,3,,POINT (-45.856314 -23.2069008)
1453990689,-23.2084417,-45.8554694,,3,,POINT (-45.8554694 -23.2084417)
1453990690,-23.2050771,-45.8538011,,3,,POINT (-45.8538011 -23.2050771)
1453990692,-23.206372,-45.8551915,,3,,POINT (-45.8551915 -23.206372)
1453990693,-23.2078389,-45.854415,,3,,POINT (-45.854415 -23.2078389)
1453990694,-23.2058613,-45.8540883,,3,,POINT (-45.8540883 -23.2058613)
1453990695,-23.2071701,-45.8533629,,3,,POINT (-45.8533629 -23.2071701)
1453990699,-23.2056103,-45.8535393,,3,,POINT (-45.8535393 -23.2056103)
1453990700,-23.2068494,-45.8528467,,3,,POINT (-45.8528467 -23.2068494)
1454006732,-23.209641,-45.8569025,,3,,POINT (-45.8569025 -23.209641)
1454006734,-23.2101369,-45.8561957,,3,,POINT (-45.8561957 -23.2101369)
1454006735,-23.2103783,-45.8558198,,4,,POINT (-45.8558198 -23.2103783)
1454006737,-23.2106256,-45.8555415,,3,,POINT (-45.8555415 -23.2106256)
1454006738,-23.2117353,-45.8545376,,3,,POINT (-45.8545376 -23.2117353)
1454006744,-23.2099786,-45.8560786,,3,,POINT (-45.8560786 -23.2099786)
1454006745,-23.2099582,-45.855503,,3,,POINT (-45.855503 -23.2099582)
1454006760,-23.2101163,-45.8556745,,4,,POINT (-45.8556745 -23.2101163)
1454006763,-23.2103103,-45.8556773,,3,,POINT (-45.8556773 -23.2103103)
1454006767,-23.210222,-45.8553087,,3,,POINT (-45.8553087 -23.210222)
1454006785,-23.2112599,-45.8526658,,3,,POINT (-45.8526658 -23.2112599)
1454006787,-23.2115503,-45.8518511,,3,,POINT (-45.8518511 -23.2115503)
1454006788,-23.2121613,-45.8496187,,3,,POINT (-45.8496187 -23.2121613)
1454008396,-23.2104728,-45.8485276,,3,,POINT (-45.8485276 -23.2104728)
1454008399,-23.2107886,-45.8480703,,3,,POINT (-45.8480703 -23.2107886)
1454008402,-23.210635,-45.8476082,,4,,POINT (-45.8476082 -23.210635)
