osmid,y,x,street_count,highway,railway,geometry
2446693423,-22.9122308,-43.2042155,3,,,POINT (-43.2042155 -22.9122308)
2446695684,-22.9130461,-43.2027229,3,,,POINT (-43.2027229 -22.9130461)
2446713312,-22.9125085,-43.2053232,3,,,POINT (-43.2053232 -22.9125085)
2446717066,-22.9104308,-43.2055767,4,,,POINT (-43.2055767 -22.9104308)
2446724822,-22.9140365,-43.1955539,3,,,POINT (-43.1955539 -22.9140365)
2446755732,-22.914978,-43.2147886,1,,,POINT (-43.2147886 -22.914978)
2446755735,-22.9145298,-43.2146422,3,,,POINT (-43.2146422 -22.9145298)
2446756913,-22.9128292,-43.2138995,1,,,POINT (-43.2138995 -22.9128292)
2446756914,-22.9127054,-43.2139664,3,,,POINT (-43.2139664 -22.9127054)
2446760458,-22.9131199,-43.2131644,3,,,POINT (-43.2131644 -22.9131199)
2446760459,-22.9128179,-43.2127586,3,,,POINT (-43.2127586 -22.9128179)
2446764735,-22.9143369,-43.2121803,1,,,POINT (-43.2121803 -22.9143369)
2446764736,-22.9139162,-43.2117027,3,,,POINT (-43.2117027 -22.9139162)
2446765664,-22.9142922,-43.2128345,3,,,POINT (-43.2128345 -22.9142922)
2446765665,-22.9142157,-43.2127347,1,,,POINT (-43.2127347 -22.9142157)
2446773904,-22.9138867,-43.2160227,3,,,POINT (-43.2160227 -22.9138867)
2446780270,-22.915074,-43.2164845,3,,,POINT (-43.2164845 -22.915074)
2451165625,-22.9152787,-43.1764738,3,,,POINT (-43.1764738 -22.9152787)
2451165627,-22.9151149,-43.1772112,3,,,POINT (-43.1772112 -22.9151149)
2451173826,-22.9134657,-43.180244,3,,,POINT (-43.180244 -22.9134657)
2451263206,-22.9099217,-43.1825373,3,,,POINT (-43.1825373 -22.9099217)
2451263212,-22.9100677,-43.1824961,3,,,POINT (-43.1824961 -22.9100677)
2451277660,-22.9119125,-43.1879161,4,,,POINT (-43.1879161 -22.9119125)
2452487274,-22.9263536,-43.2352907,4,,,POINT (-43.2352907 -22.9263536)
2481871851,-22.9443579,-43.1817733,3,,,POINT (-43.1817733 -22.9443579)
2481871857,-22.9437748,-43.1818523,3,,,POINT (-43.1818523 -22.9437748)
2486780562,-22.9266401,-43.2381015,3,,,POINT (-43.2381015 -22.9266401)
2486780564,-22.9265317,-43.2382215,3,,,POINT (-43.2382215 -22.9265317)
2521109109,-22.9066828,-43.2094187,3,,,POINT (-43.2094187 -22.9066828)
2523792636,-22.8964581,-43.2028978,4,,,POINT (-43.2028978 -22.8964581)
2578401596,-22.8951385,-43.1864333,3,,,POINT (-43.1864333 -22.8951385)
2580128299,-22.9071799,-43.2099593,3,,,POINT (-43.2099593 -22.9071799)
2581646120,-22.9099801,-43.1719808,4,,,POINT (-43.1719808 -22.9099801)
2616746569,-22.9409702,-43.1775435,4,,,POINT (-43.1775435 -22.9409702)
2631388627,-22.9411902,-43.2420372,1,,,POINT (-43.2420372 -22.9411902)
2634037598,-22.9100584,-43.2104613,3,,,POINT (-43.2104613 -22.9100584)
2635431477,-22.9019748,-43.1833978,2,,,POINT (-43.1833978 -22.9019748)
2637735479,-22.9143527,-43.1760048,4,,,POINT (-43.1760048 -22.9143527)
2640000456,-22.9405914,-43.1930897,1,,,POINT (-43.1930897 -22.9405914)
2640001669,-22.9422832,-43.19438,1,,,POINT (-43.19438 -22.9422832)
2644114635,-22.9145586,-43.2299487,3,,,POINT (-43.2299487 -22.9145586)
2644182232,-22.9139135,-43.2044594,3,crossing,,POINT (-43.2044594 -22.9139135)
2644202602,-22.9050935,-43.1907153,4,,,POINT (-43.1907153 -22.9050935)
2644232252,-22.9053214,-43.1851754,3,,,POINT (-43.1851754 -22.9053214)
2649021961,-22.9414047,-43.2449421,1,,,POINT (-43.2449421 -22.9414047)
2649021999,-22.9417277,-43.2436795,3,,,POINT (-43.2436795 -22.9417277)
2649137540,-22.942406,-43.2431785,1,,,POINT (-43.2431785 -22.942406)
2653157380,-22.9434326,-43.2414747,3,,,POINT (-43.2414747 -22.9434326)
2653157383,-22.9436006,-43.2416209,1,,,POINT (-43.2416209 -22.9436006)
2654018228,-22.9090034,-43.1721996,3,,,POINT (-43.1721996 -22.9090034)
2654018229,-22.9085901,-43.1724807,3,,,POINT (-43.1724807 -22.9085901)
2663580686,-22.9205339,-43.2271522,3,,,POINT (-43.2271522 -22.9205339)
2665641952,-22.9069934,-43.1816392,3,,,POINT (-43.1816392 -22.9069934)
2665703518,-22.9117599,-43.1726001,3,,,POINT (-43.1726001 -22.9117599)
2691905029,-22.9124262,-43.1790643,3,,,POINT (-43.1790643 -22.9124262)
2691988186,-22.913992,-43.1778608,5,,,POINT (-43.1778608 -22.913992)
2692512412,-22.9151263,-43.1746616,3,,,POINT (-43.1746616 -22.9151263)
2692518385,-22.9137278,-43.1755108,3,,,POINT (-43.1755108 -22.9137278)
2696739315,-22.9123657,-43.1789994,4,,,POINT (-43.1789994 -22.9123657)
2707110215,-22.913783,-43.1744029,4,,,POINT (-43.1744029 -22.913783)
2707110217,-22.9135889,-43.1744684,4,,,POINT (-43.1744684 -22.9135889)
2712865457,-22.9247884,-43.2097236,4,,,POINT (-43.2097236 -22.9247884)
2712865458,-22.924781,-43.2095198,4,,,POINT (-43.2095198 -22.924781)
2742805952,-22.9141911,-43.2099889,3,,,POINT (-43.2099889 -22.9141911)
2742805959,-22.9140777,-43.2102066,3,,,POINT (-43.2102066 -22.9140777)
2742805966,-22.9141031,-43.2099831,3,,,POINT (-43.2099831 -22.9141031)
2742848009,-22.9135796,-43.2102258,3,,,POINT (-43.2102258 -22.9135796)
2752630804,-22.9182984,-43.2453123,3,,,POINT (-43.2453123 -22.9182984)
2752892949,-22.9090644,-43.1718226,4,,,POINT (-43.1718226 -22.9090644)
2752892951,-22.9093403,-43.1715065,3,,,POINT (-43.1715065 -22.9093403)
2752892952,-22.9087952,-43.1698497,4,,,POINT (-43.1698497 -22.9087952)
2757600982,-22.9036092,-43.1870996,3,,,POINT (-43.1870996 -22.9036092)
2757600983,-22.9030181,-43.187379,3,,,POINT (-43.187379 -22.9030181)
2758076693,-22.9095871,-43.1719653,3,,,POINT (-43.1719653 -22.9095871)
2758076705,-22.9090823,-43.1715881,3,,,POINT (-43.1715881 -22.9090823)
2758076714,-22.9085992,-43.16992,4,,,POINT (-43.16992 -22.9085992)
2778144257,-22.9358634,-43.2483033,1,turning_circle,,POINT (-43.2483033 -22.9358634)
2830340228,-22.9373367,-43.194125,3,,,POINT (-43.194125 -22.9373367)
2851216333,-22.9083111,-43.1861635,3,,,POINT (-43.1861635 -22.9083111)
2876768373,-22.9397984,-43.2050555,1,,,POINT (-43.2050555 -22.9397984)
2876768398,-22.9424334,-43.2062249,3,,,POINT (-43.2062249 -22.9424334)
2876768399,-22.942528,-43.206055,3,,,POINT (-43.206055 -22.942528)
2880839518,-22.9483089,-43.2020164,3,,,POINT (-43.2020164 -22.9483089)
2880970304,-22.9184552,-43.2430079,3,,,POINT (-43.2430079 -22.9184552)
2880970339,-22.915478,-43.2439792,4,,,POINT (-43.2439792 -22.915478)
2880970340,-22.9172278,-43.2436093,4,,,POINT (-43.2436093 -22.9172278)
2880970348,-22.9162158,-43.2384458,3,,,POINT (-43.2384458 -22.9162158)
2880970349,-22.9163316,-43.2384076,3,,,POINT (-43.2384076 -22.9163316)
2881051926,-22.9103489,-43.2208236,3,,,POINT (-43.2208236 -22.9103489)
2881051936,-22.9119555,-43.2221558,3,,,POINT (-43.2221558 -22.9119555)
2881051987,-22.9110151,-43.2221483,3,,,POINT (-43.2221483 -22.9110151)
2881091458,-22.9132601,-43.2253934,3,,,POINT (-43.2253934 -22.9132601)
2889575534,-22.9155167,-43.23463,3,,,POINT (-43.23463 -22.9155167)
2889575535,-22.9150245,-43.23416,3,,,POINT (-43.23416 -22.9150245)
2889575579,-22.9109004,-43.2241808,3,,,POINT (-43.2241808 -22.9109004)
2889575581,-22.9114038,-43.2251988,3,,,POINT (-43.2251988 -22.9114038)
2889575600,-22.911424,-43.2254559,3,,,POINT (-43.2254559 -22.911424)
2896950571,-22.9122932,-43.2340523,4,,,POINT (-43.2340523 -22.9122932)
2898385127,-22.9129207,-43.2351299,3,,,POINT (-43.2351299 -22.9129207)
2898385134,-22.9134838,-43.2353906,3,,,POINT (-43.2353906 -22.9134838)
2909950862,-22.8874124,-43.2242201,3,,,POINT (-43.2242201 -22.8874124)
2910965277,-22.910746,-43.2240397,3,,,POINT (-43.2240397 -22.910746)
2914320154,-22.9039976,-43.2103111,3,,,POINT (-43.2103111 -22.9039976)
2915314618,-22.9144548,-43.2075797,3,,,POINT (-43.2075797 -22.9144548)
2915348131,-22.8821134,-43.2461778,1,,,POINT (-43.2461778 -22.8821134)
2915348135,-22.883321,-43.2485838,3,,,POINT (-43.2485838 -22.883321)
