osmid,y,x,highway,street_count,ref,junction,geometry
171946,40.4212466,-3.6844432,traffic_signals,3,,,POINT (-3.6844432 40.4212466)
171951,40.4173597,-3.6889892,,4,,,POINT (-3.6889892 40.4173597)
171952,40.4149907,-3.6889805,,3,,,POINT (-3.6889805 40.4149907)
171953,40.4127748,-3.6889012,,4,,,POINT (-3.6889012 40.4127748)
171954,40.4094693,-3.6887986,,3,,,POINT (-3.6887986 40.4094693)
20953196,40.42323,-3.7223004,,3,,,POINT (-3.7223004 40.42323)
20953197,40.4249877,-3.7244864,,3,,,POINT (-3.7244864 40.4249877)
20953217,40.4245287,-3.7251148,,3,,,POINT (-3.7251148 40.4245287)
20953221,40.4227481,-3.7217065,,3,,,POINT (-3.7217065 40.4227481)
20953226,40.420321,-3.7061012,,4,,,POINT (-3.7061012 40.420321)
20953234,40.4188461,-3.6958387,,3,,,POINT (-3.6958387 40.4188461)
20953240,40.4196293,-3.6885376,,3,,,POINT (-3.6885376 40.4196293)
20953243,40.4204657,-3.6860513,,3,,,POINT (-3.6860513 40.4204657)
20953244,40.4206574,-3.6850969,,3,,,POINT (-3.6850969 40.4206574)
20953247,40.4205047,-3.6667348,,3,,,POINT (-3.6667348 40.4205047)
20953250,40.4197584,-3.6635938,motorway_junction,3,1A,,POINT (-3.6635938 40.4197584)
21473035,40.4253229,-3.7260253,,3,,,POINT (-3.7260253 40.4253229)
21473036,40.4257993,-3.7265672,,3,,,POINT (-3.7265672 40.4257993)
21473041,40.4290448,-3.7299315,,3,,,POINT (-3.7299315 40.4290448)
21473043,40.4299343,-3.7308012,,3,,,POINT (-3.7308012 40.4299343)
21473047,40.4317146,-3.7321876,,3,,,POINT (-3.7321876 40.4317146)
21473053,40.439538,-3.7384356,,3,,,POINT (-3.7384356 40.439538)
21473073,40.4427784,-3.7390996,motorway_junction,3,,,POINT (-3.7390996 40.4427784)
21473217,40.4471277,-3.6621631,motorway_junction,3,5AB,,POINT (-3.6621631 40.4471277)
21473220,40.4446589,-3.6609885,,3,,,POINT (-3.6609885 40.4446589)
21473226,40.4420639,-3.6598038,,3,,,POINT (-3.6598038 40.4420639)
21473229,40.4407081,-3.6595199,motorway_junction,3,6A,,POINT (-3.6595199 40.4407081)
21473233,40.4394984,-3.6594995,,3,,yes,POINT (-3.6594995 40.4394984)
21473235,40.4370838,-3.6598715,,3,,,POINT (-3.6598715 40.4370838)
21473238,40.4358537,-3.6601439,motorway_junction,3,6B,,POINT (-3.6601439 40.4358537)
21473251,40.4272005,-3.6605356,,3,,,POINT (-3.6605356 40.4272005)
21473253,40.4255932,-3.660163,motorway_junction,3,,,POINT (-3.660163 40.4255932)
21473261,40.4177729,-3.6592237,,3,,,POINT (-3.6592237 40.4177729)
21473269,40.4125399,-3.6622871,motorway_junction,3,8A,,POINT (-3.6622871 40.4125399)
21473273,40.4441661,-3.6741536,,3,,,POINT (-3.6741536 40.4441661)
21473274,40.4464688,-3.6705691,,3,,,POINT (-3.6705691 40.4464688)
21473275,40.4492125,-3.6663555,,4,,,POINT (-3.6663555 40.4492125)
21473276,40.4504171,-3.6649151,,4,,,POINT (-3.6649151 40.4504171)
21473278,40.447977,-3.6685325,,3,,,POINT (-3.6685325 40.447977)
21525900,40.4188238,-3.6606418,,3,,,POINT (-3.6606418 40.4188238)
21525909,40.4162844,-3.6599355,,4,,,POINT (-3.6599355 40.4162844)
21525925,40.4186743,-3.6591917,,3,,,POINT (-3.6591917 40.4186743)
21527321,40.4215943,-3.6799577,,5,,,POINT (-3.6799577 40.4215943)
21627141,40.4114588,-3.6764079,,3,,,POINT (-3.6764079 40.4114588)
21627142,40.4094044,-3.6775202,,3,,,POINT (-3.6775202 40.4094044)
21627143,40.410962,-3.6764507,,3,,,POINT (-3.6764507 40.410962)
21627149,40.4096055,-3.6885945,,3,,,POINT (-3.6885945 40.4096055)
21627165,40.4264961,-3.6876472,,4,,,POINT (-3.6876472 40.4264961)
21627171,40.4180066,-3.66934,traffic_signals,4,,,POINT (-3.66934 40.4180066)
21627172,40.417853,-3.6693478,,3,,,POINT (-3.6693478 40.417853)
21627175,40.4183296,-3.6762399,,4,,,POINT (-3.6762399 40.4183296)
21627176,40.4181854,-3.6762526,,4,,,POINT (-3.6762526 40.4181854)
21627177,40.4215035,-3.6759994,,4,,,POINT (-3.6759994 40.4215035)
21627179,40.4164373,-3.6694718,,4,,,POINT (-3.6694718 40.4164373)
21627180,40.416864,-3.6763536,,4,,,POINT (-3.6763536 40.416864)
21627181,40.4184265,-3.6778162,,4,,,POINT (-3.6778162 40.4184265)
21627182,40.4215805,-3.6775268,,4,,,POINT (-3.6775268 40.4215805)
21627183,40.419501,-3.6777176,,4,,,POINT (-3.6777176 40.419501)
21627184,40.4204545,-3.6776301,,4,,,POINT (-3.6776301 40.4204545)
21627185,40.4203925,-3.6760834,,4,,,POINT (-3.6760834 40.4203925)
21627186,40.4194271,-3.6761599,,4,,,POINT (-3.6761599 40.4194271)
21627284,40.4215812,-3.6759887,,4,,,POINT (-3.6759887 40.4215812)
21627287,40.4216505,-3.6775191,,4,,,POINT (-3.6775191 40.4216505)
21682720,40.4344575,-3.7384174,,3,,,POINT (-3.7384174 40.4344575)
21682739,40.4210416,-3.7233467,motorway_junction,3,19,,POINT (-3.7233467 40.4210416)
21702042,40.415877,-3.7261745,,3,,,POINT (-3.7261745 40.415877)
21702049,40.4162944,-3.7247291,,3,,,POINT (-3.7247291 40.4162944)
21702065,40.4227582,-3.7268477,motorway_junction,3,19,,POINT (-3.7268477 40.4227582)
21702075,40.4301547,-3.7367908,motorway_junction,3,,,POINT (-3.7367908 40.4301547)
21702077,40.4309957,-3.7370998,,3,,,POINT (-3.7370998 40.4309957)
21702084,40.4362951,-3.7379945,motorway_junction,3,20B,,POINT (-3.7379945 40.4362951)
21702872,40.3867139,-3.7521347,traffic_signals,3,,,POINT (-3.7521347 40.3867139)
21702875,40.3855963,-3.7502063,,3,,,POINT (-3.7502063 40.3855963)
21702876,40.3854181,-3.7497879,,3,,,POINT (-3.7497879 40.3854181)
21702877,40.3852354,-3.7492072,,3,,,POINT (-3.7492072 40.3852354)
21702879,40.3843988,-3.7473691,crossing,3,,,POINT (-3.7473691 40.3843988)
21702882,40.3836392,-3.7471986,,3,,,POINT (-3.7471986 40.3836392)
21702885,40.3801053,-3.7486416,,3,,,POINT (-3.7486416 40.3801053)
21702886,40.3795004,-3.7489256,,4,,,POINT (-3.7489256 40.3795004)
21712302,40.3841459,-3.7468223,traffic_signals,3,,,POINT (-3.7468223 40.3841459)
21715864,40.3828224,-3.7420712,,3,,,POINT (-3.7420712 40.3828224)
21715873,40.3885136,-3.7317347,,4,,,POINT (-3.7317347 40.3885136)
21715877,40.3917898,-3.72671,,3,,,POINT (-3.72671 40.3917898)
21715881,40.3974597,-3.7164171,crossing,3,,,POINT (-3.7164171 40.3974597)
21716609,40.4363389,-3.7360938,,3,,,POINT (-3.7360938 40.4363389)
21716614,40.4348932,-3.7351207,,3,,,POINT (-3.7351207 40.4348932)
21723233,40.4207079,-3.7221096,,3,,,POINT (-3.7221096 40.4207079)
21723244,40.4203935,-3.7201173,,3,,,POINT (-3.7201173 40.4203935)
21723251,40.4200048,-3.7205952,,3,,,POINT (-3.7205952 40.4200048)
21723258,40.4200382,-3.7201706,traffic_signals,3,,,POINT (-3.7201706 40.4200382)
21723259,40.4200784,-3.7200954,,4,,,POINT (-3.7200954 40.4200784)
21723284,40.4151945,-3.7234422,,3,,,POINT (-3.7234422 40.4151945)
21723292,40.4151394,-3.7224464,motorway_junction,3,,,POINT (-3.7224464 40.4151394)
21723901,40.4079915,-3.721402,motorway_junction,3,17,,POINT (-3.721402 40.4079915)
21723907,40.4048117,-3.7231139,motorway_junction,3,16,,POINT (-3.7231139 40.4048117)
21723938,40.3995721,-3.7170751,,3,,,POINT (-3.7170751 40.3995721)
21723939,40.4002885,-3.7168383,,4,,,POINT (-3.7168383 40.4002885)
21723947,40.3987961,-3.7139852,,3,,,POINT (-3.7139852 40.3987961)
21723953,40.3967616,-3.710906,,3,,,POINT (-3.710906 40.3967616)
21724009,40.3971703,-3.7097791,motorway_junction,3,,,POINT (-3.7097791 40.3971703)
21724010,40.3954438,-3.7071167,motorway_junction,3,,,POINT (-3.7071167 40.3954438)
21724016,40.3938681,-3.703192,,3,,,POINT (-3.703192 40.3938681)
21724064,40.3844713,-3.6921023,,3,,,POINT (-3.6921023 40.3844713)
21734227,40.4157304,-3.7052295,,3,,,POINT (-3.7052295 40.4157304)
21734244,40.4162625,-3.7069956,,3,,,POINT (-3.7069956 40.4162625)
21734249,40.4161369,-3.7079559,,3,,,POINT (-3.7079559 40.4161369)
21734252,40.4167712,-3.7084672,crossing,3,,,POINT (-3.7084672 40.4167712)
21734254,40.4163752,-3.7086384,,3,,,POINT (-3.7086384 40.4163752)
21734263,40.4149991,-3.7055935,,3,,,POINT (-3.7055935 40.4149991)
21734266,40.4143755,-3.7063943,,3,,,POINT (-3.7063943 40.4143755)
21734278,40.4156905,-3.7041924,,2,,,POINT (-3.7041924 40.4156905)
21734281,40.4148393,-3.7044106,,3,,,POINT (-3.7044106 40.4148393)
21734287,40.4145756,-3.7033584,,3,,,POINT (-3.7033584 40.4145756)
21734290,40.4140127,-3.7045481,,3,,,POINT (-3.7045481 40.4140127)
21734292,40.4141785,-3.7035617,,4,,,POINT (-3.7035617 40.4141785)
21734297,40.4139271,-3.7028532,,3,,,POINT (-3.7028532 40.4139271)
21734298,40.4149603,-3.7025602,,3,,,POINT (-3.7025602 40.4149603)
21734299,40.415804,-3.7025992,,1,,,POINT (-3.7025992 40.415804)
21734306,40.4144375,-3.7013238,,3,,,POINT (-3.7013238 40.4144375)
21734308,40.4135275,-3.7017048,traffic_signals,3,,,POINT (-3.7017048 40.4135275)
21734309,40.4137101,-3.7022269,,3,,,POINT (-3.7022269 40.4137101)
21759538,40.3940235,-3.673839,motorway_junction,3,10,,POINT (-3.673839 40.3940235)
21759574,40.4077666,-3.7004973,,3,,,POINT (-3.7004973 40.4077666)
21759575,40.4071835,-3.7009353,,4,,,POINT (-3.7009353 40.4071835)
21759580,40.4032518,-3.6971726,,4,,,POINT (-3.6971726 40.4032518)
21759581,40.4032905,-3.6976694,,3,,,POINT (-3.6976694 40.4032905)
21759692,40.4066848,-3.7112708,,3,,,POINT (-3.7112708 40.4066848)
21759693,40.4068929,-3.7113315,,3,,,POINT (-3.7113315 40.4068929)
21759694,40.406989,-3.7116779,,4,,,POINT (-3.7116779 40.406989)
21759695,40.4068559,-3.7119026,,3,,,POINT (-3.7119026 40.4068559)
21759696,40.4066193,-3.711902,,3,,,POINT (-3.711902 40.4066193)
21759738,40.3879498,-3.7451005,,3,,,POINT (-3.7451005 40.3879498)
21759751,40.3863998,-3.7445927,,3,,,POINT (-3.7445927 40.3863998)
21759753,40.3877024,-3.7450834,,3,,,POINT (-3.7450834 40.3877024)
21759754,40.3860778,-3.7443241,traffic_signals,4,,,POINT (-3.7443241 40.3860778)
21759756,40.3852692,-3.7457243,,3,,,POINT (-3.7457243 40.3852692)
21759757,40.3850324,-3.7462544,,4,,,POINT (-3.7462544 40.3850324)
21759758,40.3847522,-3.7464755,,4,,,POINT (-3.7464755 40.3847522)
21759759,40.3843991,-3.7469399,,3,,,POINT (-3.7469399 40.3843991)
21759760,40.3842998,-3.7467467,,3,,,POINT (-3.7467467 40.3842998)
21759761,40.3856222,-3.7490557,,3,,,POINT (-3.7490557 40.3856222)
21759762,40.3854793,-3.7494705,,3,,,POINT (-3.7494705 40.3854793)
21759766,40.3854264,-3.7493499,,4,,,POINT (-3.7493499 40.3854264)
21775985,40.3884147,-3.7445819,,3,,,POINT (-3.7445819 40.3884147)
21775990,40.389829,-3.7434159,,3,,,POINT (-3.7434159 40.389829)
21775992,40.3898469,-3.7430345,,4,,,POINT (-3.7430345 40.3898469)
21775996,40.3898961,-3.7426044,,3,,,POINT (-3.7426044 40.3898961)
21776002,40.3899386,-3.7414148,,3,,,POINT (-3.7414148 40.3899386)
21776005,40.3900062,-3.7408405,,3,,,POINT (-3.7408405 40.3900062)
21776008,40.3887083,-3.7407608,,3,,,POINT (-3.7407608 40.3887083)
21776012,40.3888285,-3.7401601,,4,,,POINT (-3.7401601 40.3888285)
21776015,40.3888901,-3.7398481,,3,,,POINT (-3.7398481 40.3888901)
21776019,40.3901083,-3.7400229,,4,,,POINT (-3.7400229 40.3901083)
21776021,40.3886019,-3.7413073,,3,,,POINT (-3.7413073 40.3886019)
21776027,40.3884788,-3.741929,,3,,,POINT (-3.741929 40.3884788)
21776032,40.3883168,-3.7427454,,4,,,POINT (-3.7427454 40.3883168)
21776034,40.3882277,-3.7431857,,3,,,POINT (-3.7431857 40.3882277)
21776036,40.3881074,-3.7438063,,3,,,POINT (-3.7438063 40.3881074)
21776066,40.389064,-3.7442739,,3,,,POINT (-3.7442739 40.389064)
21776074,40.388927,-3.7438053,,3,,,POINT (-3.7438053 40.388927)
21776076,40.3889223,-3.7435211,,3,,,POINT (-3.7435211 40.3889223)
21776077,40.3889224,-3.7431298,,4,,,POINT (-3.7431298 40.3889224)
21776079,40.3889201,-3.7426863,,4,,,POINT (-3.7426863 40.3889201)
21776644,40.3879972,-3.7448535,,4,,,POINT (-3.7448535 40.3879972)
21776652,40.3877702,-3.7445661,crossing,3,,,POINT (-3.7445661 40.3877702)
21776653,40.3879939,-3.7444029,,3,,,POINT (-3.7444029 40.3879939)
21776654,40.3880252,-3.7446043,,4,,,POINT (-3.7446043 40.3880252)
21776660,40.3905208,-3.7429788,,3,,,POINT (-3.7429788 40.3905208)
21776661,40.3874565,-3.7441862,,3,,,POINT (-3.7441862 40.3874565)
21776662,40.3870722,-3.7432562,traffic_signals,4,,,POINT (-3.7432562 40.3870722)
21776663,40.3876179,-3.7428188,,3,,,POINT (-3.7428188 40.3876179)
21776665,40.3880795,-3.7421653,,3,,,POINT (-3.7421653 40.3880795)
21776666,40.3875713,-3.7421175,,3,,,POINT (-3.7421175 40.3875713)
21776670,40.3869287,-3.7428705,,3,,,POINT (-3.7428705 40.3869287)
21776827,40.3859855,-3.7434909,,3,,,POINT (-3.7434909 40.3859855)
21776834,40.3864779,-3.7415857,,4,,,POINT (-3.7415857 40.3864779)
21776835,40.387066,-3.7419843,,3,,,POINT (-3.7419843 40.387066)
21776836,40.3871593,-3.7420053,,4,,,POINT (-3.7420053 40.3871593)
21776837,40.3874281,-3.7401196,,3,,,POINT (-3.7401196 40.3874281)
21776838,40.3875876,-3.7401244,,3,,,POINT (-3.7401244 40.3875876)
21776839,40.3880377,-3.7401359,,4,,,POINT (-3.7401359 40.3880377)
21776841,40.3868649,-3.740518,,3,,,POINT (-3.740518 40.3868649)
21776843,40.3860997,-3.7411431,,3,,,POINT (-3.7411431 40.3860997)
21776844,40.3857315,-3.7407357,,3,,,POINT (-3.7407357 40.3857315)
21776845,40.3854429,-3.7403846,,3,,,POINT (-3.7403846 40.3854429)
21777183,40.4067879,-3.7119337,,3,,,POINT (-3.7119337 40.4067879)
21777259,40.404558,-3.7162779,,3,,,POINT (-3.7162779 40.404558)
21777267,40.4043672,-3.7160552,,3,,,POINT (-3.7160552 40.4043672)
21777273,40.4044371,-3.7158802,,3,,,POINT (-3.7158802 40.4044371)
21777415,40.4040361,-3.7203774,,6,,,POINT (-3.7203774 40.4040361)
21777564,40.4036264,-3.724622,,4,,,POINT (-3.724622 40.4036264)
21777570,40.4035286,-3.7246171,,4,,,POINT (-3.7246171 40.4035286)
21777811,40.4046621,-3.7247744,,3,,,POINT (-3.7247744 40.4046621)
21777838,40.4045342,-3.7247159,,4,,,POINT (-3.7247159 40.4045342)
21777858,40.4054868,-3.7246626,,3,,,POINT (-3.7246626 40.4054868)
21777877,40.4036965,-3.7247874,,3,,,POINT (-3.7247874 40.4036965)
21777894,40.4034596,-3.7247832,,3,,,POINT (-3.7247832 40.4034596)
21778217,40.402743,-3.7288812,,3,,,POINT (-3.7288812 40.402743)
21778245,40.4021873,-3.7300808,crossing,3,,,POINT (-3.7300808 40.4021873)
21778255,40.4022493,-3.7297825,,4,,,POINT (-3.7297825 40.4022493)
21778816,40.4018039,-3.7304403,,3,,,POINT (-3.7304403 40.4018039)
21778889,40.3993798,-3.7334239,,3,,,POINT (-3.7334239 40.3993798)
21778897,40.3993558,-3.7328168,,3,,,POINT (-3.7328168 40.3993558)
21778908,40.3993129,-3.7337162,crossing,3,,,POINT (-3.7337162 40.3993129)
21778912,40.3985555,-3.7347995,,3,,,POINT (-3.7347995 40.3985555)
21778951,40.398844,-3.7344634,traffic_signals,4,,,POINT (-3.7344634 40.398844)
21778984,40.3986281,-3.733778,,3,,,POINT (-3.733778 40.3986281)
21778988,40.3983745,-3.7338829,,4,,,POINT (-3.7338829 40.3983745)
21778997,40.3980611,-3.7327396,,3,,,POINT (-3.7327396 40.3980611)
21779011,40.3980237,-3.7340712,,3,,,POINT (-3.7340712 40.3980237)
21779014,40.3976963,-3.7329041,,3,,,POINT (-3.7329041 40.3976963)
21779188,40.3993478,-3.7262589,,3,,,POINT (-3.7262589 40.3993478)
21779389,40.4006527,-3.7254839,,3,,,POINT (-3.7254839 40.4006527)
21779392,40.4007369,-3.7254653,,3,,,POINT (-3.7254653 40.4007369)
21779427,40.4008043,-3.7250823,,4,,,POINT (-3.7250823 40.4008043)
21779430,40.4000907,-3.7242723,,3,,,POINT (-3.7242723 40.4000907)
21779447,40.4001267,-3.7254003,,3,,,POINT (-3.7254003 40.4001267)
21779704,40.4025589,-3.7247755,traffic_signals,3,,,POINT (-3.7247755 40.4025589)
21779718,40.4022206,-3.7244634,crossing,3,,,POINT (-3.7244634 40.4022206)
21779732,40.402618,-3.7245431,,5,,,POINT (-3.7245431 40.402618)
21779745,40.4023148,-3.7246296,,3,,,POINT (-3.7246296 40.4023148)
21780010,40.4029215,-3.7230157,,3,,,POINT (-3.7230157 40.4029215)
21780238,40.3967428,-3.7371104,,3,,,POINT (-3.7371104 40.3967428)
21780242,40.3959398,-3.7378612,,3,,,POINT (-3.7378612 40.3959398)
21780247,40.3962851,-3.7375871,,3,,,POINT (-3.7375871 40.3962851)
21780341,40.3977702,-3.7342072,,3,,,POINT (-3.7342072 40.3977702)
21780352,40.3972909,-3.7344753,,3,,,POINT (-3.7344753 40.3972909)
21780381,40.3964812,-3.7349504,,3,,,POINT (-3.7349504 40.3964812)
21780392,40.3960482,-3.7352046,,3,,,POINT (-3.7352046 40.3960482)
21780404,40.3956074,-3.7354271,,4,,,POINT (-3.7354271 40.3956074)
21780410,40.3952217,-3.7356182,,3,,,POINT (-3.7356182 40.3952217)
21780420,40.3946301,-3.7358265,,3,,,POINT (-3.7358265 40.3946301)
21780441,40.3946525,-3.7346903,,4,,,POINT (-3.7346903 40.3946525)
21780460,40.3949071,-3.7343717,,4,,,POINT (-3.7343717 40.3949071)
21780472,40.3952423,-3.7339904,,4,,,POINT (-3.7339904 40.3952423)
21780485,40.3955425,-3.7336261,,4,,,POINT (-3.7336261 40.3955425)
21780498,40.3958584,-3.7349158,,3,,,POINT (-3.7349158 40.3958584)
21780506,40.3961982,-3.7345506,,4,,,POINT (-3.7345506 40.3961982)
21780518,40.3958961,-3.7341237,,3,,,POINT (-3.7341237 40.3958961)
21780527,40.396209,-3.733741,,3,,,POINT (-3.733741 40.396209)
21780540,40.3958503,-3.7332043,,4,,,POINT (-3.7332043 40.3958503)
21780558,40.3971759,-3.7334202,,3,,,POINT (-3.7334202 40.3971759)
21780823,40.3940006,-3.7359783,,4,,,POINT (-3.7359783 40.3940006)
21780826,40.3938902,-3.7355725,,4,,,POINT (-3.7355725 40.3938902)
21782721,40.3955257,-3.7381721,,3,,,POINT (-3.7381721 40.3955257)
21782731,40.3952786,-3.7383156,,3,,,POINT (-3.7383156 40.3952786)
21782741,40.3950995,-3.7384285,,3,,,POINT (-3.7384285 40.3950995)
21782755,40.3942768,-3.737234,,4,,,POINT (-3.737234 40.3942768)
21782778,40.3947726,-3.7370792,,3,,,POINT (-3.7370792 40.3947726)
21782816,40.3940443,-3.7378335,,3,,,POINT (-3.7378335 40.3940443)
21782825,40.3946278,-3.7387158,,3,,,POINT (-3.7387158 40.3946278)
21782840,40.3947811,-3.7386183,,3,,,POINT (-3.7386183 40.3947811)
21782849,40.3952085,-3.7397198,,4,,,POINT (-3.7397198 40.3952085)
21782866,40.3956882,-3.7393987,,4,,,POINT (-3.7393987 40.3956882)
21782875,40.3962228,-3.7390214,,3,,,POINT (-3.7390214 40.3962228)
21782889,40.3967313,-3.7386946,,3,,,POINT (-3.7386946 40.3967313)
21783503,40.3957929,-3.737973,,3,,,POINT (-3.737973 40.3957929)
21784215,40.3943649,-3.7390594,,3,,,POINT (-3.7390594 40.3943649)
21784234,40.394296,-3.7391512,,3,,,POINT (-3.7391512 40.394296)
21784281,40.3937828,-3.738445,,3,,,POINT (-3.738445 40.3937828)
21784293,40.3937396,-3.7394634,,3,,,POINT (-3.7394634 40.3937396)
21784305,40.3940061,-3.7395396,,3,,,POINT (-3.7395396 40.3940061)
21784310,40.3937352,-3.7391891,,3,,,POINT (-3.7391891 40.3937352)
21784365,40.3938574,-3.7397611,,3,,,POINT (-3.7397611 40.3938574)
21784377,40.3936593,-3.74,,3,,,POINT (-3.74 40.3936593)
21784384,40.3935266,-3.7397489,,3,,,POINT (-3.7397489 40.3935266)
21784405,40.3930091,-3.7408891,traffic_signals,4,,,POINT (-3.7408891 40.3930091)
21784787,40.394747,-3.7400222,,3,,,POINT (-3.7400222 40.394747)
21784797,40.3942996,-3.7403433,,3,,,POINT (-3.7403433 40.3942996)
21784864,40.3925249,-3.7402449,,5,,,POINT (-3.7402449 40.3925249)
21786134,40.3918667,-3.7423084,,5,,,POINT (-3.7423084 40.3918667)
21786160,40.3926779,-3.7440308,,3,,,POINT (-3.7440308 40.3926779)
21786187,40.3917724,-3.7421988,,2,,,POINT (-3.7421988 40.3917724)
21786204,40.3918682,-3.7403885,,3,,,POINT (-3.7403885 40.3918682)
21786307,40.391026,-3.7402047,,4,,,POINT (-3.7402047 40.391026)
21786331,40.3915292,-3.7403321,,4,,,POINT (-3.7403321 40.3915292)
21787369,40.3906093,-3.740134,,3,,,POINT (-3.740134 40.3906093)
21787373,40.3907692,-3.7432968,,4,,,POINT (-3.7432968 40.3907692)
21787380,40.3912385,-3.7429657,,3,,,POINT (-3.7429657 40.3912385)
21787390,40.3904137,-3.7436038,,3,,,POINT (-3.7436038 40.3904137)
21787411,40.3923612,-3.7445745,,3,,,POINT (-3.7445745 40.3923612)
21787416,40.3920563,-3.7450516,,3,,,POINT (-3.7450516 40.3920563)
21787424,40.391714,-3.7456546,,3,,,POINT (-3.7456546 40.391714)
21787430,40.3912711,-3.74638,,3,,,POINT (-3.74638 40.3912711)
21787433,40.391005,-3.7456342,,4,,,POINT (-3.7456342 40.391005)
21787436,40.3913474,-3.7451034,,3,,,POINT (-3.7451034 40.3913474)
21787451,40.3908514,-3.7443426,,3,,,POINT (-3.7443426 40.3908514)
21787456,40.3905699,-3.7445715,,3,,,POINT (-3.7445715 40.3905699)
21787460,40.3902647,-3.7448171,,3,,,POINT (-3.7448171 40.3902647)
21787466,40.3906556,-3.7461019,,3,,,POINT (-3.7461019 40.3906556)
21787470,40.3916144,-3.7444815,,4,,,POINT (-3.7444815 40.3916144)
21787474,40.3912459,-3.744943,,3,,,POINT (-3.744943 40.3912459)
21787478,40.3919688,-3.7440263,,3,,,POINT (-3.7440263 40.3919688)
21787726,40.3942941,-3.7425688,,3,,,POINT (-3.7425688 40.3942941)
21941518,40.4076523,-3.7013483,,3,,,POINT (-3.7013483 40.4076523)
21941530,40.4081205,-3.7017567,,4,,,POINT (-3.7017567 40.4081205)
21941563,40.4082801,-3.7008032,,3,,,POINT (-3.7008032 40.4082801)
21941572,40.4083776,-3.7004374,,3,,,POINT (-3.7004374 40.4083776)
21941577,40.4089536,-3.6998578,,4,,,POINT (-3.6998578 40.4089536)
21941587,40.4090751,-3.7010027,traffic_signals,4,,,POINT (-3.7010027 40.4090751)
21941597,40.4089386,-3.701469,,4,,,POINT (-3.701469 40.4089386)
21941604,40.4086046,-3.7021892,,4,,,POINT (-3.7021892 40.4086046)
21941619,40.4090128,-3.7013361,,3,,,POINT (-3.7013361 40.4090128)
21941630,40.4102214,-3.7009601,,3,,,POINT (-3.7009601 40.4102214)
21941647,40.410473,-3.7009048,,3,,,POINT (-3.7009048 40.410473)
21941676,40.410399,-3.7016245,,4,,,POINT (-3.7016245 40.410399)
21941787,40.4093262,-3.7019519,,3,,,POINT (-3.7019519 40.4093262)
21941807,40.4090377,-3.7025752,,4,,,POINT (-3.7025752 40.4090377)
21941865,40.4087094,-3.703393,,3,,,POINT (-3.703393 40.4087094)
21942002,40.4071807,-3.7023508,,4,,,POINT (-3.7023508 40.4071807)
21943059,40.4102663,-3.7025174,,4,,,POINT (-3.7025174 40.4102663)
21943161,40.4071932,-3.7037993,,3,,,POINT (-3.7037993 40.4071932)
21943171,40.4072215,-3.7038166,,3,,,POINT (-3.7038166 40.4072215)
21943191,40.4081858,-3.7030254,,3,,,POINT (-3.7030254 40.4081858)
21943623,40.4095576,-3.7039546,,3,,,POINT (-3.7039546 40.4095576)
21943665,40.40912,-3.7049478,,3,,,POINT (-3.7049478 40.40912)
21943741,40.4084674,-3.7048413,,3,,,POINT (-3.7048413 40.4084674)
21943753,40.4083458,-3.704711,,3,,,POINT (-3.704711 40.4083458)
21943831,40.407615,-3.7050647,,4,,,POINT (-3.7050647 40.407615)
21943860,40.4080443,-3.7052678,,3,,,POINT (-3.7052678 40.4080443)
21943883,40.408814,-3.7052207,,3,,,POINT (-3.7052207 40.408814)
21943918,40.4089442,-3.7053515,,3,,,POINT (-3.7053515 40.4089442)
21943957,40.4091903,-3.7055984,,3,,,POINT (-3.7055984 40.4091903)
21943997,40.4092988,-3.7056995,,3,,,POINT (-3.7056995 40.4092988)
21944037,40.4099584,-3.7041963,,3,,,POINT (-3.7041963 40.4099584)
21944079,40.4103437,-3.7044274,,3,,,POINT (-3.7044274 40.4103437)
21946896,40.4096539,-3.7060435,,3,,,POINT (-3.7060435 40.4096539)
21946961,40.4097198,-3.7061029,,3,,,POINT (-3.7061029 40.4097198)
21946996,40.4101452,-3.7064303,,3,,,POINT (-3.7064303 40.4101452)
21947013,40.4103865,-3.7066453,,3,,,POINT (-3.7066453 40.4103865)
21947088,40.4110505,-3.7072307,,4,,,POINT (-3.7072307 40.4110505)
21947163,40.4113733,-3.705049,,4,,,POINT (-3.705049 40.4113733)
21947187,40.4109556,-3.7047999,,4,,,POINT (-3.7047999 40.4109556)
21947208,40.410661,-3.7046243,,3,,,POINT (-3.7046243 40.410661)
21947257,40.4111465,-3.7043433,,3,,,POINT (-3.7043433 40.4111465)
21947287,40.4108063,-3.7039466,,3,,,POINT (-3.7039466 40.4108063)
21947310,40.4109263,-3.7032201,,3,,,POINT (-3.7032201 40.4109263)
21947327,40.4114193,-3.7039309,,3,,,POINT (-3.7039309 40.4114193)
21947337,40.4116675,-3.7041536,,4,,,POINT (-3.7041536 40.4116675)
21947345,40.4115542,-3.7044921,,4,,,POINT (-3.7044921 40.4115542)
21947356,40.4112342,-3.7041957,,3,,,POINT (-3.7041957 40.4112342)
21947369,40.4120302,-3.7053905,,3,,,POINT (-3.7053905 40.4120302)
21947380,40.4120429,-3.7049351,,1,,,POINT (-3.7049351 40.4120429)
21947390,40.4121225,-3.7045599,,1,,,POINT (-3.7045599 40.4121225)
21947400,40.4122438,-3.7039543,,1,,,POINT (-3.7039543 40.4122438)
21947414,40.4117613,-3.7036613,,4,,,POINT (-3.7036613 40.4117613)
