osmid,y,x,street_count,highway,junction,ref,geometry
730856505,51.4876122,-0.1132113,3,,,,POINT (-0.1132113 51.4876122)
730856688,51.4917983,-0.1127992,3,,,,POINT (-0.1127992 51.4917983)
730856729,51.4924487,-0.1126087,1,,,,POINT (-0.1126087 51.4924487)
730856862,51.4894875,-0.1171483,3,,,,POINT (-0.1171483 51.4894875)
730857210,51.4966403,-0.1035415,1,,,,POINT (-0.1035415 51.4966403)
730888434,51.4753016,-0.0579155,3,,,,POINT (-0.0579155 51.4753016)
732725863,51.5436959,-0.1195516,1,,,,POINT (-0.1195516 51.5436959)
732725869,51.5437695,-0.1185568,3,,,,POINT (-0.1185568 51.5437695)
732725891,51.5440771,-0.1196209,1,,,,POINT (-0.1196209 51.5440771)
732725897,51.5441535,-0.1185835,3,,,,POINT (-0.1185835 51.5441535)
732725911,51.5444603,-0.1196472,1,,,,POINT (-0.1196472 51.5444603)
732725937,51.5445381,-0.1186475,3,,,,POINT (-0.1186475 51.5445381)
732725967,51.544059,-0.1199468,1,,,,POINT (-0.1199468 51.544059)
732725992,51.544437,-0.1200658,1,,,,POINT (-0.1200658 51.544437)
732725998,51.5443926,-0.1206733,3,,,,POINT (-0.1206733 51.5443926)
732726041,51.5446204,-0.120705,3,,,,POINT (-0.120705 51.5446204)
732726047,51.543598,-0.1209408,3,,,,POINT (-0.1209408 51.543598)
732726124,51.5429773,-0.121312,1,,,,POINT (-0.121312 51.5429773)
732726175,51.5436724,-0.1198763,1,,,,POINT (-0.1198763 51.5436724)
734320209,51.5125357,-0.1371903,3,,,,POINT (-0.1371903 51.5125357)
734770750,51.5218087,-0.1193462,2,,,,POINT (-0.1193462 51.5218087)
734893873,51.5051713,-0.1503149,3,,,,POINT (-0.1503149 51.5051713)
734894074,51.5050343,-0.1504906,3,,,,POINT (-0.1504906 51.5050343)
734894082,51.5051848,-0.1505827,3,,,,POINT (-0.1505827 51.5051848)
734894090,51.5048789,-0.1504686,2,,,,POINT (-0.1504686 51.5048789)
734956136,51.497537,-0.0795138,2,,,,POINT (-0.0795138 51.497537)
736364430,51.4845034,-0.1268785,3,,,,POINT (-0.1268785 51.4845034)
740384608,51.5010374,-0.1267615,4,,,,POINT (-0.1267615 51.5010374)
740384613,51.5009582,-0.1261511,3,,,,POINT (-0.1261511 51.5009582)
748797145,51.5190044,-0.09981,2,,,,POINT (-0.09981 51.5190044)
748941508,51.5180502,-0.0933259,3,,,,POINT (-0.0933259 51.5180502)
748941552,51.518172,-0.0938509,3,,,,POINT (-0.0938509 51.518172)
748941556,51.5182684,-0.0942668,3,,,,POINT (-0.0942668 51.5182684)
748941560,51.518341,-0.0945915,1,,,,POINT (-0.0945915 51.518341)
750561387,51.52306,-0.090951,3,,,,POINT (-0.090951 51.52306)
753875183,51.4928226,-0.0855538,2,,,,POINT (-0.0855538 51.4928226)
759801310,51.4831723,-0.1725967,1,,,,POINT (-0.1725967 51.4831723)
759801319,51.4833574,-0.172934,3,,,,POINT (-0.172934 51.4833574)
759801334,51.4831292,-0.1727263,3,,,,POINT (-0.1727263 51.4831292)
759801335,51.4834008,-0.1728105,1,,,,POINT (-0.1728105 51.4834008)
759820832,51.481958,-0.1548957,1,,,,POINT (-0.1548957 51.481958)
759952335,51.4820623,-0.1555056,1,,,,POINT (-0.1555056 51.4820623)
761831000,51.5125576,-0.1088126,1,,,,POINT (-0.1088126 51.5125576)
761831060,51.5137785,-0.109364,1,,,,POINT (-0.109364 51.5137785)
762080111,51.5130357,-0.1069541,2,,,,POINT (-0.1069541 51.5130357)
762392882,51.5071455,-0.0957617,3,,,,POINT (-0.0957617 51.5071455)
762397186,51.5022582,-0.0952315,3,,,,POINT (-0.0952315 51.5022582)
762397202,51.502398,-0.0951166,1,,,,POINT (-0.0951166 51.502398)
762398163,51.5021349,-0.0945725,1,,,,POINT (-0.0945725 51.5021349)
762400076,51.5006323,-0.097013,3,,,,POINT (-0.097013 51.5006323)
762400705,51.5001711,-0.0950812,3,,,,POINT (-0.0950812 51.5001711)
762400731,51.500007,-0.0948657,1,,,,POINT (-0.0948657 51.500007)
764191574,51.5220287,-0.0945118,3,,,,POINT (-0.0945118 51.5220287)
764878349,51.5130284,-0.1689725,3,,,,POINT (-0.1689725 51.5130284)
764878353,51.5130433,-0.1682851,1,,,,POINT (-0.1682851 51.5130433)
767870944,51.4958141,-0.0769254,3,,,,POINT (-0.0769254 51.4958141)
767870952,51.4959887,-0.0748088,1,,,,POINT (-0.0748088 51.4959887)
768033357,51.4958317,-0.0854897,1,,,,POINT (-0.0854897 51.4958317)
768033359,51.4952538,-0.0853963,1,,,,POINT (-0.0853963 51.4952538)
769191589,51.5281919,-0.1189337,3,,,,POINT (-0.1189337 51.5281919)
769191592,51.5280956,-0.1189927,3,,,,POINT (-0.1189927 51.5280956)
770549892,51.4892319,-0.0749588,3,,,,POINT (-0.0749588 51.4892319)
770549936,51.5049549,-0.1131507,3,,,,POINT (-0.1131507 51.5049549)
770550191,51.5418347,-0.1511794,3,,,,POINT (-0.1511794 51.5418347)
770550210,51.5418439,-0.1509224,3,,,,POINT (-0.1509224 51.5418439)
770612259,51.5408311,-0.1585116,1,,,,POINT (-0.1585116 51.5408311)
770612265,51.5406886,-0.1575125,3,,,,POINT (-0.1575125 51.5406886)
770612280,51.5399074,-0.1511761,3,,,,POINT (-0.1511761 51.5399074)
770612288,51.5399478,-0.1506162,1,,,,POINT (-0.1506162 51.5399478)
770612326,51.5415122,-0.153005,1,,,,POINT (-0.153005 51.5415122)
771734982,51.535613,-0.1619459,3,,,,POINT (-0.1619459 51.535613)
771734997,51.5358949,-0.1610205,3,,,,POINT (-0.1610205 51.5358949)
772159872,51.5397779,-0.1549325,3,,,,POINT (-0.1549325 51.5397779)
772159874,51.540123,-0.1555939,1,,,,POINT (-0.1555939 51.540123)
772171112,51.542581,-0.1407788,3,,,,POINT (-0.1407788 51.542581)
772171130,51.5431727,-0.1404456,3,,,,POINT (-0.1404456 51.5431727)
772196536,51.5462586,-0.1509515,3,,,,POINT (-0.1509515 51.5462586)
773532731,51.546311,-0.1506689,1,,,,POINT (-0.1506689 51.546311)
774706610,51.5125794,-0.0664671,3,,,,POINT (-0.0664671 51.5125794)
774706612,51.5115919,-0.0663222,3,,,,POINT (-0.0663222 51.5115919)
775618529,51.5290395,-0.117593,3,,,,POINT (-0.117593 51.5290395)
775618538,51.5285494,-0.117349,3,,,,POINT (-0.117349 51.5285494)
778199922,51.5223385,-0.1671847,3,,,,POINT (-0.1671847 51.5223385)
778199925,51.521725,-0.1667391,3,,,,POINT (-0.1667391 51.521725)
779562765,51.5019819,-0.1511795,3,,,,POINT (-0.1511795 51.5019819)
784487564,51.5244217,-0.0978934,3,,,,POINT (-0.0978934 51.5244217)
784487601,51.5246737,-0.0981088,3,,,,POINT (-0.0981088 51.5246737)
789567587,51.5288566,-0.1158763,3,,,,POINT (-0.1158763 51.5288566)
789567606,51.5290149,-0.1157415,3,,,,POINT (-0.1157415 51.5290149)
790867550,51.4875696,-0.0754206,3,,,,POINT (-0.0754206 51.4875696)
790867556,51.4874441,-0.0752739,3,,,,POINT (-0.0752739 51.4874441)
792630419,51.4894321,-0.1312618,3,,,,POINT (-0.1312618 51.4894321)
792630443,51.4891011,-0.1321184,3,,,,POINT (-0.1321184 51.4891011)
794660628,51.4766261,-0.0809252,1,,,,POINT (-0.0809252 51.4766261)
794660645,51.4781587,-0.0783879,1,,,,POINT (-0.0783879 51.4781587)
794660674,51.4782765,-0.0779512,3,,,,POINT (-0.0779512 51.4782765)
794660712,51.4781926,-0.0782626,1,,,,POINT (-0.0782626 51.4781926)
794660767,51.4780635,-0.0788044,3,,,,POINT (-0.0788044 51.4780635)
795894606,51.5043974,-0.097403,1,,,,POINT (-0.097403 51.5043974)
795894609,51.5015057,-0.0970728,3,,,,POINT (-0.0970728 51.5015057)
796995067,51.4952891,-0.096851,3,,,,POINT (-0.096851 51.4952891)
797018573,51.497316,-0.0819647,3,,,,POINT (-0.0819647 51.497316)
797018578,51.4974814,-0.0825561,1,,,,POINT (-0.0825561 51.4974814)
800232974,51.5012596,-0.1555697,1,,,,POINT (-0.1555697 51.5012596)
805171007,51.4818352,-0.1214473,3,,,,POINT (-0.1214473 51.4818352)
805171018,51.4787086,-0.1212501,3,,,,POINT (-0.1212501 51.4787086)
805171020,51.4787883,-0.1215368,1,,,,POINT (-0.1215368 51.4787883)
806373528,51.5196369,-0.085772,1,,,,POINT (-0.085772 51.5196369)
806373621,51.5198733,-0.1017773,3,,,,POINT (-0.1017773 51.5198733)
806393185,51.4879528,-0.1320109,3,,,,POINT (-0.1320109 51.4879528)
806393201,51.4887152,-0.1332409,1,,,,POINT (-0.1332409 51.4887152)
806396648,51.4873492,-0.1334172,3,,,,POINT (-0.1334172 51.4873492)
806396667,51.4876706,-0.1325242,1,,,,POINT (-0.1325242 51.4876706)
806396685,51.4889729,-0.1339075,3,,,,POINT (-0.1339075 51.4889729)
806396732,51.4874919,-0.1309644,3,,,,POINT (-0.1309644 51.4874919)
806396736,51.4876073,-0.1308987,1,,,,POINT (-0.1308987 51.4876073)
806521328,51.5216373,-0.1373116,3,,,,POINT (-0.1373116 51.5216373)
806521329,51.5213864,-0.1370359,1,,,,POINT (-0.1370359 51.5213864)
806739138,51.5062665,-0.0915528,3,,,,POINT (-0.0915528 51.5062665)
810371985,51.4945008,-0.1423503,4,,,,POINT (-0.1423503 51.4945008)
810724674,51.5291773,-0.1708984,3,,,,POINT (-0.1708984 51.5291773)
810724688,51.5283656,-0.1699951,3,,,,POINT (-0.1699951 51.5283656)
810729427,51.5287303,-0.1661932,3,,,,POINT (-0.1661932 51.5287303)
810729429,51.5283961,-0.1664823,1,,,,POINT (-0.1664823 51.5283961)
810729437,51.5276162,-0.1657326,1,,,,POINT (-0.1657326 51.5276162)
810729439,51.5278886,-0.1651455,3,,,,POINT (-0.1651455 51.5278886)
810729456,51.5275323,-0.1672979,3,,,,POINT (-0.1672979 51.5275323)
810729476,51.5273655,-0.1675301,1,,,,POINT (-0.1675301 51.5273655)
811773754,51.5337513,-0.1047393,2,,,,POINT (-0.1047393 51.5337513)
811960991,51.510362,-0.1461639,3,,,,POINT (-0.1461639 51.510362)
811961032,51.5103705,-0.1473056,3,mini_roundabout,,,POINT (-0.1473056 51.5103705)
812004134,51.5092444,-0.1509583,1,,,,POINT (-0.1509583 51.5092444)
812219343,51.5468971,-0.160678,3,,,,POINT (-0.160678 51.5468971)
812219346,51.5459756,-0.1620458,3,,,,POINT (-0.1620458 51.5459756)
812264903,51.5059099,-0.140746,1,,,,POINT (-0.140746 51.5059099)
812348430,51.5463253,-0.1621503,4,,,,POINT (-0.1621503 51.5463253)
812348433,51.5467855,-0.1614471,1,,,,POINT (-0.1614471 51.5467855)
812348434,51.5459731,-0.1626662,1,,,,POINT (-0.1626662 51.5459731)
813809893,51.5314167,-0.0986975,3,,,,POINT (-0.0986975 51.5314167)
814213437,51.5339614,-0.0954809,1,,,,POINT (-0.0954809 51.5339614)
814275758,51.5332003,-0.0999461,3,,,,POINT (-0.0999461 51.5332003)
815340875,51.5239038,-0.0803546,3,,,,POINT (-0.0803546 51.5239038)
816742626,51.5463849,-0.1584212,3,,,,POINT (-0.1584212 51.5463849)
816742636,51.546226,-0.1581037,1,,,,POINT (-0.1581037 51.546226)
816742638,51.5466035,-0.1589901,1,,,,POINT (-0.1589901 51.5466035)
817653125,51.5460769,-0.1651755,3,,,,POINT (-0.1651755 51.5460769)
817677803,51.5460368,-0.1314301,3,,,,POINT (-0.1314301 51.5460368)
817677856,51.5453584,-0.1328089,3,,,,POINT (-0.1328089 51.5453584)
817687271,51.5365306,-0.1212923,3,,,,POINT (-0.1212923 51.5365306)
817687293,51.5365252,-0.1216395,3,,,,POINT (-0.1216395 51.5365252)
819157946,51.5190336,-0.0870064,3,,,,POINT (-0.0870064 51.5190336)
819157975,51.5188055,-0.0871887,1,,,,POINT (-0.0871887 51.5188055)
820627009,51.5312377,-0.1350798,3,,,,POINT (-0.1350798 51.5312377)
820627178,51.535021,-0.1331478,3,,,,POINT (-0.1331478 51.535021)
820634109,51.5216202,-0.1565046,3,,,,POINT (-0.1565046 51.5216202)
820634128,51.5211469,-0.1562978,1,,,,POINT (-0.1562978 51.5211469)
823798588,51.5395092,-0.0948095,3,,,,POINT (-0.0948095 51.5395092)
823798626,51.5394225,-0.0963702,3,,,,POINT (-0.0963702 51.5394225)
826070214,51.4929068,-0.1396413,3,,,,POINT (-0.1396413 51.4929068)
826070861,51.4906443,-0.1345783,3,,,,POINT (-0.1345783 51.4906443)
826070862,51.4905401,-0.1347065,3,,,,POINT (-0.1347065 51.4905401)
826070864,51.4903834,-0.1343488,1,,,,POINT (-0.1343488 51.4903834)
826070865,51.4908441,-0.1350193,1,,,,POINT (-0.1350193 51.4908441)
826079166,51.4886701,-0.1380791,1,,,,POINT (-0.1380791 51.4886701)
826079183,51.4885979,-0.1374263,3,,,,POINT (-0.1374263 51.4885979)
826079205,51.4893317,-0.1379051,3,,,,POINT (-0.1379051 51.4893317)
826142423,51.5011751,-0.0957135,1,,,,POINT (-0.0957135 51.5011751)
828642338,51.4874647,-0.097256,3,,,,POINT (-0.097256 51.4874647)
828642352,51.4876952,-0.0974128,1,,,,POINT (-0.0974128 51.4876952)
829868873,51.4919003,-0.1011578,3,,,,POINT (-0.1011578 51.4919003)
829868943,51.4892166,-0.0933577,2,,,,POINT (-0.0933577 51.4892166)
829870307,51.4931189,-0.1046711,1,,,,POINT (-0.1046711 51.4931189)
829870320,51.4928715,-0.1069483,3,,,,POINT (-0.1069483 51.4928715)
829870333,51.4925549,-0.1065489,1,,,,POINT (-0.1065489 51.4925549)
829870337,51.4923926,-0.1066395,3,,,,POINT (-0.1066395 51.4923926)
829870349,51.492431,-0.1066616,1,,,,POINT (-0.1066616 51.492431)
836910125,51.4977456,-0.0873807,1,,,,POINT (-0.0873807 51.4977456)
836910134,51.4975824,-0.0876823,1,,,,POINT (-0.0876823 51.4975824)
844784016,51.5076866,-0.1463465,3,,,,POINT (-0.1463465 51.5076866)
844784017,51.508013,-0.1456696,1,,,,POINT (-0.1456696 51.508013)
844784035,51.5074485,-0.1517365,3,,,,POINT (-0.1517365 51.5074485)
844784051,51.5074075,-0.1512967,1,,,,POINT (-0.1512967 51.5074075)
844881265,51.4968166,-0.1464616,3,,,,POINT (-0.1464616 51.4968166)
844881271,51.4971939,-0.1475929,1,,,,POINT (-0.1475929 51.4971939)
844881287,51.4963399,-0.1484034,3,,,,POINT (-0.1484034 51.4963399)
844881300,51.4961032,-0.147981,1,,,,POINT (-0.147981 51.4961032)
846861618,51.4989516,-0.150643,3,,,,POINT (-0.150643 51.4989516)
846861634,51.4989651,-0.1506654,3,,,,POINT (-0.1506654 51.4989651)
846861643,51.4993864,-0.1508487,3,,,,POINT (-0.1508487 51.4993864)
846861650,51.4996673,-0.1512976,3,,,,POINT (-0.1512976 51.4996673)
846861675,51.4996567,-0.1504207,1,,,,POINT (-0.1504207 51.4996567)
846869636,51.4990893,-0.1611551,3,,,,POINT (-0.1611551 51.4990893)
846869641,51.4987983,-0.1613596,1,,,,POINT (-0.1613596 51.4987983)
846869650,51.4962777,-0.1549947,3,,,,POINT (-0.1549947 51.4962777)
846869651,51.4967821,-0.1597232,3,,,,POINT (-0.1597232 51.4967821)
846869652,51.4968584,-0.1588996,3,,,,POINT (-0.1588996 51.4968584)
849946934,51.4864187,-0.1330296,3,,,,POINT (-0.1330296 51.4864187)
849946937,51.4875061,-0.1334954,3,,,,POINT (-0.1334954 51.4875061)
850686800,51.4892972,-0.1359407,3,,,,POINT (-0.1359407 51.4892972)
852019112,51.5303328,-0.1386795,3,,,,POINT (-0.1386795 51.5303328)
856373759,51.5176674,-0.1693019,3,,,,POINT (-0.1693019 51.5176674)
856373778,51.5182752,-0.1682857,1,,,,POINT (-0.1682857 51.5182752)
856373783,51.5174453,-0.1697005,1,,,,POINT (-0.1697005 51.5174453)
856373800,51.5180228,-0.1712039,3,,,,POINT (-0.1712039 51.5180228)
856373825,51.5177395,-0.1708218,3,,,,POINT (-0.1708218 51.5177395)
856373928,51.5138699,-0.1727515,3,,,,POINT (-0.1727515 51.5138699)
856373945,51.5134913,-0.172199,1,,,,POINT (-0.172199 51.5134913)
856373946,51.51361,-0.1723777,3,,,,POINT (-0.1723777 51.51361)
856373954,51.5133563,-0.172329,1,,,,POINT (-0.172329 51.5133563)
856373958,51.513507,-0.1725468,3,,,,POINT (-0.1725468 51.513507)
856373970,51.5137094,-0.1728393,1,,,,POINT (-0.1728393 51.5137094)
856668596,51.5371441,-0.1419816,1,,,,POINT (-0.1419816 51.5371441)
856676438,51.5300858,-0.1440094,3,,,,POINT (-0.1440094 51.5300858)
856676478,51.5303897,-0.1441247,1,,,,POINT (-0.1441247 51.5303897)
858395757,51.4941553,-0.155489,3,,,,POINT (-0.155489 51.4941553)
858395763,51.493744,-0.1561324,1,,,,POINT (-0.1561324 51.493744)
858395770,51.4950591,-0.1560798,1,,,,POINT (-0.1560798 51.4950591)
858395776,51.4947299,-0.1557962,3,,,,POINT (-0.1557962 51.4947299)
862398887,51.5068517,-0.1468169,3,crossing,,,POINT (-0.1468169 51.5068517)
862464665,51.4902987,-0.1733475,3,,,,POINT (-0.1733475 51.4902987)
862464739,51.4931618,-0.163351,3,,,,POINT (-0.163351 51.4931618)
864927941,51.4922749,-0.1556335,1,,,,POINT (-0.1556335 51.4922749)
864960547,51.4975151,-0.1654762,1,,,,POINT (-0.1654762 51.4975151)
864960555,51.4975951,-0.16636,3,,,,POINT (-0.16636 51.4975951)
866577639,51.4884784,-0.162666,3,,,,POINT (-0.162666 51.4884784)
866577672,51.4889789,-0.1618699,1,,,,POINT (-0.1618699 51.4889789)
866630993,51.4902578,-0.1494392,1,,,,POINT (-0.1494392 51.4902578)
869992242,51.4914608,-0.0643332,3,,,,POINT (-0.0643332 51.4914608)
869992263,51.4914563,-0.0640894,1,,,,POINT (-0.0640894 51.4914563)
870487559,51.5308233,-0.1124842,1,,,,POINT (-0.1124842 51.5308233)
870487684,51.5358961,-0.1145664,3,,,,POINT (-0.1145664 51.5358961)
870487702,51.5354784,-0.1157485,3,,,,POINT (-0.1157485 51.5354784)
870487714,51.5342099,-0.1161625,3,,,,POINT (-0.1161625 51.5342099)
870487740,51.5345742,-0.1161225,1,,,,POINT (-0.1161225 51.5345742)
873822581,51.5378752,-0.1336448,1,,,,POINT (-0.1336448 51.5378752)
873822583,51.5381141,-0.133135,3,,,,POINT (-0.133135 51.5381141)
874743581,51.5244691,-0.1406235,3,,,,POINT (-0.1406235 51.5244691)
874743607,51.523332,-0.1492402,3,,,,POINT (-0.1492402 51.523332)
875792411,51.5205494,-0.100343,3,,,,POINT (-0.100343 51.5205494)
875799211,51.5288357,-0.1028958,1,,,,POINT (-0.1028958 51.5288357)
875799213,51.5287224,-0.1031652,3,,,,POINT (-0.1031652 51.5287224)
875799225,51.5280664,-0.1047952,3,,,,POINT (-0.1047952 51.5280664)
877245092,51.5241878,-0.1105389,3,,,,POINT (-0.1105389 51.5241878)
877245093,51.5238632,-0.1108763,1,,,,POINT (-0.1108763 51.5238632)
877245268,51.5268457,-0.1234039,1,,,,POINT (-0.1234039 51.5268457)
878456529,51.5230708,-0.160244,3,,,,POINT (-0.160244 51.5230708)
880337344,51.4846306,-0.0762015,1,,,,POINT (-0.0762015 51.4846306)
880337358,51.4848262,-0.0761502,3,,,,POINT (-0.0761502 51.4848262)
880337364,51.4849818,-0.076114,1,,,,POINT (-0.076114 51.4849818)
880337378,51.4848619,-0.0766059,3,,,,POINT (-0.0766059 51.4848619)
881874835,51.4863596,-0.1439943,3,,,,POINT (-0.1439943 51.4863596)
881887804,51.5044982,-0.1494721,3,,,,POINT (-0.1494721 51.5044982)
881887806,51.5055038,-0.1462844,1,,,,POINT (-0.1462844 51.5055038)
881888130,51.5116591,-0.1392861,4,,,,POINT (-0.1392861 51.5116591)
881944005,51.5105033,-0.0696837,1,,,,POINT (-0.0696837 51.5105033)
881944029,51.5100855,-0.069045,3,,,,POINT (-0.069045 51.5100855)
881944060,51.5112132,-0.0686309,3,,,,POINT (-0.0686309 51.5112132)
881944154,51.5108608,-0.067902,3,,,,POINT (-0.067902 51.5108608)
881944162,51.5113905,-0.0668863,3,,,,POINT (-0.0668863 51.5113905)
881967316,51.5124778,-0.0624496,3,,,,POINT (-0.0624496 51.5124778)
881967338,51.5117817,-0.0613735,3,,,,POINT (-0.0613735 51.5117817)
881967344,51.5118004,-0.0611684,3,,,,POINT (-0.0611684 51.5118004)
881967399,51.5125116,-0.0615538,3,,,,POINT (-0.0615538 51.5125116)
881967487,51.5131819,-0.063605,3,,,,POINT (-0.063605 51.5131819)
881967491,51.5133939,-0.0636161,3,,,,POINT (-0.0636161 51.5133939)
881967500,51.5141895,-0.0642212,3,,,,POINT (-0.0642212 51.5141895)
882098967,51.5143787,-0.0611952,3,,,,POINT (-0.0611952 51.5143787)
882098970,51.5143553,-0.0608568,3,,,,POINT (-0.0608568 51.5143553)
882098976,51.5144312,-0.0608382,1,,,,POINT (-0.0608382 51.5144312)
882098978,51.5139635,-0.0609734,1,,,,POINT (-0.0609734 51.5139635)
883294129,51.4963335,-0.1344278,3,,,,POINT (-0.1344278 51.4963335)
884121862,51.5166375,-0.1678137,3,,,,POINT (-0.1678137 51.5166375)
892936760,51.4943011,-0.1640273,3,,,,POINT (-0.1640273 51.4943011)
892950038,51.4911338,-0.1729521,3,,,,POINT (-0.1729521 51.4911338)
892950100,51.4914457,-0.1730222,1,,,,POINT (-0.1730222 51.4914457)
893096846,51.4989578,-0.0859425,2,,,,POINT (-0.0859425 51.4989578)
893335609,51.4819886,-0.0770372,3,,,,POINT (-0.0770372 51.4819886)
893335632,51.4815393,-0.0750704,1,,,,POINT (-0.0750704 51.4815393)
893335647,51.4815746,-0.0756309,3,,,,POINT (-0.0756309 51.4815746)
893335680,51.4919343,-0.0750649,1,,,,POINT (-0.0750649 51.4919343)
893335688,51.4815615,-0.0740056,3,,,,POINT (-0.0740056 51.4815615)
893428750,51.5237991,-0.1183488,3,,,,POINT (-0.1183488 51.5237991)
893505807,51.5013982,-0.0966162,3,,,,POINT (-0.0966162 51.5013982)
894717141,51.4820936,-0.0963688,3,,,,POINT (-0.0963688 51.4820936)
894717164,51.482683,-0.0939912,1,,,,POINT (-0.0939912 51.482683)
894717178,51.4823262,-0.0935507,3,,,,POINT (-0.0935507 51.4823262)
894717195,51.4823855,-0.1026541,1,,,,POINT (-0.1026541 51.4823855)
894717221,51.4813565,-0.1028095,3,,,,POINT (-0.1028095 51.4813565)
900694876,51.5237502,-0.0859414,3,,,,POINT (-0.0859414 51.5237502)
900694903,51.5253115,-0.0807807,1,,,,POINT (-0.0807807 51.5253115)
900714114,51.5295097,-0.0780873,1,,,,POINT (-0.0780873 51.5295097)
900714116,51.5294445,-0.0775471,3,,,,POINT (-0.0775471 51.5294445)
900714117,51.5279746,-0.0761811,3,,,,POINT (-0.0761811 51.5279746)
900714118,51.5278843,-0.0759327,1,,,,POINT (-0.0759327 51.5278843)
900714119,51.5322855,-0.081619,1,,,,POINT (-0.081619 51.5322855)
900714120,51.5319973,-0.0816133,3,,,,POINT (-0.0816133 51.5319973)
900714121,51.5319364,-0.0816117,1,,,,POINT (-0.0816117 51.5319364)
900714122,51.5320028,-0.0807539,3,,,,POINT (-0.0807539 51.5320028)
900714138,51.536834,-0.0735793,3,,,,POINT (-0.0735793 51.536834)
900714141,51.536817,-0.074176,1,,,,POINT (-0.074176 51.536817)
900761745,51.5283946,-0.0682071,3,,,,POINT (-0.0682071 51.5283946)
900761748,51.5278749,-0.0680358,3,,,,POINT (-0.0680358 51.5278749)
900761773,51.5290793,-0.0634076,3,,,,POINT (-0.0634076 51.5290793)
900761785,51.5293639,-0.0637086,1,,,,POINT (-0.0637086 51.5293639)
900761798,51.5299684,-0.0645078,3,,,,POINT (-0.0645078 51.5299684)
900761801,51.5296805,-0.0646951,3,,,,POINT (-0.0646951 51.5296805)
900761836,51.5297573,-0.0638725,1,,,,POINT (-0.0638725 51.5297573)
900761840,51.530049,-0.0639869,3,,,,POINT (-0.0639869 51.530049)
900761865,51.5299361,-0.0628044,3,,,,POINT (-0.0628044 51.5299361)
900761951,51.5288273,-0.0588764,1,,,,POINT (-0.0588764 51.5288273)
900771019,51.5323423,-0.0602404,1,,,,POINT (-0.0602404 51.5323423)
900771024,51.532114,-0.0601562,3,,,,POINT (-0.0601562 51.532114)
900771050,51.5354384,-0.0641371,1,,,,POINT (-0.0641371 51.5354384)
900771054,51.5350042,-0.0638395,3,,,,POINT (-0.0638395 51.5350042)
900784180,51.5387277,-0.0626883,1,,,,POINT (-0.0626883 51.5387277)
900848169,51.5350047,-0.0667529,3,,,,POINT (-0.0667529 51.5350047)
900951870,51.5434641,-0.0717026,3,,,,POINT (-0.0717026 51.5434641)
900951877,51.5434886,-0.0698824,3,,,,POINT (-0.0698824 51.5434886)
902631214,51.4982142,-0.0719981,3,,,,POINT (-0.0719981 51.4982142)
902631215,51.4984583,-0.0720683,1,,,,POINT (-0.0720683 51.4984583)
903630659,51.5103467,-0.0755171,1,,,,POINT (-0.0755171 51.5103467)
904630684,51.5286653,-0.0884291,3,,,,POINT (-0.0884291 51.5286653)
905115459,51.5350376,-0.147059,3,,,,POINT (-0.147059 51.5350376)
905115460,51.5350795,-0.1467901,3,,,,POINT (-0.1467901 51.5350795)
