osmid,y,x,street_count,highway,junction,railway,geometry
1775784579,48.8949923,2.3176632,3,,,,POINT (2.3176632 48.8949923)
1777319636,48.8308803,2.2922137,4,,,,POINT (2.2922137 48.8308803)
1789062002,48.8690908,2.3807772,3,crossing,,,POINT (2.3807772 48.8690908)
1804894643,48.888935,2.3401992,1,,,,POINT (2.3401992 48.888935)
1806474777,48.8248043,2.3553082,3,,,,POINT (2.3553082 48.8248043)
1806474789,48.8248526,2.3553297,3,,,,POINT (2.3553297 48.8248526)
1811219962,48.8926156,2.3321123,3,,,,POINT (2.3321123 48.8926156)
1811219963,48.8921769,2.3318953,3,,,,POINT (2.3318953 48.8921769)
1811219965,48.892672,2.3318296,1,,,,POINT (2.3318296 48.892672)
1811219966,48.8924223,2.3336061,3,,,,POINT (2.3336061 48.8924223)
1812196178,48.8748929,2.357312,3,,,,POINT (2.357312 48.8748929)
1828800143,48.8930872,2.327732,3,,,,POINT (2.327732 48.8930872)
1829061607,48.8278868,2.347252,3,,,,POINT (2.347252 48.8278868)
1829061610,48.8260051,2.3474783,4,,,,POINT (2.3474783 48.8260051)
1829061614,48.8273732,2.3487375,4,,,,POINT (2.3487375 48.8273732)
1829061638,48.8286332,2.3475936,3,,,,POINT (2.3475936 48.8286332)
1829061640,48.827773,2.3503086,3,,,,POINT (2.3503086 48.827773)
1829061642,48.8278201,2.3506517,3,,,,POINT (2.3506517 48.8278201)
1829061660,48.8257013,2.3483503,3,,,,POINT (2.3483503 48.8257013)
1829061664,48.8263541,2.349699,3,,,,POINT (2.349699 48.8263541)
1829061667,48.8265177,2.3501273,3,,,,POINT (2.3501273 48.8265177)
1829061676,48.8269249,2.348167,4,,,,POINT (2.348167 48.8269249)
1829061679,48.8273172,2.3469856,3,,,,POINT (2.3469856 48.8273172)
1829498231,48.8874159,2.3495563,4,traffic_signals,yes,,POINT (2.3495563 48.8874159)
1829498235,48.8855353,2.3331957,4,,,,POINT (2.3331957 48.8855353)
1829498268,48.8871709,2.3495521,3,,,,POINT (2.3495521 48.8871709)
1832256510,48.8686626,2.353931,3,,,,POINT (2.353931 48.8686626)
1835212547,48.8248387,2.3466585,3,,,,POINT (2.3466585 48.8248387)
1835212550,48.8224872,2.3469958,3,traffic_signals,,,POINT (2.3469958 48.8224872)
1835212552,48.8225058,2.3467958,3,,,,POINT (2.3467958 48.8225058)
1835212554,48.8239425,2.3502341,3,,,,POINT (2.3502341 48.8239425)
1835516159,48.8836104,2.3495151,4,traffic_signals,,,POINT (2.3495151 48.8836104)
1835516169,48.8837504,2.332232,3,traffic_signals,,,POINT (2.332232 48.8837504)
1835516171,48.8836354,2.3325982,4,,,,POINT (2.3325982 48.8836354)
1836902820,48.8309093,2.3560062,4,traffic_signals,,,POINT (2.3560062 48.8309093)
1837044454,48.8349207,2.3479717,3,,,,POINT (2.3479717 48.8349207)
1837882501,48.8328722,2.3902288,3,,,,POINT (2.3902288 48.8328722)
1841291952,48.8890479,2.3020414,3,,,,POINT (2.3020414 48.8890479)
1848652702,48.8954762,2.3265473,3,,,,POINT (2.3265473 48.8954762)
1849765271,48.8900802,2.3974004,3,traffic_signals,,,POINT (2.3974004 48.8900802)
1852590201,48.8276523,2.3494784,3,,,,POINT (2.3494784 48.8276523)
1854603337,48.8958185,2.3835867,5,,,,POINT (2.3835867 48.8958185)
1871763424,48.8849209,2.3522432,3,,,,POINT (2.3522432 48.8849209)
1888274209,48.8546024,2.3551596,3,,,,POINT (2.3551596 48.8546024)
1890447487,48.8448235,2.3829124,3,,,,POINT (2.3829124 48.8448235)
1904540767,48.8893934,2.3389837,1,,,,POINT (2.3389837 48.8893934)
1912916968,48.8263912,2.3420014,3,,,,POINT (2.3420014 48.8263912)
1913669807,48.8287997,2.3281623,3,,,,POINT (2.3281623 48.8287997)
1914164521,48.8378411,2.3703684,3,,,,POINT (2.3703684 48.8378411)
1914164523,48.840737,2.3684764,3,,,,POINT (2.3684764 48.840737)
1914164528,48.838876,2.3698346,3,,,,POINT (2.3698346 48.838876)
1914164529,48.8362731,2.3711669,4,,,,POINT (2.3711669 48.8362731)
1916193831,48.8263115,2.3808971,3,,,,POINT (2.3808971 48.8263115)
1922655951,48.8839242,2.3380606,1,,,,POINT (2.3380606 48.8839242)
1927959878,48.8840052,2.3484192,3,,,,POINT (2.3484192 48.8840052)
1928023434,48.8321486,2.3585936,3,,,,POINT (2.3585936 48.8321486)
1928784676,48.8491363,2.2981223,4,traffic_signals,,,POINT (2.2981223 48.8491363)
1928784695,48.8494376,2.2984043,3,,,,POINT (2.2984043 48.8494376)
1928862527,48.8643387,2.3346064,3,,,,POINT (2.3346064 48.8643387)
1929324183,48.8395907,2.3016378,1,,,,POINT (2.3016378 48.8395907)
1961459042,48.8784135,2.2983391,3,,,,POINT (2.2983391 48.8784135)
1961531244,48.8765022,2.2945733,3,,,,POINT (2.2945733 48.8765022)
1961531250,48.8766322,2.2943988,2,,,,POINT (2.2943988 48.8766322)
1962530964,48.8740465,2.2941973,3,,,,POINT (2.2941973 48.8740465)
1965389955,48.8336672,2.3349387,3,,,,POINT (2.3349387 48.8336672)
1965461276,48.8278475,2.3266495,3,,,,POINT (2.3266495 48.8278475)
1978198745,48.8826266,2.3103841,4,mini_circular,,,POINT (2.3103841 48.8826266)
1981082288,48.8320114,2.3534921,3,,,,POINT (2.3534921 48.8320114)
1981095121,48.8328495,2.3546065,3,traffic_signals,,,POINT (2.3546065 48.8328495)
1984212415,48.8913601,2.3398556,3,,,,POINT (2.3398556 48.8913601)
1984212431,48.8914236,2.3396931,3,,,,POINT (2.3396931 48.8914236)
1984212562,48.8918683,2.3351294,3,,,,POINT (2.3351294 48.8918683)
1987578932,48.8871894,2.3046579,5,,,,POINT (2.3046579 48.8871894)
1987617271,48.8850605,2.3032463,3,crossing,,,POINT (2.3032463 48.8850605)
1987617275,48.8852049,2.3033979,6,mini_roundabout,,,POINT (2.3033979 48.8852049)
1989837228,48.8559332,2.3342467,3,,,,POINT (2.3342467 48.8559332)
1993107662,48.8809061,2.3210902,3,,,,POINT (2.3210902 48.8809061)
2006535622,48.861921,2.3020087,5,traffic_signals,,,POINT (2.3020087 48.861921)
2028917379,48.886325,2.3942477,3,,,,POINT (2.3942477 48.886325)
2034662690,48.8308116,2.3441388,4,traffic_signals,,,POINT (2.3441388 48.8308116)
2043615250,48.8510694,2.3461987,3,,,,POINT (2.3461987 48.8510694)
2055711306,48.8761497,2.3979282,3,,,,POINT (2.3979282 48.8761497)
2055711307,48.8761502,2.3982299,1,,,,POINT (2.3982299 48.8761502)
2082452371,48.8844211,2.3828554,3,,,,POINT (2.3828554 48.8844211)
2082452384,48.8848321,2.3819704,3,,,,POINT (2.3819704 48.8848321)
2082452396,48.8842885,2.3829601,1,,,,POINT (2.3829601 48.8842885)
2082452397,48.8848787,2.382578,3,,,,POINT (2.382578 48.8848787)
2082452402,48.8842594,2.3823099,3,,,,POINT (2.3823099 48.8842594)
2102158058,48.8228238,2.3921201,3,,,,POINT (2.3921201 48.8228238)
2113426683,48.8956673,2.3298136,3,,,,POINT (2.3298136 48.8956673)
2113426686,48.8946141,2.3290944,3,,,,POINT (2.3290944 48.8946141)
2113435429,48.8952341,2.3281821,3,,,,POINT (2.3281821 48.8952341)
2113435434,48.8954387,2.3282545,3,,,,POINT (2.3282545 48.8954387)
2124630292,48.8849652,2.3068327,3,crossing,,,POINT (2.3068327 48.8849652)
2124630300,48.8850576,2.3070255,3,,,,POINT (2.3070255 48.8850576)
2124630308,48.8851922,2.3064879,3,,,,POINT (2.3064879 48.8851922)
2124630309,48.8852189,2.3070013,3,crossing,,,POINT (2.3070013 48.8852189)
2127242896,48.8941769,2.3701647,3,,,,POINT (2.3701647 48.8941769)
2127247613,48.8856466,2.3964804,3,,,,POINT (2.3964804 48.8856466)
2127642750,48.886142,2.2880561,4,,,,POINT (2.2880561 48.886142)
2140279457,48.833791,2.3380536,3,,,,POINT (2.3380536 48.833791)
2140279464,48.8346595,2.3382121,3,,,,POINT (2.3382121 48.8346595)
2156740988,48.888158,2.3907195,3,,,,POINT (2.3907195 48.888158)
2156740993,48.8884398,2.3904926,1,,,,POINT (2.3904926 48.8884398)
2175327576,48.8595474,2.3681801,4,,,,POINT (2.3681801 48.8595474)
2197454367,48.8292039,2.3902622,4,,,,POINT (2.3902622 48.8292039)
2197454368,48.8292474,2.3903826,4,,,,POINT (2.3903826 48.8292474)
2197832031,48.8283178,2.3903846,3,,,,POINT (2.3903846 48.8283178)
2199846273,48.85067,2.3944978,4,,,,POINT (2.3944978 48.85067)
2200327352,48.8697739,2.3359532,3,crossing,,,POINT (2.3359532 48.8697739)
2200327356,48.8698054,2.3281617,3,,,,POINT (2.3281617 48.8698054)
2208333169,48.886451,2.3181664,3,,,,POINT (2.3181664 48.886451)
2209978433,48.8243384,2.384691,3,,,,POINT (2.384691 48.8243384)
2246104742,48.8338366,2.3274062,3,,,,POINT (2.3274062 48.8338366)
2247185931,48.8899082,2.3638174,3,,,,POINT (2.3638174 48.8899082)
2249340457,48.8378921,2.3572907,3,,,,POINT (2.3572907 48.8378921)
2249340458,48.8379731,2.3574769,3,,,,POINT (2.3574769 48.8379731)
2250943366,48.8667352,2.3667964,3,,,,POINT (2.3667964 48.8667352)
2258592544,48.8959311,2.3661375,3,,,,POINT (2.3661375 48.8959311)
2286779116,48.8256859,2.3480276,3,,,,POINT (2.3480276 48.8256859)
2301514737,48.8312639,2.3642455,2,,,,POINT (2.3642455 48.8312639)
2304319865,48.8521566,2.3895781,3,,,,POINT (2.3895781 48.8521566)
2319542775,48.8452273,2.2976622,3,,,,POINT (2.2976622 48.8452273)
2325500617,48.8272356,2.3857012,3,,,,POINT (2.3857012 48.8272356)
2328721253,48.892703,2.3597508,3,traffic_signals,,,POINT (2.3597508 48.892703)
2365581007,48.8771655,2.392682,3,,,,POINT (2.392682 48.8771655)
2385176060,48.8441685,2.3789625,3,,,,POINT (2.3789625 48.8441685)
2389371471,48.8747466,2.3805595,3,,,,POINT (2.3805595 48.8747466)
2399756570,48.891101,2.3180308,3,,,,POINT (2.3180308 48.891101)
2399756572,48.8918864,2.3165752,3,,,,POINT (2.3165752 48.8918864)
2399876970,48.8516851,2.3476942,3,,,,POINT (2.3476942 48.8516851)
2401433039,48.8923712,2.3853722,3,,,,POINT (2.3853722 48.8923712)
2401433059,48.8915454,2.3852208,3,,,,POINT (2.3852208 48.8915454)
2401441954,48.8841815,2.3686164,4,crossing,,,POINT (2.3686164 48.8841815)
2402569198,48.8653831,2.3556639,4,,,,POINT (2.3556639 48.8653831)
2409286699,48.884048,2.3824326,1,,,,POINT (2.3824326 48.884048)
2419399455,48.8432289,2.3787912,3,traffic_signals,,,POINT (2.3787912 48.8432289)
2448382393,48.8888517,2.3780383,3,,,,POINT (2.3780383 48.8888517)
2458010949,48.8387769,2.3506283,3,,,,POINT (2.3506283 48.8387769)
2458010977,48.8386624,2.3504874,5,,,,POINT (2.3504874 48.8386624)
2458010986,48.8384816,2.3506118,3,give_way,,,POINT (2.3506118 48.8384816)
2458010999,48.8384273,2.3506607,4,,,,POINT (2.3506607 48.8384273)
2480009593,48.8778035,2.3974309,1,,,,POINT (2.3974309 48.8778035)
2480009594,48.8781348,2.3974175,3,,,,POINT (2.3974175 48.8781348)
2481752356,48.8521662,2.3695515,3,,,,POINT (2.3695515 48.8521662)
2482970468,48.8881544,2.3958499,3,,,,POINT (2.3958499 48.8881544)
2493546409,48.8773912,2.3702909,3,,,,POINT (2.3702909 48.8773912)
2500391430,48.8319806,2.3038478,4,,,,POINT (2.3038478 48.8319806)
2500391484,48.8326325,2.3010023,3,,,,POINT (2.3010023 48.8326325)
2500391494,48.8328155,2.3004552,3,crossing,,,POINT (2.3004552 48.8328155)
2500448780,48.843525,2.2933803,3,crossing,,,POINT (2.2933803 48.843525)
2502992858,48.8821847,2.3288514,4,,,,POINT (2.3288514 48.8821847)
2506478638,48.8336809,2.3319712,4,,,,POINT (2.3319712 48.8336809)
2523746287,48.8879952,2.3619428,3,,,,POINT (2.3619428 48.8879952)
2523746308,48.8882219,2.3607017,3,,,,POINT (2.3607017 48.8882219)
2527279338,48.8892686,2.3357772,1,,,,POINT (2.3357772 48.8892686)
2527279339,48.8897913,2.3357226,1,,,,POINT (2.3357226 48.8897913)
2529018575,48.8814817,2.3973286,1,,,,POINT (2.3973286 48.8814817)
2545594527,48.8267368,2.3819331,3,,,,POINT (2.3819331 48.8267368)
2555805093,48.8917301,2.3248392,1,,,,POINT (2.3248392 48.8917301)
2575067143,48.8357834,2.3706237,3,,,,POINT (2.3706237 48.8357834)
2575067163,48.8359402,2.3704883,3,crossing,,,POINT (2.3704883 48.8359402)
2575130888,48.8345356,2.3672337,3,,,,POINT (2.3672337 48.8345356)
2580430969,48.8948324,2.3184387,4,,,,POINT (2.3184387 48.8948324)
2580430979,48.8953256,2.3164563,3,,,,POINT (2.3164563 48.8953256)
2596022334,48.8283549,2.3415989,3,,,,POINT (2.3415989 48.8283549)
2596022343,48.8316077,2.3412406,3,,,,POINT (2.3412406 48.8316077)
2596022345,48.831978,2.3410421,4,traffic_signals,,,POINT (2.3410421 48.831978)
2597236732,48.8262393,2.3776007,3,,,,POINT (2.3776007 48.8262393)
2597463104,48.8325579,2.34686,3,,,,POINT (2.34686 48.8325579)
2597463119,48.8326622,2.346771,3,,,,POINT (2.346771 48.8326622)
2605950169,48.8302681,2.3524611,3,traffic_signals,,,POINT (2.3524611 48.8302681)
2606206621,48.8332469,2.3616568,3,,,,POINT (2.3616568 48.8332469)
2621009106,48.8630354,2.3880058,3,crossing,,,POINT (2.3880058 48.8630354)
2626551459,48.8366244,2.3931788,4,,,,POINT (2.3931788 48.8366244)
2628704017,48.831192,2.3214263,3,,,,POINT (2.3214263 48.831192)
2665180182,48.8547012,2.3853213,4,traffic_signals,yes,,POINT (2.3853213 48.8547012)
2700086525,48.8839308,2.304942,3,,,,POINT (2.304942 48.8839308)
2700151053,48.8922587,2.3092392,3,,,,POINT (2.3092392 48.8922587)
2700151057,48.8925858,2.3086248,2,,,,POINT (2.3086248 48.8925858)
2700151105,48.8932256,2.3155855,3,,,,POINT (2.3155855 48.8932256)
2700151117,48.8935385,2.3142202,3,,,,POINT (2.3142202 48.8935385)
2700151119,48.8923303,2.3089121,3,,,,POINT (2.3089121 48.8923303)
2702920385,48.8247504,2.3259044,3,,,,POINT (2.3259044 48.8247504)
2705349267,48.8480224,2.3016514,3,,,,POINT (2.3016514 48.8480224)
2705349738,48.8547232,2.2956502,3,crossing,,,POINT (2.2956502 48.8547232)
2710711326,48.8256681,2.3820771,4,,,,POINT (2.3820771 48.8256681)
2710711328,48.8257153,2.3819521,4,,,,POINT (2.3819521 48.8257153)
2710711343,48.8258876,2.3827192,4,,,,POINT (2.3827192 48.8258876)
2710711363,48.8264822,2.3786945,3,,,,POINT (2.3786945 48.8264822)
2720107728,48.8293069,2.3905242,4,,,,POINT (2.3905242 48.8293069)
2721076868,48.8902615,2.3987627,3,traffic_signals,,,POINT (2.3987627 48.8902615)
2721076937,48.8958999,2.3714957,3,,,,POINT (2.3714957 48.8958999)
2722937399,48.8862581,2.3137333,3,,,,POINT (2.3137333 48.8862581)
2722937401,48.8863393,2.3139639,3,,,,POINT (2.3139639 48.8863393)
2722937419,48.8871963,2.3138875,4,,,,POINT (2.3138875 48.8871963)
2722937422,48.8872748,2.3137614,3,,,,POINT (2.3137614 48.8872748)
2722937615,48.89126,2.3062588,3,,,,POINT (2.3062588 48.89126)
2734029831,48.8517052,2.324343,3,,,,POINT (2.324343 48.8517052)
2734089715,48.8567498,2.3410051,3,,,,POINT (2.3410051 48.8567498)
2734089737,48.8573177,2.3415203,3,crossing,,,POINT (2.3415203 48.8573177)
2755900483,48.8754107,2.3043232,2,,,,POINT (2.3043232 48.8754107)
2755900486,48.8751378,2.304969,2,,,,POINT (2.304969 48.8751378)
2775850660,48.8526891,2.388701,3,,,,POINT (2.388701 48.8526891)
2825143231,48.8895033,2.3954477,3,,,,POINT (2.3954477 48.8895033)
2825143236,48.8897971,2.3956907,3,,,,POINT (2.3956907 48.8897971)
2832108170,48.851421,2.3856669,1,,,,POINT (2.3856669 48.851421)
2834029131,48.8684617,2.3862455,3,,,,POINT (2.3862455 48.8684617)
2863101693,48.8899235,2.3630948,4,,,,POINT (2.3630948 48.8899235)
2864793307,48.8845147,2.3614433,4,traffic_signals,,,POINT (2.3614433 48.8845147)
2864793308,48.8845302,2.359383,4,,,,POINT (2.359383 48.8845302)
2882951563,48.8238011,2.3982234,3,,,,POINT (2.3982234 48.8238011)
2901636705,48.8821354,2.3613759,1,,,,POINT (2.3613759 48.8821354)
2905112354,48.892528,2.3443033,4,traffic_signals,,,POINT (2.3443033 48.892528)
2905350304,48.8774938,2.3098211,3,crossing,,,POINT (2.3098211 48.8774938)
2905484884,48.8961434,2.2941285,3,,,,POINT (2.2941285 48.8961434)
2925129353,48.8876994,2.3125633,3,traffic_signals,,,POINT (2.3125633 48.8876994)
2996099315,48.8264006,2.3169692,1,,,,POINT (2.3169692 48.8264006)
2996099316,48.8272887,2.3118171,3,,,,POINT (2.3118171 48.8272887)
2996099319,48.8284392,2.3108587,3,,,,POINT (2.3108587 48.8284392)
2996099323,48.8289325,2.3112091,1,,,,POINT (2.3112091 48.8289325)
3002750298,48.8320171,2.3343318,1,,,,POINT (2.3343318 48.8320171)
3034259850,48.8423212,2.3844595,3,,,,POINT (2.3844595 48.8423212)
3036590957,48.8883566,2.3116951,3,,,,POINT (2.3116951 48.8883566)
3036590976,48.8960258,2.3183246,4,,,,POINT (2.3183246 48.8960258)
3036682206,48.8940042,2.3374067,1,,,,POINT (2.3374067 48.8940042)
3036682208,48.8942079,2.3367752,3,,,,POINT (2.3367752 48.8942079)
3036682209,48.8942628,2.3391487,1,,,,POINT (2.3391487 48.8942628)
3036682212,48.8943135,2.338441,3,,,,POINT (2.338441 48.8943135)
3036743735,48.8923582,2.3490355,3,traffic_signals,,,POINT (2.3490355 48.8923582)
3036743736,48.8926487,2.3487948,3,traffic_signals,,,POINT (2.3487948 48.8926487)
3036818845,48.8826123,2.3734781,1,,,,POINT (2.3734781 48.8826123)
3036818846,48.8827697,2.3737246,3,,,,POINT (2.3737246 48.8827697)
3121926071,48.8477978,2.301404,3,,,,POINT (2.301404 48.8477978)
3121926074,48.8477526,2.3017167,3,,,,POINT (2.3017167 48.8477526)
3121926075,48.8478407,2.3013655,3,,,,POINT (2.3013655 48.8478407)
3121926076,48.8478708,2.3013517,3,,,,POINT (2.3013517 48.8478708)
3161155026,48.8459391,2.3505646,3,traffic_signals,,,POINT (2.3505646 48.8459391)
3200234559,48.8855698,2.2933395,3,,,,POINT (2.2933395 48.8855698)
3202985336,48.8835265,2.3268501,3,traffic_signals,,,POINT (2.3268501 48.8835265)
3219846395,48.8783734,2.2984423,3,,,,POINT (2.2984423 48.8783734)
3248363182,48.8697056,2.3888211,1,,,,POINT (2.3888211 48.8697056)
3273433779,48.8470436,2.2957291,3,traffic_signals,,,POINT (2.2957291 48.8470436)
3278371062,48.8470781,2.2959441,5,traffic_signals,,,POINT (2.2959441 48.8470781)
3375721551,48.8354212,2.3482081,3,,,,POINT (2.3482081 48.8354212)
3375721567,48.8355722,2.3480346,3,traffic_signals,,,POINT (2.3480346 48.8355722)
3397114842,48.877681,2.2932301,3,,,,POINT (2.2932301 48.877681)
3403646373,48.866318,2.3836966,3,,,,POINT (2.3836966 48.866318)
3403646375,48.8662199,2.3834917,3,,,,POINT (2.3834917 48.8662199)
3522596181,48.8850972,2.3068901,4,,,,POINT (2.3068901 48.8850972)
3522596182,48.8923998,2.3449977,4,,,,POINT (2.3449977 48.8923998)
3528321694,48.87527,2.3956376,3,,,,POINT (2.3956376 48.87527)
3537303750,48.8399234,2.3952336,3,,,,POINT (2.3952336 48.8399234)
3601290196,48.8277795,2.3120705,3,,,,POINT (2.3120705 48.8277795)
3625701396,48.8869091,2.297018,3,,,,POINT (2.297018 48.8869091)
3625701401,48.8866648,2.296328,4,,,,POINT (2.296328 48.8866648)
3627128609,48.886989,2.2973546,3,,,,POINT (2.2973546 48.886989)
3628689046,48.8854303,2.3030385,3,crossing,,,POINT (2.3030385 48.8854303)
3628689047,48.8852591,2.3029522,3,crossing,,,POINT (2.3029522 48.8852591)
3632382087,48.8273845,2.3138954,1,,,,POINT (2.3138954 48.8273845)
3633222254,48.8354868,2.2927903,3,,,,POINT (2.2927903 48.8354868)
3647346693,48.8723571,2.3979152,3,,,,POINT (2.3979152 48.8723571)
3647346694,48.872437,2.3979147,3,,,,POINT (2.3979147 48.872437)
3647346703,48.8737892,2.3883151,3,,,,POINT (2.3883151 48.8737892)
3647346711,48.8753053,2.3939587,3,,,,POINT (2.3939587 48.8753053)
3647346728,48.8723274,2.3979205,3,,,,POINT (2.3979205 48.8723274)
3647346736,48.8726524,2.3943357,3,,,,POINT (2.3943357 48.8726524)
3657885239,48.8556124,2.3530317,3,,,,POINT (2.3530317 48.8556124)
3670340321,48.8738383,2.2984053,4,,,,POINT (2.2984053 48.8738383)
3690935170,48.8848334,2.368182,3,,,,POINT (2.368182 48.8848334)
3694063492,48.8257836,2.3798674,1,,,,POINT (2.3798674 48.8257836)
3727403419,48.8683533,2.3628564,3,,,,POINT (2.3628564 48.8683533)
3730979166,48.8311179,2.381167,3,,,,POINT (2.381167 48.8311179)
3731959193,48.8477362,2.3015771,3,,,,POINT (2.3015771 48.8477362)
3732081147,48.84537,2.3109781,4,,,,POINT (2.3109781 48.84537)
3764314590,48.8249621,2.3466552,3,,,,POINT (2.3466552 48.8249621)
3830556672,48.8894451,2.3284093,3,,,,POINT (2.3284093 48.8894451)
3830556676,48.8910003,2.3309624,3,traffic_signals,,,POINT (2.3309624 48.8910003)
3834909091,48.8837367,2.3178375,3,,,,POINT (2.3178375 48.8837367)
3834909093,48.8843311,2.317202,3,,,,POINT (2.317202 48.8843311)
3834909099,48.8834508,2.3130454,3,,,,POINT (2.3130454 48.8834508)
3834909100,48.8838057,2.3136474,3,,,,POINT (2.3136474 48.8838057)
3834909102,48.884049,2.3140658,3,,,,POINT (2.3140658 48.884049)
3834909103,48.8842351,2.3143888,3,,,,POINT (2.3143888 48.8842351)
3834909104,48.8850191,2.3107031,4,,,,POINT (2.3107031 48.8850191)
3834909107,48.8851263,2.3108892,3,,,,POINT (2.3108892 48.8851263)
3835372157,48.8957543,2.3310711,3,,,,POINT (2.3310711 48.8957543)
3835398795,48.8857495,2.3216412,4,,,,POINT (2.3216412 48.8857495)
3835398802,48.8905867,2.3202143,4,,,,POINT (2.3202143 48.8905867)
3835398803,48.8899118,2.3192595,3,,,,POINT (2.3192595 48.8899118)
3835398811,48.8910324,2.3252198,4,,,,POINT (2.3252198 48.8910324)
3835398812,48.8905942,2.326599,3,,,,POINT (2.326599 48.8905942)
3865046319,48.8338911,2.2902177,3,traffic_signals,,,POINT (2.2902177 48.8338911)
3865046321,48.8341103,2.2899883,3,,,,POINT (2.2899883 48.8341103)
3920493837,48.8381979,2.3571799,4,,,,POINT (2.3571799 48.8381979)
3924345458,48.8645974,2.3598297,3,,,,POINT (2.3598297 48.8645974)
3978880404,48.8765658,2.3129065,3,,,,POINT (2.3129065 48.8765658)
3978880407,48.8766159,2.3128437,3,,,,POINT (2.3128437 48.8766159)
3978880409,48.8764599,2.3128713,3,,,,POINT (2.3128713 48.8764599)
3978880412,48.8764693,2.3126524,3,,,,POINT (2.3126524 48.8764693)
3978880416,48.8764339,2.3127463,3,,,,POINT (2.3127463 48.8764339)
3978880419,48.8765616,2.3126268,3,,,,POINT (2.3126268 48.8765616)
3978880423,48.8766278,2.3127548,3,,,,POINT (2.3127548 48.8766278)
3999929421,48.8845549,2.3292415,3,,,,POINT (2.3292415 48.8845549)
4020513523,48.8865207,2.3846394,3,,,,POINT (2.3846394 48.8865207)
4170526437,48.83975,2.3949993,3,,,,POINT (2.3949993 48.83975)
4172561652,48.8885783,2.3094491,3,,,,POINT (2.3094491 48.8885783)
4187963975,48.8845981,2.2968885,3,,,,POINT (2.2968885 48.8845981)
4212225066,48.8929217,2.327014,3,,,,POINT (2.327014 48.8929217)
4250154475,48.8310446,2.3552637,3,,,,POINT (2.3552637 48.8310446)
