u,v,key,osmid,bridge,highway,lanes,oneway,reversed,length,maxspeed,geometry,Inverse SP,Cost of return,Edge Betweenness,name,ref,tunnel,access,width,junction,Groups
269608454,269608450,0,"[397539872, 403829241, 397539876]",,tertiary,"['4', '3']",False,False,127.7164678152441,30 mph,"LINESTRING (-118.204822 34.041527, -118.2047412 34.0414876, -118.2044741 34.0413675, -118.204226 34.0412552, -118.2039652 34.04114, -118.2037181 34.0410311, -118.203603 34.0409804)",127.7164678152441,1.5305048995741302,0.0021951489082512,East 1st Street,,,,,,B
269608565,1836144651,0,13389252,,tertiary,,False,False,191.27012199396663,,"LINESTRING (-118.202392 34.0404465, -118.2024608 34.0403396, -118.2033428 34.0389695, -118.203369 34.0389288)",191.27012199396663,1.5502036961838364,0.0005131547435806,South Evergreen Avenue,,,,,,B
269608565,123426783,0,13469550,,tertiary,,False,False,98.8635538481166,,"LINESTRING (-118.202392 34.0404465, -118.2023343 34.0405127, -118.2023284 34.04052, -118.2021299 34.0408257, -118.2018717 34.0412233)",98.8635538481166,1.7020385468043984,0.0005019379255417,North Evergreen Avenue,,,,,,B
269608565,269609684,0,"[161716744, 397539875]",,tertiary,"['2', '4']",False,False,74.20767400306809,30 mph,"LINESTRING (-118.202392 34.0404465, -118.2023154 34.0404119, -118.2019822 34.0402613, -118.2016844 34.0401278)",74.20767400306809,1.6023889498053776,0.0012391353959202,East 1st Street,,,,,,B
269608565,123480195,0,"[403829245, 397539877, 403829239]",,tertiary,"['4', '3']",False,True,96.05127041748416,30 mph,"LINESTRING (-118.202392 34.0404465, -118.2024761 34.0404838, -118.2028084 34.0406312, -118.2030062 34.0407159, -118.2032543 34.0408252, -118.203313 34.0408511)",96.05127041748418,1.646944060665312,0.0017231616486772,East 1st Street,,,,,,B
269609681,122379304,0,13254906,,residential,,False,False,98.10863608519097,,"LINESTRING (-118.2003025 34.0395091, -118.2008004 34.0387292)",98.10863608519097,1.480724262959688,0.0003324523922419,South Dacotah Street,,,,,,C
269609681,269609682,0,161716744,,tertiary,2,False,True,104.39741331387523,30 mph,"LINESTRING (-118.2003025 34.0395091, -118.2012982 34.0399571)",104.39741331387523,1.3852788088977823,0.0005633074273775,East 1st Street,,,,,,B
269609682,123611441,0,13455036,,residential,,False,True,190.48647621702665,,"LINESTRING (-118.2012982 34.0399571, -118.2022563 34.0384391)",190.48647621702665,1.3812095914955071,0.0003231148316754,Rivera Street,,,,,,C
269609682,269609681,0,161716744,,tertiary,2,False,False,104.39741331387523,30 mph,"LINESTRING (-118.2012982 34.0399571, -118.2003025 34.0395091)",104.39741331387523,1.385278808897784,0.0005195559643462,East 1st Street,,,,,,B
269609682,269609684,0,161716744,,tertiary,2,False,True,40.33078104861279,30 mph,"LINESTRING (-118.2012982 34.0399571, -118.2016844 34.0401278)",40.33078104861279,1.4411494276207664,0.0010903804216137,East 1st Street,,,,,,B
269609684,269609682,0,161716744,,tertiary,2,False,False,40.33078104861279,30 mph,"LINESTRING (-118.2016844 34.0401278, -118.2012982 34.0399571)",40.33078104861279,1.4411494276207657,0.0010704133109686,East 1st Street,,,,,,B
269609684,122789006,0,13314820,,residential,,False,True,191.2687477529112,,"LINESTRING (-118.2016844 34.0401278, -118.2022466 34.0392577, -118.2023468 34.0391028, -118.2026643 34.0386114)",191.2687477529112,1.312180274145039,6.700727425331523e-05,Jullien Street,,,,,,C
269609684,269608565,0,"[161716744, 397539875]",,tertiary,"['2', '4']",False,True,74.20767400306809,30 mph,"LINESTRING (-118.2016844 34.0401278, -118.2019822 34.0402613, -118.2023154 34.0404119, -118.202392 34.0404465)",74.20767400306809,1.6023889498053794,0.0012514680230833,East 1st Street,,,,,,B
269633021,6815182444,0,24818599,,tertiary,,False,False,233.655685520152,35 mph,"LINESTRING (-118.2782814 34.0168198, -118.2782253 34.0169072, -118.2778815 34.0174432, -118.2772454 34.0184502, -118.2771007 34.0186793)",233.655685520152,1.8470401793341948,0.0006506928998481,South Grand Avenue,,,,,,B
269633021,1855120255,0,607540294,,tertiary,,False,True,29.09126715450178,35 mph,"LINESTRING (-118.2782814 34.0168198, -118.278324 34.016753, -118.2784289 34.0165885)",29.09126715450178,1.400110127897639,0.0006088794210853,South Grand Avenue,,,,,,B
269633021,21302782,0,"[607540248, 1274782362, 1091146071]",,other,"['2', '3']",False,True,127.25854545903675,,"LINESTRING (-118.2782814 34.0168198, -118.2781895 34.0167785, -118.2779002 34.0166486, -118.2773779 34.016414, -118.2771819 34.016326, -118.2770674 34.0162746)",127.25854545903675,1.9890320169964089,0.0037706713917463,West 37th Street,,,,,,C
269633021,269633046,0,"[1201651210, 53056074]",,other,3,False,False,106.276839166538,,"LINESTRING (-118.2782814 34.0168198, -118.2783907 34.0168624, -118.2785452 34.0169127, -118.2786953 34.0169367, -118.2787168 34.01694, -118.2788749 34.0169581, -118.2789918 34.016972, -118.2790249 34.0169743, -118.2792383 34.0170366, -118.2793886 34.017066)",106.27683916653802,1.6748818626088997,0.0034140235595462,West 37th Street,,,,,,C
269633045,269633572,0,1020818332,,secondary,5,True,False,34.544770777737945,,"LINESTRING (-118.2810919 34.0178208, -118.2807601 34.0176763)",551.2432625658122,7.550746064314991,0.0042078336612833,West 37th Street,,,,,,B
269633045,6820972452,0,46352170,,secondary,2,False,False,93.38139467923838,35 mph,"LINESTRING (-118.2810919 34.0178208, -118.2811617 34.0177298, -118.2814089 34.0174066, -118.2815708 34.0171965, -118.2816012 34.01716, -118.28164 34.0171146)",93.38139467923835,1.717723121065898,0.0014079749344638,South Flower Street,,,,,,B
269633046,269633021,0,"[53056074, 1201651210]",,other,3,False,True,106.27683916653802,,"LINESTRING (-118.2793886 34.017066, -118.2792383 34.0170366, -118.2790249 34.0169743, -118.2789918 34.016972, -118.2788749 34.0169581, -118.2787168 34.01694, -118.2786953 34.0169367, -118.2785452 34.0169127, -118.2783907 34.0168624, -118.2782814 34.0168198)",106.276839166538,1.6748818626089017,0.0033339202097815,West 37th Street,,,,,,C
269633046,123292049,0,172874216,,secondary,3,True,False,126.632447931101,,"LINESTRING (-118.2793886 34.017066, -118.2790463 34.0176028, -118.2788987 34.0178342, -118.2788266 34.017951, -118.2787504 34.0180745)",459.15558541244906,7.249250238210784,0.0044076222213269,South Hope Street,,,,,,B
269633046,1855120255,0,174860579,,other,,True,False,103.17306257023697,,"LINESTRING (-118.2793886 34.017066, -118.2792637 34.0170016, -118.2790168 34.0168743, -118.2784289 34.0165885)",135.3681063210398,3.07499199050654,0.0002733732354506,West 37th Street,,,,,,C
269633216,269633270,0,"[398806533, 398806535, 398806537, 24818602, 148249818, 148385661]",yes,motorway_link,"['2', '1', '3']",True,False,463.0897507007129,,"LINESTRING (-118.277911 34.0218446, -118.2781369 34.0216899, -118.2783947 34.0213723, -118.2785679 34.0211545, -118.2789782 34.020598, -118.2792199 34.0202309, -118.2796348 34.0195519, -118.2797665 34.0193501, -118.2801843 34.0187069, -118.2802396 34.0186292, -118.2803252 34.0185613, -118.2804216 34.0185046, -118.2806427 34.0184237)",4868.033441771056,36.08666110413632,0.0013793162580084,,,,,,,A
269633216,269633662,0,"[674641352, 609022156, 609022140, 1010971476]",yes,motorway,"['5', '6']",True,False,472.9354982721412,65 mph,"LINESTRING (-118.277911 34.0218446, -118.2779798 34.0217387, -118.2781085 34.0215219, -118.2782455 34.0213046, -118.2783765 34.0210707, -118.2794598 34.0194307, -118.2799888 34.0186018, -118.2801219 34.0183862, -118.2802731 34.0180716)",6433.193013542917,37.12345767917714,0.001072116388053,Harbor Freeway,I 110,,,,,A
269633270,269633045,0,398806529,,secondary,4,True,False,78.79879665230699,35 mph,"LINESTRING (-118.2806427 34.0184237, -118.2807017 34.01835, -118.2810172 34.0179219, -118.2810919 34.0178208)",506.9892366912431,7.313130298858537,0.0034419187876534,South Flower Street,,,,,,B
269633270,348121996,0,"[607540296, 398806514]",,secondary,"['2', '4']",True,False,148.62063306105543,,"LINESTRING (-118.2806427 34.0184237, -118.2807741 34.0184182, -118.2810076 34.0184171, -118.2811248 34.0184144, -118.282035 34.0183918, -118.2822537 34.0183751)",661.0290363725685,10.555856844650712,0.0017934576235074,Exposition Boulevard,,,,,,B
269633572,269633046,0,398806532,,secondary,4,True,False,143.47161977477987,,"LINESTRING (-118.2807601 34.0176763, -118.2802434 34.0174456, -118.2801359 34.0173963, -118.2798033 34.0172491, -118.2794735 34.0171031, -118.2793886 34.017066)",442.3164135687702,7.336111191216231,0.0042078336612833,West 37th Street,,,,,,B
269633662,269633667,0,"[148249762, 1343422799, 1343422800, 1343422801, 173350231]",yes,motorway,5,True,False,494.93524764335774,65 mph,"LINESTRING (-118.2802731 34.0180716, -118.2804032 34.0177871, -118.2805535 34.0174678, -118.2806948 34.0171324, -118.2807538 34.0169647, -118.2808127 34.0167906, -118.2809393 34.0164941, -118.2810361 34.0162357, -118.2810758 34.0160438, -118.281102 34.0158785, -118.2811288 34.015689, -118.2811629 34.0154417, -118.2811917 34.0152199, -118.2812663 34.0143947, -118.2812748 34.014079, -118.2812768 34.0137512, -118.281277 34.0137383)",6411.193264171699,37.3093133921974,0.001072116388053,Harbor Freeway,I 110,,,,,A
269633667,122609808,0,"[399277060, 173350228, 31289925]",,motorway_link,"['1', '3']",True,False,297.25583432449275,,"LINESTRING (-118.281277 34.0137383, -118.2813873 34.0135087, -118.2814224 34.0132106, -118.2814655 34.0128459, -118.2815645 34.0120935, -118.2815782 34.0119274, -118.2815801 34.0112442, -118.2815982 34.0110913)",6608.872677490564,37.15199003993455,0.001072116388053,,,,,,,A
269633876,269633955,0,167420371,,tertiary,2,False,True,100.48510406025684,,"LINESTRING (-118.2805291 34.0074, -118.279439 34.0074071)",100.48510406025684,1.5950425500601064,0.0008330396014752,West 42nd Street,,,,,,B
269633876,269633968,0,"[119246889, 119246894, 24818623]",yes,tertiary,2,False,False,91.56420037076128,,"LINESTRING (-118.2805291 34.0074, -118.2806675 34.0074022, -118.2814537 34.0074059, -118.2815224 34.0074071)",91.56420037076128,1.728939378877283,0.0011644936381849,West 42nd Street,,,,,,B
269633876,123280955,0,182781626,,residential,,True,False,101.29375933700769,,"LINESTRING (-118.2805291 34.0074, -118.2805175 34.0078689, -118.2805033 34.0083107)",497.4495283160867,7.672582537543913,0.0005667723083424,South Grand Avenue,,,,,,C
269633955,123459575,0,13419458,,residential,,False,True,199.82400241341912,,"LINESTRING (-118.279439 34.0074071, -118.2794564 34.0056101)",199.82400241341912,1.270549257163456,0.0004008103828035,South Olive Street,,,,,,C
269633955,269633876,0,167420371,,tertiary,2,False,False,100.48510406025684,,"LINESTRING (-118.279439 34.0074071, -118.2805291 34.0074)",100.48510406025684,1.5950425500601069,0.0010600186680739,West 42nd Street,,,,,,B
269633955,123192467,0,167420371,,tertiary,2,False,True,98.95552485506576,,"LINESTRING (-118.279439 34.0074071, -118.2789197 34.0074152, -118.2787214 34.0074154, -118.2783657 34.0074239)",98.95552485506576,1.5434064747461178,0.0012451842559097,West 42nd Street,,,,,,B
269633968,269634035,0,24818624,,tertiary,2,False,False,110.85189551796309,,"LINESTRING (-118.2815224 34.0074071, -118.2821357 34.0074071, -118.2825985 34.0074071, -118.282725 34.0074071)",110.85189551796309,1.6496633827271014,0.000952137543794,West 42nd Street,,,,,,B
269633968,269633876,0,"[119246889, 119246894, 24818623]",yes,tertiary,2,False,True,91.56420037076128,,"LINESTRING (-118.2815224 34.0074071, -118.2814537 34.0074059, -118.2806675 34.0074022, -118.2805291 34.0074)",91.56420037076128,1.728939378877284,0.0011422949092911,West 42nd Street,,,,,,B
269633968,1720047815,0,"[399276980, 399276981]",,tertiary,2,True,False,201.5545778062016,,"LINESTRING (-118.2815224 34.0074071, -118.2815549 34.0072763, -118.2815686 34.0066398, -118.2815756 34.0062405, -118.2815831 34.0059708, -118.2815912 34.0055975)",389.8854988148274,4.487919861482575,0.0003257575374961,South Flower Street,,,,,,B
269634035,269633968,0,24818624,,tertiary,2,False,True,110.85189551796309,,"LINESTRING (-118.282725 34.0074071, -118.2825985 34.0074071, -118.2821357 34.0074071, -118.2815224 34.0074071)",110.85189551796309,1.6496633827271012,0.0005047568117504,West 42nd Street,,,,,,B
269634035,1732243865,0,"[399276925, 399276926]",,secondary,"['7', '6']",False,True,37.07260618561926,35 mph,"LINESTRING (-118.282725 34.0074071, -118.2827247 34.0073293, -118.2827238 34.0070737)",37.07260618561926,1.2662166652637086,0.0002423067603586,South Figueroa Street,,,,,,B
269634035,1732243570,0,"[399276932, 403663882, 403663884]",,secondary,"['6', '7']",False,False,48.8371042325918,35 mph,"LINESTRING (-118.282725 34.0074071, -118.2827252 34.0074676, -118.2827257 34.0076035, -118.2827261 34.0077042, -118.2827266 34.0078463)",48.8371042325918,1.451283067691652,0.0008753228946061,South Figueroa Street,,,,,,B
269634526,123241992,0,13443552,,residential,,False,True,97.66723023893567,,"LINESTRING (-118.2816955 34.010071, -118.2817307 34.0101036, -118.2817822 34.0101179, -118.2818509 34.0101179, -118.2820714 34.0101185, -118.2825771 34.0101199, -118.2827347 34.0101204)",97.66723023893566,1.3437240578691698,0.0002339088285284,West 40th Place,,,,,,C
269634526,269634530,0,161235662,,residential,,True,False,91.68502907476932,,"LINESTRING (-118.2816955 34.010071, -118.2816869 34.0100246, -118.2816834 34.0096852, -118.2816718 34.0094201, -118.2816615 34.0092474)",295.1043025953301,5.71029850384695,0.0010237842349325,South Flower Street,,,,,,C
269634530,123050488,0,13361655,,residential,,False,True,98.68427678863908,,"LINESTRING (-118.2816615 34.0092474, -118.2820989 34.0092288, -118.2823115 34.0092307, -118.2826088 34.00923, -118.2827315 34.0092323)",98.68427678863908,1.4481701677263896,0.0002217523817533,West 41st Street,,,,,,C
269634530,269634531,0,161235662,,residential,,True,False,105.12304127190228,,"LINESTRING (-118.2816615 34.0092474, -118.281577 34.0087673, -118.2815076 34.0083107)",313.61643023013016,5.856192714820455,0.0008238194945008,South Flower Street,,,,,,C
269634531,123241996,0,13418313,,residential,,False,True,112.50990989036303,,"LINESTRING (-118.2815076 34.0083107, -118.2820635 34.0083107, -118.2821331 34.0083107, -118.2826039 34.0083111, -118.2827282 34.0083112)",112.50990989036302,1.4738264697702577,9.7721388569252e-05,West 41st Place,,,,,,C
269634531,269633968,0,161235662,,residential,,True,False,100.69054166416508,,"LINESTRING (-118.2815076 34.0083107, -118.2814904 34.0081684, -118.2814818 34.0079265, -118.2814856 34.0078508, -118.2815224 34.0074071)",323.89371471776894,6.041023952479781,0.000750939540646,South Flower Street,,,,,,C
269634615,269634629,0,13361653,,residential,,False,True,43.67721660127505,,"LINESTRING (-118.2800011 34.0092433, -118.2804749 34.0092375)",43.67721660127505,1.2000817627320992,0.0002409560440502,West 41st Street,,,,,,C
269634615,269634616,0,13361653,,residential,,False,False,151.13207976182753,,"LINESTRING (-118.2800011 34.0092433, -118.2789625 34.0092401, -118.2783616 34.0092499)",151.13207976182753,1.575543259856879,0.0006490485495597,West 41st Street,,,,,,C
269634615,269634672,0,727286686,,residential,,False,True,48.70626602708414,,"LINESTRING (-118.2800011 34.0092433, -118.2800005 34.0096527, -118.280022 34.0096751)",48.70626602708414,1.1928861910165125,0.0001128141751451,South Grand Avenue,,,,,,C
269634616,1732243507,0,398814682,,secondary,4,False,True,16.303703458404225,35 mph,"LINESTRING (-118.2783616 34.0092499, -118.2783585 34.0091033)",16.303703458404225,1.5260963785782906,0.0015153862443755,South Broadway,,,,,,B
269634616,269634615,0,13361653,,residential,,False,True,151.13207976182753,,"LINESTRING (-118.2783616 34.0092499, -118.2789625 34.0092401, -118.2800011 34.0092433)",151.13207976182753,1.5755432598568802,2.307963083396396e-05,West 41st Street,,,,,,C
269634616,1732243532,0,398814692,,secondary,5,False,False,36.93118976010408,35 mph,"LINESTRING (-118.2783616 34.0092499, -118.2783599 34.0093241, -118.2783564 34.009582)",36.93118976010408,1.6213055813091588,0.0020587265611079,South Broadway,,,,,,B
269634629,269634615,0,13361653,,residential,,False,False,43.67721660127505,,"LINESTRING (-118.2804749 34.0092375, -118.2800011 34.0092433)",43.67721660127505,1.2000817627321034,0.0005051091725265,West 41st Street,,,,,,C
269634629,269634672,0,182781626,,residential,,True,False,65.01551620340186,,"LINESTRING (-118.2804749 34.0092375, -118.2803736 34.0093868, -118.2802643 34.0094927, -118.2801085 34.0095843, -118.280022 34.0096751)",92.3834826283592,2.392967953748616,0.0003830748904069,South Grand Avenue,,,,,,C
269634672,269634707,0,"[46352510, 13443558]",,residential,,False,True,182.5371704398001,,"LINESTRING (-118.280022 34.0096751, -118.2799975 34.0097081, -118.2797835 34.0100826, -118.2797376 34.0101239, -118.2796569 34.0101448, -118.278958 34.0101544, -118.2783756 34.0101502)",182.5371704398001,1.883969927549597,0.0007208126942902,"['West 40th Place', 'South Grand Avenue']",,,,,,C
269634672,269634615,0,727286686,,residential,,False,False,48.70626602708414,,"LINESTRING (-118.280022 34.0096751, -118.2800005 34.0096527, -118.2800011 34.0092433)",48.70626602708414,1.1928861910165154,0.0004746299653946,South Grand Avenue,,,,,,C
269634707,269634672,0,"[46352510, 13443558]",,residential,,False,False,182.5371704398001,,"LINESTRING (-118.2783756 34.0101502, -118.278958 34.0101544, -118.2796569 34.0101448, -118.2797376 34.0101239, -118.2797835 34.0100826, -118.2799975 34.0097081, -118.280022 34.0096751)",182.5371704398001,1.8839699275495951,0.0006995535941327,"['West 40th Place', 'South Grand Avenue']",,,,,,C
269634707,122609799,0,"[398814739, 398814693]",,secondary,"['4', '5']",False,False,106.60803329547365,35 mph,"LINESTRING (-118.2783756 34.0101502, -118.2783713 34.0105478, -118.278372 34.0106034, -118.2783673 34.0109664, -118.2783655 34.0111089)",106.60803329547365,1.9038574663377608,0.0020054026303262,South Broadway,,,,,,B
